WELLNAME = well84
STDEP  =  3500.0000    
ENDEP  =  4555.9242    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, RT, SP

#DEPTH       AC           CAL          GR           RT           SP           
3504.1250    49.6656      32.6571      19.8941      7772.5176    305.6311     
3504.2500    49.6638      31.8967      17.8625      6528.9390    305.6353     
3504.3750    49.8068      32.6625      19.8370      5130.4194    305.6783     
3504.5000    50.0227      33.5555      18.8227      3268.4553    305.7229     
3504.6250    50.3835      33.3039      19.2072      3122.0857    305.7271     
3504.7500    50.6473      32.1936      18.8288      3616.4158    305.7701     
3504.8750    50.7180      30.7020      20.0402      4280.0171    305.8137     
3505.0000    50.7402      31.5633      20.1706      7620.3110    305.8182     
3505.1250    50.6898      32.5516      20.0467      7629.8364    305.8220     
3505.2500    50.5673      31.9501      19.2229      7290.6128    305.8268     
3505.3750    50.3480      32.2389      21.0066      6686.1382    305.8708     
3505.5000    50.1771      33.1001      21.5821      5849.1973    305.9138     
3505.6250    50.1752      33.3254      23.0478      5653.0156    305.9582     
3505.7500    50.3425      32.8512      23.2417      5899.5586    306.0013     
3505.8750    50.5341      33.3309      23.4992      6740.6768    306.0061     
3506.0000    50.8224      33.8738      23.8200      7969.1367    306.0104     
3506.1250    51.1104      33.6222      22.4879      8387.1504    305.8948     
3506.2500    51.1810      34.0065      22.2368      8437.2070    305.8590     
3506.3750    51.0099      34.0410      22.1128      8477.7354    305.7833     
3506.5000    50.8632      33.4396      22.5611      8488.5098    305.7086     
3506.6250    50.7163      33.2832      22.7547      8449.6094    305.6724     
3506.7500    50.5694      32.1097      20.9776      8312.8105    305.5974     
3506.8750    50.6402      31.3812      19.5819      7523.1440    305.4817     
3507.0000    50.8559      31.9562      19.7756      6078.3623    305.3672     
3507.1250    50.9747      32.8489      21.4962      4655.2646    305.2520     
3507.2500    50.7553      33.5828      20.7993      3548.3936    305.1370     
3507.3750    50.4635      32.2504      21.7562      2734.7954    305.0615     
3507.5000    50.2682      29.9324      21.8230      2617.3730    304.9862     
3507.6250    50.1941      27.9956      20.6182      2463.1538    304.9508     
3507.7500    50.0471      27.9348      18.5864      2237.5688    304.9538     
3507.8750    49.8036      28.0012      17.6995      1993.6754    304.8398     
3508.0000    49.2701      27.9404      19.5466      1954.5682    304.7636     
3508.1250    49.2199      27.7839      18.5961      1843.7271    304.7279     
3508.2500    49.2663      27.5642      18.7897      1700.5049    304.6528     
3508.3750    49.3616      27.5356      17.0127      1512.7809    304.6168     
3508.5000    49.4562      27.6652      16.2529      1278.3136    304.5815     
3508.6250    49.5993      27.8592      16.0015      1152.5125    304.5062     
3508.7500    49.7427      27.9565      17.5307      987.9585     304.4312     
3508.8750    49.8858      28.0235      17.3431      952.9415     304.4345     
3509.0000    49.9564      28.0580      16.5834      1020.4759    304.3592     
3509.1250    49.8820      28.1245      15.2515      1187.9349    304.3234     
3509.2500    49.7110      28.1267      13.6649      1773.9618    304.2883     
3509.3750    49.5158      28.2244      14.4311      4793.4971    304.2527     
3509.5000    49.3448      28.3230      13.7350      6929.6460    304.2166     
3509.6250    49.2705      28.3893      14.8826      8186.2310    304.2208     
3509.7500    49.2202      28.4236      15.0130      8206.2363    304.2250     
3509.8750    49.2185      28.4583      15.5881      8216.6250    304.2296     
3510.0000    49.2647      28.3975      15.9728      8246.4336    304.2329     
3510.1250    49.2632      28.4004      16.7393      8266.5947    304.3166     
3510.2500    49.2613      28.3709      16.6786      8248.0488    304.4005     
3510.3750    49.3078      28.2788      15.8550      8229.5039    304.4046     
3510.5000    49.2576      28.2491      15.1589      8201.3730    304.4883     
3510.6250    49.2316      28.2205      16.6244      8078.0811    304.4921     
3510.7500    49.2057      28.1915      16.5640      7755.3916    304.5355     
3510.8750    49.1311      28.1621      16.5672      7557.2129    304.5795     
3511.0000    49.1054      28.1649      17.3969      6876.9468    304.6633     
3511.1250    49.1033      28.1675      17.1455      5585.9521    304.7070     
3511.2500    49.1497      28.1382      16.8944      3573.5791    304.7903     
3511.3750    49.2444      28.0773      18.3598      2699.9927    304.9136     
3511.5000    49.3880      28.0488      20.7788      2339.9524    304.9975     
3511.6250    49.5068      28.0513      20.6549      2175.9458    305.0814     
3511.7500    49.6016      28.0543      21.8659      1967.8938    305.2048     
3511.8750    49.7207      28.0568      21.7417      1632.1758    305.2876     
3512.0000    49.7190      28.0593      20.4099      1068.3950    305.3719     
3512.1250    49.7170      28.1256      20.9217      801.2075     305.4551     
3512.2500    49.7392      28.1281      19.9077      581.6790     305.5387     
3512.3750    49.8826      28.0673      20.6735      394.0302     305.6222     
3512.5000    50.2674      28.0068      21.1852      258.8523     305.7056     
3512.6250    50.5314      27.8511      20.4892      205.4316     305.8287     
3512.7500    50.5776      27.7896      21.6366      186.7798     305.7537     
3512.8750    50.5275      27.7287      21.7034      177.3720     305.5989     
3513.0000    50.5014      27.6676      21.8334      185.9239     305.4835     
3513.1250    50.4756      27.6386      22.5994      189.9176     305.3687     
3513.2500    50.4495      27.6097      21.7127      208.2483     305.3329     
3513.3750    50.4233      27.5806      22.4787      235.9933     305.2974     
3513.5000    50.4213      27.5832      22.6726      237.9289     305.3018     
3513.6250    50.4438      27.6181      22.8026      224.1707     305.2261     
3513.7500    50.4661      27.5888      21.4709      207.2442     305.1504     
3513.8750    50.5127      27.5917      21.4741      190.9257     305.0363     
3514.0000    50.5830      27.5950      20.3331      170.0613     304.9206     
3514.1250    50.6056      27.5968      18.3018      181.4695     304.8054     
3514.2500    50.6280      27.6000      18.4322      209.6274     304.6509     
3514.3750    50.6505      27.6661      17.1641      239.5901     304.4960     
3514.5000    50.6004      27.7008      17.9301      273.9343     304.3015     
3514.6250    50.5985      27.7354      17.5516      346.6179     304.1075     
3514.7500    50.5964      27.7692      17.4913      315.3473     303.9521     
3514.8750    50.5947      27.8041      17.1131      262.9843     303.7577     
3515.0000    50.6654      27.9019      17.6884      243.2909     303.5239     
3515.1250    50.8086      28.1907      17.9459      233.5570     303.3289     
3515.2500    51.0243      28.2253      19.1565      216.7050     303.0545     
3515.3750    51.1914      28.0690      19.4139      181.8031     302.7811     
3515.5000    51.0202      27.9128      20.1799      178.5880     302.5071     
3515.6250    50.8495      27.9157      19.3568      187.8695     302.1929     
3515.7500    50.7269      28.0140      19.9321      205.4433     301.8789     
3515.8750    50.7492      28.0799      20.1892      246.1651     301.5258     
3516.0000    50.9164      28.1464      20.3195      241.8306     301.1724     
3516.1250    51.0112      28.1489      19.8781      209.2643     300.6610     
3516.2500    50.9128      27.9929      18.9276      187.3164     300.3470     
3516.3750    50.7176      27.9319      19.3757      213.0572     299.9933     
3516.5000    50.6675      27.9029      18.8066      239.9347     299.6391     
3516.6250    50.8106      27.9056      17.8567      226.5990     299.0485     
3516.7500    51.2196      27.9082      18.9401      165.4760     298.5357     
3516.8750    51.7979      28.0381      20.4688      137.8497     298.0630     
3517.0000    52.6175      28.2316      22.5059      111.4842     297.6696     
3517.1250    53.4371      28.5201      23.9709      96.6160      297.3160     
3517.2500    53.8699      28.5548      23.4018      99.5454      296.8049     
3517.3750    53.4329      28.3350      23.2143      123.1335     296.4506     
3517.5000    53.0445      27.9883      21.8192      146.5180     296.0970     
3517.6250    52.8495      27.8640      21.8863      151.7913     295.6647     
3517.7500    52.7511      27.8983      23.0967      164.8554     295.3508     
3517.8750    52.8216      27.9649      24.4343      167.1837     295.0769     
3518.0000    52.7474      27.9994      24.5646      151.8850     294.8031     
3518.1250    52.5280      27.9703      24.9491      144.5834     294.5690     
3518.2500    52.1395      27.9094      25.9057      167.4202     294.2557     
3518.3750    51.7753      27.8800      27.1164      176.9460     294.0208     
3518.5000    51.6043      27.8828      24.9584      155.8529     293.7471     
3518.6250    51.6510      27.8855      25.8513      152.6181     293.4727     
3518.7500    52.3502      27.8885      25.9816      143.7763     293.1196     
3518.8750    52.9034      27.9548      24.7137      145.5921     292.8063     
3519.0000    52.3940      28.0525      24.4624      181.5002     292.6508     
3519.1250    51.8365      28.1825      25.8637      226.6527     292.4170     
3519.2500    51.3758      28.3124      23.0070      363.8394     292.2621     
3519.3750    50.9632      28.3471      20.5952      427.1962     292.1077     
3519.5000    50.6231      28.2857      19.5180      415.3734     291.9526     
3519.6250    50.5973      28.2885      19.0124      428.8517     291.7980     
3519.7500    50.7161      28.2914      18.5072      445.4235     291.6035     
3519.8750    50.9077      28.4849      17.8114      381.9059     291.4091     
3520.0000    51.2926      28.7417      16.8610      310.5286     291.2158     
3520.1250    51.7498      28.6807      14.7670      283.1791     291.0996     
3520.2500    51.9651      28.3657      15.5968      305.3436     290.9849     
3520.3750    51.8907      28.4320      17.3155      300.7008     290.8305     
3520.5000    51.8891      28.6574      17.1278      270.7756     290.7161     
3520.6250    51.9597      28.5648      17.4488      261.7009     290.6400     
3520.7500    51.7644      28.4083      17.4520      298.5200     290.4856     
3520.8750    51.3275      28.3158      18.7262      347.3066     290.4096     
3521.0000    50.7458      28.3503      19.3013      406.4633     290.3348     
3521.1250    50.1402      28.3849      19.3678      559.4311     290.1807     
3521.2500    49.7277      28.4194      19.6252      780.1437     290.0653     
3521.3750    49.6534      28.5808      18.0397      930.9364     289.9504     
3521.5000    49.7241      28.8377      19.1232      1078.5360    289.8751     
3521.6250    49.8672      29.2536      20.3974      1096.3103    289.7601     
3521.7500    50.0586      29.8920      20.9725      1102.8567    289.6446     
3521.8750    50.2985      30.4347      20.3399      1144.1967    289.5699     
3522.0000    50.7074      31.2953      21.1057      1363.8381    289.4541     
3522.1250    51.1642      32.1240      20.9183      1562.3053    289.3399     
3522.2500    51.0900      32.1903      18.9515      2016.5344    289.2641     
3522.3750    51.2817      32.5425      19.9712      2541.0791    289.1898     
3522.5000    51.6422      33.3078      18.8941      3656.4131    289.0740     
3522.6250    51.8576      34.0096      18.5796      4959.9956    288.9592     
3522.7500    51.5412      34.0441      20.1079      7081.0337    288.8835     
3522.8750    50.9595      34.0150      19.6027      8409.3018    288.7294     
3523.0000    50.6682      34.3353      19.9234      8558.4922    288.5746     
3523.1250    50.0623      34.4969      19.6088      8559.3887    288.4196     
3523.2500    49.6982      34.0548      19.1037      8570.2715    288.2650     
3523.3750    49.7689      33.4537      18.8527      8581.2031    288.1501     
3523.5000    49.9118      33.8377      19.5546      8582.1484    288.0345     
3523.6250    50.0309      34.8571      19.3672      8582.9609    287.8802     
3523.7500    50.1499      34.5421      19.1798      8563.6191    287.7254     
3523.8750    50.1721      34.8308      17.5309      8554.4238    287.5316     
3524.0000    50.1460      34.3567      19.0591      8525.3613    287.3375     
3524.1250    50.0475      32.8980      18.1724      8526.0449    287.1818     
3524.2500    49.7800      32.4560      17.4132      8516.7607    286.9482     
3524.3750    49.3433      32.3000      16.2726      8457.9619    286.7142     
3524.5000    48.9550      31.5399      16.8477      8419.0830    286.4407     
3524.6250    48.7117      31.2885      16.7871      8410.1475    286.2855     
3524.7500    48.7580      32.2444      17.1080      8410.9883    286.0513     
3524.8750    48.9739      33.1049      18.0643      8421.6396    285.8570     
3525.0000    49.4069      33.8701      19.5290      8432.2988    285.6631     
3525.1250    49.9609      34.4128      20.8030      8452.9912    285.4689     
3525.2500    50.8770      34.4154      18.7091      8453.7500    285.3929     
3525.3750    51.4305      33.3063      19.0300      8434.7832    285.1591     
3525.5000    51.0178      33.0866      19.1603      8435.5430    285.0041     
3525.6250    50.3877      32.9941      19.8624      8299.3877    284.8895     
3525.7500    49.7820      32.7424      19.5479      7656.5376    284.7349     
3525.8750    49.2731      32.1733      18.4071      6106.4946    284.6201     
3526.0000    49.5370      32.2396      18.7280      6190.5049    284.5445     
3526.1250    49.9220      32.9095      18.3500      7383.7759    284.3898     
3526.2500    49.9681      33.4523      18.9886      8431.8057    284.1955     
3526.3750    50.1356      33.7090      20.3896      8541.0371    284.0804     
3526.5000    50.4234      33.3940      22.1083      8501.8115    284.0448     
3526.6250    50.2040      32.0308      20.2686      8472.7500    284.0495     
3526.7500    50.0331      31.8112      18.7470      8463.7129    284.1330     
3526.8750    49.9106      31.8772      20.0209      8464.5176    284.1367     
3527.0000    50.0296      31.4671      19.7065      8485.2441    284.1410     
3527.1250    50.3419      31.1838      20.3447      8486.1338    284.0266     
3527.2500    50.0982      31.0913      21.3009      8476.8945    283.8716     
3527.3750    49.8308      30.5221      21.6853      8467.8125    283.7170     
3527.5000    49.7081      29.5082      21.1167      8458.6797    283.6018     
3527.6250    49.6822      30.1781      20.7387      8429.9014    283.4874     
3527.7500    49.6562      30.4032      19.2168      8430.7422    283.4120     
3527.8750    49.8718      29.6758      19.2200      8451.2607    283.3378     
3528.0000    50.3532      29.3602      19.7950      8442.1426    283.3015     
3528.1250    50.3994      29.7442      18.8453      8413.3809    283.2661     
3528.2500    50.2527      29.9693      19.7376      8345.3770    283.2701     
3528.3750    50.2509      30.1944      21.2656      8143.1978    283.3137     
3528.5000    50.4907      30.3560      22.9841      7735.6709    283.4371     
3528.6250    50.5370      30.3585      23.2414      6832.6274    283.5209     
3528.7500    50.2452      30.1707      21.9740      6122.0503    283.6046     
3528.8750    50.3160      29.7288      21.2145      5238.0239    283.7679     
3529.0000    50.3865      29.2551      23.0601      4414.7847    283.8514     
3529.1250    50.3606      29.7342      24.7789      3714.1194    284.0542     
3529.2500    50.1896      29.8321      25.9888      4478.3965    284.2971     
3529.3750    49.9945      29.4855      27.8978      5141.0308    284.4991     
3529.5000    49.7510      29.5201      27.0116      5831.3511    284.6618     
3529.6250    49.5560      29.7769      25.2360      6828.9087    284.8255     
3529.7500    49.4091      30.1289      24.1589      6593.9106    284.9088     
3529.8750    49.4800      30.6080      22.5739      6167.2534    284.9524     
3530.0000    49.5829      30.8329      20.7983      6393.5293    284.6782     
3530.1250    49.8252      30.0726      23.0867      6470.2422    284.4823     
3530.2500    50.1555      30.4231      23.6597      6026.8521    284.6826     
3530.3750    50.0024      30.1385      23.4068      5077.8682    284.7639     
3530.5000    49.9945      29.4727      22.3281      4149.1484    284.9641     
3530.6250    50.1805      29.4739      22.0118      4043.3774    285.1640     
3530.7500    50.4630      29.5386      22.7119      4783.3398    285.2851     
3530.8750    50.4302      29.6033      21.9508      8015.7168    285.4056     
3531.0000    50.0841      29.8586      19.4111      8408.8398    285.4867     
3531.1250    49.8581      31.1307      18.6499      8421.8818    285.6473     
3531.2500    49.6318      30.2423      16.5548      8143.8506    285.8474     
3531.3750    49.4796      29.5763      16.8101      7558.1831    285.9680     
3531.5000    49.5929      29.6093      16.9385      6641.2363    286.2081     
3531.6250    49.6098      29.7058      18.0833      6208.3110    286.4478     
3531.7500    49.3116      30.5965      16.8776      5926.4497    286.7277     
3531.8750    49.0857      29.9942      17.0695      5480.9692    286.8482     
3532.0000    49.1020      29.4870      17.7695      6363.4990    287.0088     
3532.1250    49.4322      28.7895      18.0249      8299.6094    287.0897     
3532.2500    49.7160      29.5530      17.5180      8302.9414    287.2103     
3532.3750    50.0702      29.7449      17.9640      8296.3652    287.2918     
3532.5000    50.3286      29.9684      18.9816      8270.5332    287.3330     
3532.6250    50.4176      30.3825      18.2206      8253.8223    287.4141     
3532.7500    50.2886      30.3837      18.3491      8256.8232    287.4950     
3532.8750    50.0877      30.5437      17.5880      8230.9365    287.7349     
3533.0000    49.7895      31.2755      18.3516      8195.5176    288.0146     
3533.1250    49.6849      32.2295      19.4327      8169.8442    288.1749     
3533.2500    49.7011      31.8814      20.5775      8182.2788    288.4545     
3533.3750    49.5721      30.5486      21.7223      8175.7842    288.7741     
3533.5000    49.2256      30.2004      22.1048      8169.3062    289.0934     
3533.6250    49.2907      29.3439      23.1226      8011.0684    289.4125     
3533.7500    49.6943      28.1381      22.9332      7470.9868    289.7318     
3533.8750    49.9279      28.9334      23.1886      6898.3584    290.0112     
3534.0000    50.1377      30.4910      24.3969      7644.8789    290.2512     
3534.1250    50.6626      30.5241      26.3040      8070.7744    290.5704     
3534.2500    50.7024      30.6839      25.8605      8226.3271    290.8103     
3534.3750    49.7271      31.4793      25.0995      8238.9482    291.0104     
3534.5000    49.1629      31.9252      23.7032      7957.6563    291.1311     
3534.6250    49.3248      31.1641      21.4176      7248.3110    291.1327     
3534.7500    49.5100      29.9582      21.4823      6593.3032    291.1344     
3534.8750    49.3327      29.9594      21.8647      4912.9790    291.2553     
3535.0000    49.1322      30.5324      23.1366      3269.0344    291.4160     
3535.1250    48.9545      30.2795      23.3285      2115.2969    291.6161     
3535.2500    48.9463      28.8832      22.6945      1656.3649    291.7365     
3535.3750    49.0842      27.6137      23.2674      1110.6753    291.9766     
3535.5000    49.4877      27.7420      23.5864      864.2665     292.1370     
3535.6250    50.0847      27.3303      23.5241      804.6100     292.2973     
3535.7500    50.0522      27.4587      22.6996      858.5935     292.4579     
3535.8750    49.8508      28.3809      23.4631      931.4039     292.7377     
3536.0000    49.8663      29.2397      23.7185      1034.5990    292.9777     
3536.1250    50.0276      28.2563      24.9268      962.3887     293.1379     
3536.2500    50.1654      27.4317      26.5798      842.4382     293.2986     
3536.3750    50.3276      27.4647      28.2963      765.9931     293.4189     
3536.5000    50.5852      27.4658      28.1069      660.5715     293.4606     
3536.6250    50.8431      27.4035      27.7906      513.9857     293.5415     
3536.7500    50.9326      27.2777      27.4742      357.8460     293.6223     
3536.8750    50.9491      27.2154      28.4284      317.9725     293.7431     
3537.0000    50.8198      27.4389      27.2227      342.9932     293.8243     
3537.1250    50.6672      27.5036      26.7157      405.1257     293.9054     
3537.2500    50.4415      27.2509      24.6842      460.9268     293.9467     
3537.3750    50.2155      27.2202      23.0974      534.9730     293.9482     
3537.5000    50.0875      27.9519      24.0516      438.9303     293.9500     
3537.6250    50.0800      28.1754      24.7515      368.2286     293.9521     
3537.7500    50.2409      28.3037      24.4352      347.4016     293.8740     
3537.8750    50.4752      28.5591      25.3259      316.2124     293.7964     
3538.0000    50.8052      29.1955      26.9788      295.6665     293.7979     
3538.1250    50.9915      29.7049      28.9494      355.8900     293.7203     
3538.2500    51.0555      29.5472      29.2047      425.1207     293.6825     
3538.3750    50.9992      29.0404      28.8884      390.2714     293.6438     
3538.5000    50.9432      28.5969      30.3507      409.0864     293.5664     
3538.6250    50.8147      28.2488      29.4627      464.8279     293.5682     
3538.7500    50.6378      27.9639      28.1298      510.4820     293.5695     
3538.8750    50.4852      27.7746      25.0820      567.6216     293.5715     
3539.0000    50.3801      27.7759      23.3046      710.1208     293.6124     
3539.1250    50.2992      27.8724      24.5129      787.7812     293.6537     
3539.2500    50.3401      27.9688      24.5776      746.0884     293.6953     
3539.3750    50.4776      28.0334      24.1342      645.4680     293.7761     
3539.5000    50.6881      28.0347      25.9142      532.5147     293.8972     
3539.6250    50.9945      27.9406      27.9483      455.6106     293.9780     
3539.7500    51.2040      27.8149      27.5684      425.2538     294.0193     
3539.8750    51.1472      27.6890      27.8237      399.2863     294.1801     
3540.0000    51.2598      27.5948      29.6672      367.5431     294.2609     
3540.1250    51.4953      27.6913      28.9062      318.8286     294.3819     
3540.2500    51.7532      27.8196      27.3194      251.9785     294.4232     
3540.3750    51.6484      27.8527      26.5583      203.0605     294.5439     
3540.5000    51.3973      27.9172      27.8936      192.3201     294.6253     
3540.6250    51.2459      27.9186      30.4994      200.9537     294.7454     
3540.7500    51.0444      27.9834      29.1667      234.2159     294.8665     
3540.8750    50.8676      27.9846      27.8975      426.2180     294.9079     
3541.0000    50.6904      28.0174      27.7717      549.3732     295.0286     
3541.1250    50.5604      28.0503      26.3755      653.1774     295.1096     
3541.2500    50.5778      28.0517      28.0919      584.4362     295.1508     
3541.3750    50.8847      28.0530      29.0461      506.2585     295.2319     
3541.5000    51.2882      28.1177      30.9531      449.8006     295.3527     
3541.6250    51.6667      28.1823      32.2882      391.8804     295.3541     
3541.7500    51.7073      28.2469      32.4801      353.4309     295.4353     
3541.8750    51.5541      28.3118      33.4978      356.4585     295.4766     
3542.0000    51.4261      28.3130      31.8475      367.6127     295.5581     
3542.1250    51.2485      28.2824      29.4348      363.4786     295.5990     
3542.2500    51.2409      28.2202      28.4197      347.3693     295.6004     
3542.3750    51.5232      28.1577      28.5480      316.4244     295.6024     
3542.5000    51.6602      28.0002      29.8198      282.5318     295.6041     
3542.6250    51.5555      27.9062      31.8538      256.2919     295.5659     
3542.7500    51.4273      27.8436      31.7915      258.5037     295.5278     
3542.8750    51.2743      27.8132      30.4588      260.4363     295.5294     
3543.0000    51.2902      27.8143      30.3966      255.3934     295.4517     
3543.1250    51.5245      27.9109      31.2238      249.5670     295.4534     
3543.2500    51.5893      28.1026      34.0200      239.0585     295.4554     
3543.3750    51.4849      28.1674      34.3389      239.1571     295.4567     
3543.5000    51.3076      28.1685      32.1168      246.1078     295.4584     
3543.6250    51.0329      28.0744      30.2761      278.2464     295.3806     
3543.7500    50.8080      27.9805      29.2607      350.6697     295.3823     
3543.8750    50.4856      27.8546      28.0551      472.1794     295.3839     
3544.0000    50.0425      27.7288      27.5483      445.8618     295.3855     
3544.1250    50.1313      27.6030      29.1377      344.7644     295.3871     
3544.2500    50.3168      27.4454      28.6943      279.8309     295.3887     
3544.3750    50.6717      27.2878      28.6319      289.2152     295.3905     
3544.5000    50.9787      27.1935      27.6804      332.0292     295.3919     
3544.6250    50.7767      27.1312      26.6018      426.5451     295.3936     
3544.7500    50.6241      27.0054      25.5868      654.0873     295.4746     
3544.8750    50.4230      27.0068      25.5880      1226.7042    295.4764     
3545.0000    50.1978      27.0080      26.6691      1254.8462    295.4781     
3545.1250    50.0682      27.0726      27.5597      1469.6460    295.4797     
3545.2500    49.9400      27.0737      25.4648      1699.3594    295.4813     
3545.3750    49.8349      27.1386      26.4190      1716.0999    295.4831     
3545.5000    49.7548      27.2352      25.2132      1776.2919    295.5640     
3545.6250    49.7227      27.2997      23.9441      1815.0098    295.4864     
3545.7500    49.8353      27.3644      25.2160      1047.9653    295.4879     
3545.8750    50.0458      27.4609      26.9958      523.0607     295.4499     
3546.0000    50.3280      27.6209      25.7265      403.8739     295.4121     
3546.1250    50.7077      27.8127      28.2051      347.5233     295.3738     
3546.2500    51.1838      27.9409      27.1901      340.9432     295.2960     
3546.3750    51.1752      27.8468      25.2223      396.0215     295.1389     
3546.5000    50.8774      27.5305      26.6210      480.8349     294.9817     
3546.6250    50.6760      27.3730      26.1776      492.6151     294.7849     
3546.7500    50.6681      27.3422      24.7179      472.4109     294.5878     
3546.8750    50.7815      27.3752      25.2909      522.3286     294.3909     
3547.0000    50.7979      27.6623      26.6261      564.9956     294.1151     
3547.1250    50.4271      27.6953      28.4059      575.2881     293.9575     
3547.2500    50.2258      27.5059      27.2003      616.0195     293.8003     
3547.3750    50.2416      27.4118      26.1217      549.0123     293.6832     
3547.5000    50.3300      27.4449      25.9325      569.2234     293.6054     
3547.6250    50.4671      27.5414      27.0770      563.4468     293.5276     
3547.7500    50.6034      27.6061      29.2380      561.0280     293.4498     
3547.8750    50.7402      27.7025      30.3827      573.2441     293.3721     
3548.0000    50.8309      27.7673      30.1935      601.8155     293.3341     
3548.1250    50.8713      27.7684      28.7973      632.3545     293.2962     
3548.2500    50.8882      27.6427      28.7350      640.8436     293.2581     
3548.3750    50.9274      27.5168      31.7217      676.7127     293.2198     
3548.5000    50.9690      27.4227      33.1206      650.1332     293.2217     
3548.6250    50.9610      27.3604      34.2016      535.8554     293.2231     
3548.7500    51.0014      27.3616      33.5042      427.9625     293.1851     
3548.8750    51.0418      27.4265      33.8865      359.1036     293.1469     
3549.0000    51.0354      27.4276      34.2054      301.4402     293.1489     
3549.1250    51.0258      27.4923      32.1105      279.3335     293.1504     
3549.2500    51.0186      27.5570      34.3985      289.8135     293.1522     
3549.3750    51.0114      27.5901      32.8118      301.7423     293.1538     
3549.5000    51.0038      27.6231      30.9709      323.0771     293.1552     
3549.6250    50.9716      27.5924      30.6546      293.0710     293.1572     
3549.7500    50.8673      27.6253      29.3856      309.5817     293.1585     
3549.8750    50.8352      27.6266      29.0057      307.8949     293.1601     
3550.0000    50.7546      27.5325      30.5949      319.8726     293.1617     
3550.1250    50.6737      27.4702      30.7868      353.6849     293.1637     
3550.2500    50.6657      27.3761      31.2327      355.6044     293.1653     
3550.3750    50.6832      27.2820      32.5679      322.4385     293.0876     
3550.5000    50.8437      27.2516      34.2207      301.8226     293.0892     
3550.6250    51.1268      27.2845      36.5721      271.3230     293.0906     
3550.7500    51.6034      27.3810      35.1124      252.3168     293.0923     
3550.8750    51.4499      27.5409      33.0811      272.2061     293.1339     
3551.0000    51.1272      27.6375      32.5744      301.3584     293.1748     
3551.1250    51.0229      27.7339      32.4485      352.4464     293.1769     
3551.2500    50.9904      27.7668      33.3390      460.7968     293.2183     
3551.3750    51.0308      27.7044      33.9755      537.8810     293.2594     
3551.5000    51.0240      27.6740      32.0712      557.6981     293.3405     
3551.6250    50.9676      27.6116      29.5316      581.8788     293.3818     
3551.7500    50.8859      27.4541      28.3261      712.4661     293.5028     
3551.8750    50.7823      27.2965      25.9772      805.1450     293.5440     
3552.0000    50.6292      27.1706      25.8515      687.6565     293.6249     
3552.1250    50.5245      27.0765      25.1539      677.7679     293.6664     
3552.2500    50.3714      27.0144      23.3767      754.2100     293.6682     
3552.3750    50.0982      26.9521      24.5850      766.0084     293.6693     
3552.5000    49.9935      26.9531      24.9673      663.1749     293.6710     
3552.6250    50.0098      26.9862      24.6509      606.4835     293.6727     
3552.7500    50.1711      27.0191      25.0333      522.9192     293.6743     
3552.8750    50.1622      27.0203      25.8605      690.8264     293.6764     
