WELLNAME = well120
STDEP  =  3500.0000    
ENDEP  =  4473.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
3638.6250    51.6658      23.7715      24.8710      50.3227      13.4936      145.5348     145.6702     0.0000       93.8255      0.0000       0.0000       
3638.7500    51.5810      23.8790      25.8314      50.2758      13.3705      155.6294     153.6420     0.0000       93.9285      0.0000       0.0000       
3638.8750    51.5073      23.9423      24.7703      50.2350      13.1969      165.9398     160.8844     0.0000       94.0077      0.0000       0.0000       
3639.0000    51.4244      23.9551      23.9619      50.1891      12.9791      176.4156     158.6033     0.0000       94.0948      0.0000       0.0000       
3639.1250    51.3670      23.9552      24.3412      50.1573      12.7803      174.0035     152.1863     0.0000       94.1661      0.0000       0.0000       
3639.2500    51.3479      23.9553      24.4172      50.1468      12.6288      165.9932     146.4248     0.0000       94.2533      0.0000       0.0000       
3639.3750    51.3209      23.9554      23.1287      50.1318      12.5373      160.0194     151.5660     0.0000       94.3009      0.0000       0.0000       
3639.5000    51.2795      23.9556      24.4429      50.1089      12.5185      174.4548     164.4633     0.0000       94.3328      0.0000       0.0000       
3639.6250    51.2798      23.9557      22.8007      50.1091      12.5755      195.0020     175.1736     0.0000       94.3646      0.0000       0.0000       
3639.7500    51.2800      23.9558      21.7143      50.1092      12.6609      213.9852     185.6625     0.0000       94.3966      0.0000       0.0000       
3639.8750    51.2803      23.9749      21.8156      50.1093      12.7305      232.4211     195.4818     0.0000       94.4046      0.0000       0.0000       
3640.0000    51.3270      23.9813      23.7868      50.1352      12.7749      253.0294     206.3679     0.0000       94.4286      0.0000       0.0000       
3640.1250    51.3384      24.0003      21.4370      50.1415      12.7940      274.1244     217.3047     0.0000       94.4605      0.0000       0.0000       
3640.2500    51.2921      24.0257      19.7443      50.1159      12.8162      294.6602     227.1992     0.0000       94.5161      0.0000       0.0000       
3640.3750    51.2265      24.0322      20.6542      50.0796      12.8321      317.1184     233.1647     0.0000       94.5558      0.0000       0.0000       
3640.5000    51.2045      24.0323      20.4017      50.0674      12.8449      318.4394     231.9232     0.0000       94.6113      0.0000       0.0000       
3640.6250    51.2867      24.0135      19.7955      50.1129      12.9240      305.2015     223.0595     0.0000       94.6748      0.0000       0.0000       
3640.7500    51.4073      24.0073      21.1096      50.1797      13.0157      292.8968     214.6219     0.0000       94.7619      0.0000       0.0000       
3640.8750    51.5980      24.0074      20.4529      50.2852      13.1422      296.8261     221.1716     0.0000       94.8570      0.0000       0.0000       
3641.0000    51.4374      24.0075      18.8106      50.1963      13.2623      304.3687     228.1249     0.0000       94.9520      0.0000       0.0000       
3641.1250    51.2472      23.9886      19.9985      50.0910      13.4141      307.9751     229.1570     0.0000       95.0470      0.0000       0.0000       
3641.2500    51.3151      23.9446      21.3126      50.1286      13.5595      291.6284     210.0038     0.0000       95.1183      0.0000       0.0000       
3641.3750    51.5786      23.9320      23.4101      50.2745      13.6796      245.5470     191.0997     0.0000       95.2055      0.0000       0.0000       
3641.5000    51.7592      23.9321      22.5259      50.3745      13.7366      203.3103     172.9082     0.0000       95.2531      0.0000       0.0000       
3641.6250    51.3547      23.9133      21.3891      50.1505      13.5283      176.9132     161.5593     0.0000       95.2850      0.0000       0.0000       
3641.7500    50.8394      23.9071      21.5409      49.8652      13.5884      153.1708     150.6858     0.0000       95.2932      0.0000       0.0000       
3641.8750    50.8962      23.9072      21.6169      49.8967      13.7465      128.3234     138.5777     0.0000       95.2697      0.0000       0.0000       
3642.0000    50.6709      23.9263      20.9096      49.7720      13.8414      142.0614     151.4958     0.0000       95.2621      0.0000       0.0000       
3642.1250    50.0587      23.9706      21.1372      49.4330      13.8604      162.0764     168.2906     0.0000       95.2387      0.0000       0.0000       
3642.2500    50.0954      24.0213      22.4767      49.4534      13.7564      157.4977     159.7778     0.0000       95.1837      0.0000       0.0000       
3642.3750    50.9625      24.0719      23.5634      49.9334      13.5796      151.7425     164.8742     0.0000       95.1208      0.0000       0.0000       
3642.5000    51.9104      24.1226      25.9388      50.4582      13.3239      151.1022     149.0152     0.0000       95.0342      0.0000       0.0000       
3642.6250    52.7359      24.1732      28.0362      50.9152      13.0177      112.5624     130.3927     0.0000       94.9161      0.0000       0.0000       
3642.7500    53.1870      24.1860      28.8450      51.1649      12.8251      90.6647      118.3097     0.0000       94.7663      0.0000       0.0000       
3642.8750    53.2288      24.1861      27.3796      51.1881      12.7779      81.4663      116.8668     0.0000       94.6560      0.0000       0.0000       
3643.0000    53.2098      24.1862      29.8055      51.1775      12.7843      79.3514      123.9633     0.0000       94.4904      0.0000       0.0000       
3643.1250    53.2646      24.1674      30.2353      51.2079      12.8066      83.4031      127.4139     0.0000       94.3012      0.0000       0.0000       
3643.2500    53.4319      24.1423      29.6796      51.3005      12.8035      78.4213      119.4447     0.0000       94.1357      0.0000       0.0000       
3643.3750    53.7803      24.1361      28.2648      51.4934      12.7910      72.0835      114.1581     0.0000       93.9544      0.0000       0.0000       
3643.5000    53.3096      24.1172      25.6625      51.2328      12.7406      67.3912      110.2800     0.0000       93.7415      0.0000       0.0000       
3643.6250    52.2222      24.1110      23.5655      50.6308      12.6302      76.3162      105.8593     0.0000       93.5444      0.0000       0.0000       
3643.7500    51.1867      24.0922      20.9631      50.0575      12.4566      88.8028      119.0342     0.0000       93.3788      0.0000       0.0000       
3643.8750    50.3759      24.0860      18.5377      49.6087      12.3241      101.7607     150.5423     0.0000       93.2448      0.0000       0.0000       
3644.0000    49.7037      24.0861      19.4223      49.2365      12.2484      124.5681     204.3123     0.0000       93.0714      0.0000       0.0000       
3644.1250    49.6520      24.0483      18.7655      49.2079      12.2707      158.2577     259.5317     0.0000       92.9532      0.0000       0.0000       
3644.2500    50.0115      24.0358      18.5384      49.4069      12.3213      232.5693     285.6626     0.0000       92.8350      0.0000       0.0000       
3644.3750    50.4957      23.9980      19.7514      49.6750      12.3246      264.3170     211.7660     0.0000       92.7327      0.0000       0.0000       
3644.5000    50.8857      23.9476      21.3182      49.8909      12.2363      190.7642     182.5115     0.0000       92.6382      0.0000       0.0000       
3644.6250    51.1699      23.9351      20.8383      50.0482      12.1133      150.3569     170.5173     0.0000       92.5674      0.0000       0.0000       
3644.7500    50.6650      23.8783      19.9794      49.7687      12.0439      157.0328     162.5792     0.0000       92.4808      0.0000       0.0000       
3644.8750    50.4055      23.8405      21.6726      49.6251      11.9556      144.0709     158.8809     0.0000       92.4100      0.0000       0.0000       
3645.0000    51.2214      23.7586      23.9721      50.0767      11.8452      139.0456     179.8824     0.0000       92.3708      0.0000       0.0000       
3645.1250    51.7460      23.6955      23.8712      50.3671      11.7411      155.2305     192.8581     0.0000       92.3395      0.0000       0.0000       
3645.2500    51.0791      23.6640      21.6480      49.9980      11.8486      152.8281     182.9353     0.0000       92.2845      0.0000       0.0000       
3645.3750    50.3949      23.6010      19.7531      49.6192      12.0920      178.8804     198.7270     0.0000       92.2216      0.0000       0.0000       
3645.5000    49.7988      23.5442      18.6416      49.2892      12.2437      227.5217     230.4396     0.0000       92.1350      0.0000       0.0000       
3645.6250    49.4555      23.4749      20.5116      49.0991      12.3102      295.5320     269.6162     0.0000       92.0168      0.0000       0.0000       
3645.7500    49.5781      23.3992      19.4253      49.1670      12.4651      384.9240     334.5323     0.0000       91.8908      0.0000       0.0000       
3645.8750    49.8426      23.3425      17.6568      49.3134      12.6263      437.5457     359.8713     0.0000       91.7648      0.0000       0.0000       
3646.0000    50.0402      23.2921      18.8193      49.4228      12.7401      420.2338     379.3972     0.0000       91.6624      0.0000       0.0000       
3646.1250    50.0720      23.2416      19.5017      49.4404      12.8413      446.8899     375.7994     0.0000       91.5442      0.0000       0.0000       
3646.2500    49.8972      23.2102      19.4009      49.3437      12.9330      434.3925     356.5503     0.0000       91.3945      0.0000       0.0000       
3646.3750    49.6585      23.1850      19.1484      49.2115      13.0216      417.6964     353.0224     0.0000       91.2605      0.0000       0.0000       
3646.5000    49.4603      23.1788      21.0689      49.1018      13.1196      425.7891     359.5927     0.0000       91.1818      0.0000       0.0000       
3646.6250    49.3855      23.1979      19.2752      49.0604      13.2019      449.5929     365.1248     0.0000       91.0953      0.0000       0.0000       
3646.7500    49.5638      23.2043      20.6146      49.1591      13.3062      380.9922     348.4911     0.0000       91.0482      0.0000       0.0000       
3646.8750    49.7757      23.1855      21.2717      49.2764      13.3822      320.4493     297.2724     0.0000       91.0405      0.0000       0.0000       
3647.0000    49.9794      23.1793      20.3370      49.3892      13.4644      256.2491     254.4470     0.0000       90.9934      0.0000       0.0000       
3647.1250    50.1416      23.1794      20.8932      49.4790      13.5341      234.8556     241.3578     0.0000       90.9542      0.0000       0.0000       
3647.2500    50.2361      23.1795      19.7311      49.5313      13.5784      218.6546     230.0618     0.0000       90.8992      0.0000       0.0000       
3647.3750    50.1109      23.1986      18.7459      49.4620      13.5975      222.4106     228.8617     0.0000       90.8837      0.0000       0.0000       
3647.5000    49.9077      23.2050      20.6159      49.3494      13.6197      262.6942     238.9020     0.0000       90.8840      0.0000       0.0000       
3647.6250    49.8056      23.2620      21.8541      49.2929      13.6356      300.0254     255.0310     0.0000       90.9080      0.0000       0.0000       
3647.7500    49.8027      23.2811      23.6736      49.2914      13.6389      294.5617     272.2497     0.0000       90.9398      0.0000       0.0000       
3647.8750    49.9041      23.2812      24.5834      49.3475      13.6390      285.6835     284.2293     0.0000       90.9954      0.0000       0.0000       
3648.0000    50.0279      23.2813      21.7790      49.4160      13.6108      296.8941     280.0489     0.0000       91.0351      0.0000       0.0000       
3648.1250    50.0312      23.2814      23.6237      49.4178      13.5635      324.1798     274.8427     0.0000       91.1380      0.0000       0.0000       
3648.2500    50.1549      23.2815      22.8153      49.4863      13.4941      312.0045     290.0018     0.0000       91.2647      0.0000       0.0000       
3648.3750    50.3010      23.2437      22.8661      49.5672      13.4280      305.1791     275.5227     0.0000       91.3913      0.0000       0.0000       
3648.5000    50.4328      23.2123      25.2414      49.6401      13.3649      322.4451     270.7180     0.0000       91.5416      0.0000       0.0000       
3648.6250    50.5515      23.1872      24.2309      49.7059      13.3114      309.0188     263.8850     0.0000       91.6761      0.0000       0.0000       
3648.7500    50.6286      23.1809      23.1952      49.7486      13.2894      318.7577     277.8572     0.0000       91.7790      0.0000       0.0000       
3648.8750    50.6816      23.1621      22.1090      49.7779      13.3337      328.7258     289.3855     0.0000       91.8977      0.0000       0.0000       
3649.0000    50.7091      23.1370      23.3725      49.7931      13.4539      325.5191     280.7475     0.0000       92.0480      0.0000       0.0000       
3649.1250    50.7124      23.1118      22.4884      49.7950      13.6214      327.3716     301.5365     0.0000       92.1351      0.0000       0.0000       
3649.2500    50.6630      23.1056      21.5537      49.7676      13.7889      354.3825     314.5077     0.0000       92.2222      0.0000       0.0000       
3649.3750    50.6167      23.1058      20.3664      49.7420      13.9627      387.8371     301.9051     0.0000       92.3173      0.0000       0.0000       
3649.5000    50.5866      23.0869      19.3307      49.7253      14.0734      381.1991     305.4114     0.0000       92.4360      0.0000       0.0000       
3649.6250    50.6253      23.0617      17.9918      49.7467      14.0673      371.5011     309.1671     0.0000       92.5389      0.0000       0.0000       
3649.7500    50.6882      23.0366      16.8297      49.7816      14.0010      380.9084     292.3924     0.0000       92.6813      0.0000       0.0000       
3649.8750    50.7654      23.0304      17.8153      49.8243      13.9064      347.1247     260.1658     0.0000       92.8158      0.0000       0.0000       
3650.0000    50.9164      23.0305      17.7145      49.9079      13.8529      267.5303     227.5446     0.0000       92.9661      0.0000       0.0000       
3650.1250    51.1879      23.0496      16.7799      50.0582      13.8814      202.2596     202.0923     0.0000       93.1243      0.0000       0.0000       
3650.2500    51.5709      23.0560      17.9171      50.2702      13.9321      165.7090     175.5115     0.0000       93.2825      0.0000       0.0000       
3650.3750    51.2153      23.0940      17.4372      50.0733      13.9164      1191.6079    148.3935     0.0000       93.4644      0.0000       0.0000       
3650.5000    50.5181      23.1637      15.9720      49.6874      13.8786      1730.0968    187.5874     0.0000       93.6778      0.0000       0.0000       
3650.6250    49.8682      23.2017      14.6331      49.3276      13.8598      2361.7073    297.6171     0.0000       93.8992      0.0000       0.0000       
3650.7500    49.3583      23.2650      13.8501      49.0453      13.8568      3254.6321    524.0155     0.0000       94.0732      0.0000       0.0000       
3650.8750    48.8978      23.3219      13.8503      48.7904      13.8853      5152.1294    687.6841     0.0000       94.1840      0.0000       0.0000       
3651.0000    48.7268      23.3726      13.1430      48.6957      13.9329      5284.5220    953.6429     0.0000       94.3027      0.0000       0.0000       
3651.1250    48.7321      23.4232      12.2589      48.6986      14.0119      5282.3994    879.9384     0.0000       94.4293      0.0000       0.0000       
3651.2500    48.8446      23.4549      13.0424      48.7609      14.1195      5261.4722    919.6834     0.0000       94.5559      0.0000       0.0000       
3651.3750    49.0391      23.5182      14.3059      48.8686      14.2333      5199.3623    936.1045     0.0000       94.7062      0.0000       0.0000       
3651.5000    49.3279      23.5752      14.9883      49.0285      14.3945      5034.8525    825.3182     0.0000       94.8644      0.0000       0.0000       
3651.6250    49.6986      23.6068      14.9633      49.2337      14.5431      4498.6582    702.5789     0.0000       95.0463      0.0000       0.0000       
3651.7500    50.0977      23.6322      16.4037      49.4546      14.6537      1131.0542    456.2095     0.0000       95.1887      0.0000       0.0000       
3651.8750    50.4491      23.6576      18.1473      49.6492      14.7170      412.4112     340.8676     0.0000       95.2916      0.0000       0.0000       
3652.0000    50.7613      23.6830      19.7898      49.8220      14.7582      255.8698     241.9026     0.0000       95.4103      0.0000       0.0000       
3652.1250    50.8031      23.7274      20.5985      49.8451      14.7962      217.1753     211.1880     0.0000       95.4895      0.0000       0.0000       
3652.2500    50.8033      23.7401      21.6094      49.8453      14.8058      197.5125     199.6861     0.0000       95.6003      0.0000       0.0000       
3652.3750    50.7955      23.7402      24.1615      49.8410      14.8060      216.3534     215.7033     0.0000       95.7032      0.0000       0.0000       
3652.5000    50.7684      23.7593      23.2268      49.8259      14.7872      228.7001     233.4624     0.0000       95.7746      0.0000       0.0000       
3652.6250    50.7110      23.7847      20.5994      49.7942      14.7620      220.3354     219.1674     0.0000       95.8380      0.0000       0.0000       
3652.7500    50.6615      23.8100      20.2964      49.7668      14.7274      208.8356     204.6295     0.0000       95.9015      0.0000       0.0000       
3652.8750    50.6041      23.8354      21.8378      49.7350      14.6802      195.5807     194.0906     0.0000       95.9649      0.0000       0.0000       
3653.0000    50.5659      23.8419      23.3540      49.7138      14.6298      181.0878     183.9430     0.0000       96.0520      0.0000       0.0000       
3653.1250    50.5630      23.8420      22.3436      49.7122      14.5888      172.0995     174.7061     0.0000       96.1234      0.0000       0.0000       
3653.2500    50.6371      23.8232      21.2826      49.7533      14.5321      165.0852     167.3385     0.0000       96.2105      0.0000       0.0000       
3653.3750    50.7801      23.8169      20.9039      49.8324      14.4880      159.9367     161.8555     0.0000       96.3055      0.0000       0.0000       
3653.5000    50.9372      23.7981      21.5610      49.9194      14.4502      151.8460     151.5739     0.0000       96.3768      0.0000       0.0000       
3653.6250    51.1155      23.7919      20.0958      50.0181      14.3935      141.9443     142.4659     0.0000       96.4639      0.0000       0.0000       
3653.7500    51.3820      23.7731      22.9763      50.1656      14.3115      134.3449     138.7172     0.0000       96.5826      0.0000       0.0000       
3653.8750    51.6838      23.7669      21.4858      50.3327      14.1948      137.6484     131.3646     0.0000       96.6619      0.0000       0.0000       
3654.0000    51.9079      23.7670      20.9049      50.4568      14.0876      135.4039     128.4335     0.0000       96.7490      0.0000       0.0000       
3654.1250    52.0123      23.7861      23.6086      50.5146      13.9582      136.6436     128.9092     0.0000       96.8440      0.0000       0.0000       
3654.2500    52.1391      23.7925      25.8827      50.5848      13.7436      142.4236     124.8487     0.0000       96.8917      0.0000       0.0000       
3654.3750    52.2467      23.7547      25.4534      50.6443      13.4753      140.6494     128.3187     0.0000       96.8998      0.0000       0.0000       
3654.5000    52.3238      23.7422      26.9696      50.6871      13.1501      138.6167     129.4188     0.0000       96.8764      0.0000       0.0000       
3654.6250    52.3736      23.6855      26.7929      50.7146      12.8660      138.9407     127.2397     0.0000       96.8451      0.0000       0.0000       
3654.7500    52.4446      23.5908      25.6814      50.7539      12.5535      138.2914     125.9044     0.0000       96.8138      0.0000       0.0000       
3654.8750    52.6180      23.4710      27.0713      50.8499      12.5757      132.9412     130.5587     0.0000       96.7588      0.0000       0.0000       
3655.0000    52.8267      23.3637      28.5621      50.9654      13.1601      121.6555     130.0326     0.0000       96.6960      0.0000       0.0000       
3655.1250    53.0627      23.3006      30.1541      51.0961      13.6750      105.7468     111.3803     0.0000       96.6330      0.0000       0.0000       
3655.2500    53.3656      23.2502      31.7460      51.2638      13.6909      93.8922      91.0789      0.0000       96.5465      0.0000       0.0000       
3655.3750    53.7140      23.2377      31.9988      51.4566      13.4700      81.4176      83.1603      0.0000       96.4757      0.0000       0.0000       
3655.5000    53.6984      23.2757      30.3063      51.4480      13.2743      71.9740      76.9929      0.0000       96.4128      0.0000       0.0000       
3655.6250    53.2271      23.2885      28.3105      51.1871      13.0597      71.3894      76.7504      0.0000       96.3498      0.0000       0.0000       
3655.7500    52.6281      23.3265      26.1379      50.8555      12.8514      78.0233      84.8341      0.0000       96.2633      0.0000       0.0000       
3655.8750    52.2537      23.4150      27.5530      50.6482      12.7252      86.6456      93.8891      0.0000       96.1452      0.0000       0.0000       
3656.0000    52.0200      23.4973      26.6183      50.5189      12.6716      96.7257      101.6737     0.0000       96.1138      0.0000       0.0000       
3656.1250    51.8987      23.5921      28.5893      50.4517      12.6244      106.8378     109.4205     0.0000       96.0430      0.0000       0.0000       
3656.2500    51.8686      23.6743      27.8315      50.4350      12.5740      110.8605     110.5782     0.0000       95.9485      0.0000       0.0000       
3656.3750    51.8111      23.7692      25.1031      50.4032      12.5046      109.8438     111.7588     0.0000       95.8541      0.0000       0.0000       
3656.5000    51.7537      23.8325      26.7960      50.3714      12.4290      110.9737     112.9223     0.0000       95.7359      0.0000       0.0000       
3656.6250    51.7539      23.8832      26.2404      50.3715      12.3059      115.4958     113.1086     0.0000       95.6099      0.0000       0.0000       
3656.7500    51.7622      23.8959      25.0279      50.3761      12.1197      110.9868     114.4213     0.0000       95.4365      0.0000       0.0000       
3656.8750    51.8008      23.8771      23.8659      50.3975      11.9083      105.2997     115.9934     0.0000       95.2709      0.0000       0.0000       
3657.0000    51.8396      23.8519      24.5483      50.4190      11.7979      110.7893     118.6687     0.0000       95.0896      0.0000       0.0000       
3657.1250    51.9056      23.8457      22.6031      50.4555      11.7412      119.0282     122.9656     0.0000       94.9004      0.0000       0.0000       
3657.2500    51.9666      23.8079      21.5674      50.4893      11.7287      127.0433     128.9300     0.0000       94.6874      0.0000       0.0000       
3657.3750    51.9860      23.7765      24.9279      50.5000      11.7383      132.3999     133.8851     0.0000       94.4193      0.0000       0.0000       
3657.5000    52.0247      23.7703      23.6143      50.5215      11.7795      128.2016     132.0724     0.0000       94.2538      0.0000       0.0000       
3657.6250    52.0330      23.7704      26.9748      50.5261      11.8301      129.7137     131.2463     0.0000       94.1514      0.0000       0.0000       
3657.7500    52.0010      23.7705      25.7623      50.5083      11.8997      128.4075     130.5663     0.0000       94.0806      0.0000       0.0000       
3657.8750    51.8039      23.7896      26.2931      50.3992      11.9946      124.4062     133.7032     0.0000       94.0651      0.0000       0.0000       
3658.0000    51.4803      23.7771      24.1457      50.2201      12.1242      135.3291     142.3129     0.0000       94.0654      0.0000       0.0000       
3658.1250    51.0221      23.7709      22.2258      49.9664      12.2917      152.8769     159.2071     0.0000       94.0657      0.0000       0.0000       
3658.2500    50.8177      23.7710      23.7419      49.8532      12.4308      170.3031     175.3486     0.0000       94.0423      0.0000       0.0000       
3658.3750    50.7683      23.7522      24.1969      49.8259      12.5099      191.2994     187.6567     0.0000       94.0109      0.0000       0.0000       
3658.5000    50.7847      23.7270      24.4750      49.8350      12.5543      217.0038     184.5545     0.0000       93.9085      0.0000       0.0000       
3658.6250    50.8153      23.6829      26.2438      49.8519      12.5639      201.0408     176.2002     0.0000       93.7825      0.0000       0.0000       
3658.7500    50.8621      23.6325      25.9661      49.8778      12.5640      181.3760     169.4481     0.0000       93.6801      0.0000       0.0000       
3658.8750    50.8927      23.5821      26.5474      49.8948      12.5546      168.8979     160.7236     0.0000       93.5857      0.0000       0.0000       
3659.0000    50.8414      23.5127      27.2045      49.8664      12.5706      160.7885     153.1558     0.0000       93.4912      0.0000       0.0000       
3659.1250    50.7263      23.4370      27.6342      49.8026      12.6339      169.8251     167.6500     0.0000       93.3731      0.0000       0.0000       
3659.2500    50.5615      23.3803      27.4828      49.7114      12.7287      195.2028     187.0789     0.0000       93.2470      0.0000       0.0000       
3659.3750    50.4464      23.3299      26.1945      49.6477      12.8299      217.0829     205.2692     0.0000       93.0973      0.0000       0.0000       
3659.5000    50.3939      23.2606      26.1442      49.6186      12.9216      239.7073     221.3496     0.0000       92.9870      0.0000       0.0000       
3659.6250    50.4265      23.2228      26.1949      49.6367      12.9818      258.5876     223.6973     0.0000       92.8689      0.0000       0.0000       
3659.7500    50.6382      23.1976      26.9026      49.7539      13.0325      250.0502     213.5240     0.0000       92.7191      0.0000       0.0000       
3659.8750    50.8357      23.1725      26.9785      49.8632      13.0736      215.5503     202.4052     0.0000       92.5615      0.0000       0.0000       
3660.0000    51.1083      23.1473      28.5704      50.0141      13.1022      191.0801     187.7552     0.0000       92.3328      0.0000       0.0000       
3660.1250    51.2766      23.1222      27.9390      50.1073      13.1181      173.2264     173.9536     0.0000       92.0567      0.0000       0.0000       
3660.2500    51.3426      23.1160      30.8699      50.1438      13.1214      158.2169     161.0802     0.0000       91.8202      0.0000       0.0000       
3660.3750    51.3955      23.1161      29.7080      50.1731      13.0931      146.7336     150.4881     0.0000       91.5994      0.0000       0.0000       
3660.5000    51.3523      23.1162      27.9144      50.1492      13.0553      136.0743     139.0544     0.0000       91.4023      0.0000       0.0000       
3660.6250    51.2564      23.1542      25.0597      50.0961      13.0365      140.4506     141.5401     0.0000       91.2368      0.0000       0.0000       
3660.7500    51.0512      23.1859      27.6622      49.9825      13.0335      164.9624     157.8612     0.0000       91.0554      0.0000       0.0000       
3660.8750    50.7630      23.2113      27.2329      49.8230      13.0715      186.7367     170.4974     0.0000       90.8662      0.0000       0.0000       
3661.0000    50.4829      23.2367      26.5257      49.6679      13.1127      202.4066     183.2438     0.0000       90.6534      0.0000       0.0000       
3661.1250    50.3039      23.2621      25.9195      49.5688      13.1886      217.6556     196.2392     0.0000       90.4800      0.0000       0.0000       
3661.2500    50.2707      23.2875      25.4145      49.5504      13.2582      229.6184     207.8513     0.0000       90.2986      0.0000       0.0000       
3661.3750    50.3255      23.2939      25.7178      49.5808      13.3120      238.8020     213.9614     0.0000       90.1094      0.0000       0.0000       
3661.5000    50.4542      23.2940      28.4971      49.6520      13.3153      240.6758     217.4319     0.0000       89.9439      0.0000       0.0000       
3661.6250    50.6771      23.3131      27.9921      49.7754      13.2934      224.6374     218.8999     0.0000       89.8100      0.0000       0.0000       
3661.7500    50.8535      23.3195      26.1227      49.8731      13.2777      206.7900     208.0465     0.0000       89.6839      0.0000       0.0000       
3661.8750    50.8822      23.3765      24.3797      49.8890      13.1610      192.0421     195.2496     0.0000       89.5579      0.0000       0.0000       
3662.0000    50.8055      23.4335      23.6725      49.8465      13.1327      177.3507     178.1657     0.0000       89.4555      0.0000       0.0000       
3662.1250    50.6662      23.4651      22.2832      49.7694      13.1833      194.6552     172.6383     0.0000       89.3610      0.0000       0.0000       
3662.2500    50.4468      23.5095      21.0960      49.6479      13.2561      215.5441     188.7372     0.0000       89.3139      0.0000       0.0000       
3662.3750    50.1859      23.5601      19.6561      49.5035      13.3131      234.7188     202.6926     0.0000       89.2354      0.0000       0.0000       
3662.5000    50.0485      23.5918      17.6604      49.4274      13.3827      251.4633     218.4174     0.0000       89.1882      0.0000       0.0000       
3662.6250    49.9526      23.6172      21.2734      49.3743      13.4491      265.8850     236.9384     0.0000       89.1806      0.0000       0.0000       
3662.7500    49.9001      23.6426      19.3030      49.3453      13.4935      275.7861     256.0768     0.0000       89.2045      0.0000       0.0000       
3662.8750    49.9327      23.6490      20.6423      49.3633      13.5126      293.1002     270.0818     0.0000       89.2601      0.0000       0.0000       
3663.0000    50.1333      23.6491      22.9668      49.4743      13.5064      330.4633     284.7362     0.0000       89.3235      0.0000       0.0000       
3663.1250    50.3146      23.6303      21.0469      49.5747      13.4749      345.1179     290.3867     0.0000       89.4107      0.0000       0.0000       
3663.2500    50.5021      23.5862      19.8850      49.6785      13.3898      320.7863     272.9116     0.0000       89.4820      0.0000       0.0000       
3663.3750    50.5743      23.5358      21.9821      49.7185      13.2604      298.0226     259.6071     0.0000       89.5455      0.0000       0.0000       
3663.5000    50.5745      23.4854      22.1339      49.7186      13.0932      276.7085     246.2879     0.0000       89.5852      0.0000       0.0000       
3663.6250    50.5667      23.4539      21.5783      49.7143      12.9449      271.4002     231.1118     0.0000       89.6644      0.0000       0.0000       
3663.7500    50.5558      23.4098      20.6185      49.7082      12.7682      310.7795     239.0446     0.0000       89.7594      0.0000       0.0000       
3663.8750    50.5641      23.3973      21.2503      49.7128      13.0336      348.6455     258.0374     0.0000       89.8782      0.0000       0.0000       
3664.0000    50.5754      23.3974      21.2253      49.7191      13.2327      385.1841     272.6556     0.0000       90.0048      0.0000       0.0000       
3664.1250    50.6142      23.3975      20.0381      49.7406      13.2644      400.6334     297.7839     0.0000       90.1313      0.0000       0.0000       
3664.2500    50.6417      23.3976      21.5289      49.7558      13.2929      373.8540     307.6763     0.0000       90.2816      0.0000       0.0000       
3664.3750    50.6915      23.3599      20.2659      49.7834      13.6247      349.7672     287.1268     0.0000       90.4635      0.0000       0.0000       
3664.5000    50.6998      23.3095      20.0640      49.7880      13.8837      323.5628     274.4333     0.0000       90.6295      0.0000       0.0000       
3664.6250    50.6920      23.2970      21.1505      49.7837      13.9723      298.2920     263.4934     0.0000       90.8114      0.0000       0.0000       
3664.7500    50.6679      23.2781      22.5908      49.7703      13.9945      278.5990     251.0012     0.0000       90.9538      0.0000       0.0000       
3664.8750    50.5913      23.2719      23.9047      49.7279      13.9884      270.5247     249.7988     0.0000       91.0567      0.0000       0.0000       
3665.0000    50.5339      23.2342      24.2334      49.6961      13.9758      279.4379     259.1263     0.0000       91.1517      0.0000       0.0000       
3665.1250    50.4268      23.2216      22.9451      49.6369      13.9444      288.6258     269.0926     0.0000       91.2231      0.0000       0.0000       
3665.2500    50.3309      23.2217      23.8296      49.5838      13.9351      298.3692     275.6729     0.0000       91.3102      0.0000       0.0000       
3665.3750    50.2603      23.2219      26.3562      49.5447      13.9352      290.6321     277.0874     0.0000       91.3815      0.0000       0.0000       
3665.5000    50.1391      23.2789      26.3816      49.4776      13.9637      271.3719     262.4836     0.0000       91.4449      0.0000       0.0000       
3665.6250    50.0513      23.2979      23.6534      49.4290      14.0302      262.1930     250.5829     0.0000       91.5321      0.0000       0.0000       
3665.7500    49.9938      23.3359      25.0683      49.3971      14.0966      279.6220     257.2303     0.0000       91.6271      0.0000       0.0000       
3665.8750    49.9506      23.3866      25.0686      49.3732      14.1694      281.3028     262.6759     0.0000       91.6747      0.0000       0.0000       
3666.0000    49.8982      23.3993      23.3256      49.3442      14.2453      281.2603     264.3162     0.0000       91.7303      0.0000       0.0000       
3666.1250    49.8600      23.4184      21.5068      49.3230      14.3307      298.6960     272.5998     0.0000       91.7937      0.0000       0.0000       
3666.2500    49.8490      23.4438      18.8544      49.3170      14.3908      316.2907     281.7930     0.0000       91.8334      0.0000       0.0000       
3666.3750    49.8331      23.4502      17.0861      49.3082      14.4226      335.2766     291.3718     0.0000       91.8890      0.0000       0.0000       
