WELLNAME = well92
STDEP  =  3000.0000    
ENDEP  =  4553.7051    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, RT, SP

#DEPTH       AC           CAL          GR           RT           SP           
3007.2500    -99999.0000  23.8218      21.5101      -99999.0000  66.7255      
3007.3750    -99999.0000  23.7577      22.9790      -99999.0000  66.6138      
3007.5000    -99999.0000  23.7316      22.4968      -99999.0000  66.4859      
3007.6250    -99999.0000  23.7310      21.7105      -99999.0000  66.3582      
3007.7500    -99999.0000  23.7301      21.4817      -99999.0000  66.2545      
3007.8750    -99999.0000  23.7800      20.4674      -99999.0000  66.1346      
3008.0000    -99999.0000  23.7920      19.1491      -99999.0000  66.0545      
3008.1250    -99999.0000  23.8293      17.5773      -99999.0000  65.9428      
3008.2500    -99999.0000  23.8539      16.5377      -99999.0000  65.8389      
3008.3750    -99999.0000  23.9038      17.4238      -99999.0000  65.7188      
3008.5000    -99999.0000  23.9285      18.3099      -99999.0000  65.6626      
3008.6250    -99999.0000  23.9910      19.2213      -99999.0000  65.5825      
3008.7500    -99999.0000  24.0409      20.3860      -99999.0000  65.5103      
3008.8750    -99999.0000  24.0782      20.8414      -99999.0000  65.4221      
3009.0000    -99999.0000  24.1156      19.7511      -99999.0000  65.3498      
3009.1250    -99999.0000  24.1527      19.2435      -99999.0000  65.2856      
3009.2500    -99999.0000  24.1902      20.2057      -99999.0000  65.1976      
3009.3750    -99999.0000  24.2146      21.6239      -99999.0000  65.1013      
3009.5000    -99999.0000  24.2393      22.7380      -99999.0000  65.0053      
3009.6250    -99999.0000  24.2765      23.7762      -99999.0000  64.9090      
3009.7500    -99999.0000  24.2885      25.0930      -99999.0000  64.8607      
3009.8750    -99999.0000  24.3004      25.5989      -99999.0000  64.7806      
3010.0000    -99999.0000  24.3377      24.6354      -99999.0000  64.7322      
3010.1250    -99999.0000  24.3623      23.4944      -99999.0000  64.6761      
3010.2500    -99999.0000  24.3743      22.5561      -99999.0000  64.6119      
3010.3750    -99999.0000  24.3862      21.6938      -99999.0000  64.5239      
3010.5000    -99999.0000  24.3982      22.0731      -99999.0000  64.4515      
3010.6250    -99999.0000  24.3974      22.6298      -99999.0000  64.3631      
3010.7500    -99999.0000  24.3967      23.2119      -99999.0000  64.3148      
3010.8750    -99999.0000  24.3834      23.8698      -99999.0000  64.2585      
3011.0000    -99999.0000  24.3699      24.6039      -99999.0000  64.1699      
3011.1250    -99999.0000  24.3437      25.2620      -99999.0000  64.1454      
3011.2500    -99999.0000  24.3430      26.1988      -99999.0000  64.0971      
3011.3750    -99999.0000  24.3425      23.4615      -99999.0000  64.0328      
3011.5000    -99999.0000  24.2910      20.2934      -99999.0000  64.0161      
3011.6250    -99999.0000  24.2523      17.4547      -99999.0000  63.9912      
3011.7500    -99999.0000  24.1882      15.1228      -99999.0000  63.9587      
3011.8750    -99999.0000  24.1240      13.6271      -99999.0000  63.9496      
3012.0000    -99999.0000  24.0599      12.9675      -99999.0000  63.9251      
3012.1250    -99999.0000  24.0213      13.3215      -99999.0000  63.9164      
3012.2500    -99999.0000  23.9445      13.6754      -99999.0000  63.8914      
3012.3750    -99999.0000  23.8424      14.3841      -99999.0000  63.8826      
3012.5000    -99999.0000  23.7531      13.0911      -99999.0000  63.8816      
3012.6250    -99999.0000  23.6129      11.8994      -99999.0000  63.8570      
3012.7500    -99999.0000  23.5236      11.9747      -99999.0000  63.8482      
3012.8750    -99999.0000  23.4341      12.3286      -99999.0000  63.8470      
3013.0000    -99999.0000  23.3700      12.6827      -99999.0000  63.8462      
3013.1250    -99999.0000  23.3440      13.1125      -99999.0000  63.8927      
3013.2500    -99999.0000  23.2924      13.5423      -99999.0000  63.9788      
3013.3750    -99999.0000  23.2538      13.8204      -99999.0000  64.0967      
3013.5000    -99999.0000  23.2404      14.1238      -99999.0000  64.1987      
3013.6250    -99999.0000  23.2395      14.5030      -99999.0000  64.3403      
3013.7500    -99999.0000  23.2389      14.7811      -99999.0000  64.5214      
3013.8750    -99999.0000  23.2255      15.1098      -99999.0000  64.6630      
3014.0000    -99999.0000  23.2121      15.4131      -99999.0000  64.8361      
3014.1250    -99999.0000  23.2113      15.7925      -99999.0000  65.0250      
3014.2500    -99999.0000  23.2106      16.5012      -99999.0000  65.1667      
3014.3750    -99999.0000  23.1844      15.7149      -99999.0000  65.3164      
3014.5000    -99999.0000  23.1838      14.5485      -99999.0000  65.5685      
3014.6250    -99999.0000  23.1831      14.8265      -99999.0000  65.7339      
3014.7500    -99999.0000  23.1569      15.1805      -99999.0000  65.9310      
3014.8750    -99999.0000  23.1690      15.6611      -99999.0000  66.1279      
3015.0000    -99999.0000  23.1681      16.3953      -99999.0000  66.2931      
3015.1250    -99999.0000  23.1675      16.0145      -99999.0000  66.4270      
3015.2500    -99999.0000  23.1540      14.6454      -99999.0000  66.6476      
3015.3750    -99999.0000  23.1531      14.6699      -99999.0000  66.8997      
3015.5000    -99999.0000  23.1780      15.3787      -99999.0000  67.0098      
3015.6250    -99999.0000  23.1518      16.1127      -99999.0000  67.1911      
3015.7500    -99999.0000  23.1511      16.9988      -99999.0000  67.3643      
3015.8750    -99999.0000  23.1503      17.0741      -99999.0000  67.5692      
3016.0000    -99999.0000  23.1243      15.8823      -99999.0000  67.7424      
3016.1250    -99999.0000  23.0730      15.2988      -99999.0000  67.9237      
3016.2500    -99999.0000  23.0342      14.4873      -99999.0000  68.1127      
3016.3750    -99999.0000  22.9955      13.8530      -99999.0000  68.2543      
3016.5000    -99999.0000  22.9313      13.1935      -99999.0000  68.4038      
3016.6250    -99999.0000  22.8799      14.0035      -99999.0000  68.4662      
3016.7500    -99999.0000  22.8538      15.1682      -99999.0000  68.5206      
3016.8750    -99999.0000  22.8403      15.9531      -99999.0000  68.5830      
3017.0000    -99999.0000  22.8144      16.9659      -99999.0000  68.6452      
3017.1250    -99999.0000  22.7756      17.8773      -99999.0000  68.6601      
3017.2500    -99999.0000  22.7369      18.7634      -99999.0000  68.7066      
3017.3750    -99999.0000  22.7361      19.5989      -99999.0000  68.7454      
3017.5000    -99999.0000  22.7100      20.3582      -99999.0000  68.7761      
3017.6250    -99999.0000  22.6839      20.8136      -99999.0000  68.8304      
3017.7500    -99999.0000  22.6580      21.3702      -99999.0000  68.8693      
3017.8750    -99999.0000  22.6446      21.8510      -99999.0000  68.8999      
3018.0000    -99999.0000  22.6056      22.3823      -99999.0000  68.9307      
3018.1250    -99999.0000  22.6051      22.9137      -99999.0000  68.9849      
3018.2500    -99999.0000  22.5660      23.5211      -99999.0000  68.9998      
3018.3750    -99999.0000  22.5528      24.3817      -99999.0000  69.0226      
3018.5000    -99999.0000  22.5394      24.9385      -99999.0000  69.1004      
3018.6250    -99999.0000  22.5261      25.5713      -99999.0000  69.1235      
3018.7500    -99999.0000  22.4999      26.4574      -99999.0000  69.1464      
3018.8750    -99999.0000  22.4867      24.7083      -99999.0000  69.1534      
3019.0000    -99999.0000  22.4603      24.4033      -99999.0000  69.1762      
3019.1250    -99999.0000  22.4472      24.0986      -99999.0000  69.2302      
3019.2500    -99999.0000  22.4465      22.9576      -99999.0000  69.2453      
3019.3750    -99999.0000  22.4456      22.9315      -99999.0000  69.2446      
3019.5000    -99999.0000  22.4450      21.4610      -99999.0000  69.2437      
3019.6250    -99999.0000  22.4442      19.8892      -99999.0000  69.2187      
3019.7500    -99999.0000  22.4431      20.8006      -99999.0000  69.2099      
3019.8750    -99999.0000  22.4425      21.5095      -99999.0000  69.1853      
3020.0000    -99999.0000  22.4421      22.3956      -99999.0000  69.1764      
3020.1250    -99999.0000  22.4411      23.3576      -99999.0000  69.1517      
3020.2500    -99999.0000  22.4405      24.6745      -99999.0000  69.1187      
3020.3750    -99999.0000  22.4398      24.8259      -99999.0000  69.0864      
3020.5000    -99999.0000  22.4389      22.8233      -99999.0000  69.0301      
3020.6250    -99999.0000  22.4384      22.3918      -99999.0000  68.9895      
3020.7500    -99999.0000  22.4375      23.2272      -99999.0000  68.9804      
3020.8750    -99999.0000  22.4370      24.1386      -99999.0000  68.9796      
3021.0000    -99999.0000  22.4363      25.0753      -99999.0000  68.9788      
3021.1250    -99999.0000  22.4353      25.7589      -99999.0000  69.0016      
3021.2500    -99999.0000  22.4346      26.5435      -99999.0000  69.0559      
3021.3750    -99999.0000  22.4464      27.2777      -99999.0000  69.1181      
3021.5000    -99999.0000  22.4586      28.0878      -99999.0000  69.1806      
3021.6250    -99999.0000  22.4706      28.9992      -99999.0000  69.2193      
3021.7500    -99999.0000  22.4825      29.9614      -99999.0000  69.2975      
3021.8750    -99999.0000  22.5071      28.2122      -99999.0000  69.4152      
3022.0000    -99999.0000  22.5063      25.9563      -99999.0000  69.4934      
3022.1250    -99999.0000  22.5183      22.9401      -99999.0000  69.5797      
3022.2500    -99999.0000  22.5429      21.8244      -99999.0000  69.7210      
3022.3750    -99999.0000  22.5675      22.3810      -99999.0000  69.8311      
3022.5000    -99999.0000  22.5921      22.8618      -99999.0000  69.9962      
3022.6250    -99999.0000  22.6293      23.5199      -99999.0000  70.1142      
3022.7500    -99999.0000  22.6287      23.6204      -99999.0000  70.2322      
3022.8750    -99999.0000  22.6534      22.5047      -99999.0000  70.4288      
3023.0000    -99999.0000  22.6780      21.6172      -99999.0000  70.5784      
3023.1250    -99999.0000  22.6646      21.1603      -99999.0000  70.7752      
3023.2500    -99999.0000  22.6257      21.4381      -99999.0000  70.9012      
3023.3750    -99999.0000  22.5489      21.6909      -99999.0000  71.0665      
3023.5000    -99999.0000  22.4977      22.1209      -99999.0000  71.2319      
3023.6250    -99999.0000  22.3827      22.8550      -99999.0000  71.4367      
3023.7500    -99999.0000  22.3314      22.7022      -99999.0000  71.6100      
3023.8750    -99999.0000  22.3181      22.0680      -99999.0000  71.7438      
3024.0000    -99999.0000  22.2920      21.7378      -99999.0000  71.9643      
3024.1250    -99999.0000  22.2912      22.4212      -99999.0000  72.1455      
3024.2500    -99999.0000  22.2903      23.4085      -99999.0000  72.3029      
3024.3750    -99999.0000  22.3024      24.2188      -99999.0000  72.4603      
3024.5000    -99999.0000  22.3142      25.1301      -99999.0000  72.6887      
3024.6250    -99999.0000  22.3262      24.8506      -99999.0000  72.7988      
3024.7500    -99999.0000  22.3381      23.9630      -99999.0000  72.9326      
3024.8750    -99999.0000  22.3376      23.3035      -99999.0000  73.1612      
3025.0000    -99999.0000  22.3493      23.3280      -99999.0000  73.3187      
3025.1250    -99999.0000  22.3614      23.8595      -99999.0000  73.4919      
3025.2500    -99999.0000  22.3478      24.6188      -99999.0000  73.7047      
3025.3750    -99999.0000  22.3726      25.4543      -99999.0000  73.8781      
3025.5000    -99999.0000  22.3972      26.2391      -99999.0000  74.0592      
3025.6250    -99999.0000  22.4091      27.1505      -99999.0000  74.2721      
3025.7500    -99999.0000  22.4336      27.9860      -99999.0000  74.4691      
3025.8750    -99999.0000  22.4330      27.6052      -99999.0000  74.6345      
3026.0000    -99999.0000  22.4703      27.5283      -99999.0000  74.8154      
3026.1250    -99999.0000  22.4947      28.0597      -99999.0000  74.9334      
3026.2500    -99999.0000  22.5067      28.4391      -99999.0000  75.0512      
3026.3750    -99999.0000  22.5060      28.9705      -99999.0000  75.1294      
3026.5000    -99999.0000  22.5051      29.6285      -99999.0000  75.0018      
3026.6250    -99999.0000  22.5046      30.2866      -99999.0000  74.8107      
3026.7500    -99999.0000  22.5036      30.9447      -99999.0000  74.6196      
3026.8750    -99999.0000  22.5031      29.8543      -99999.0000  74.3809      
3027.0000    -99999.0000  22.5148      28.2065      -99999.0000  74.2456      
3027.1250    -99999.0000  22.5270      25.7477      -99999.0000  74.0783      
3027.2500    -99999.0000  22.5262      25.7216      -99999.0000  73.9349      
3027.3750    -99999.0000  22.5253      26.1264      -99999.0000  73.7834      
3027.5000    -99999.0000  22.5374      26.6576      -99999.0000  73.6717      
3027.6250    -99999.0000  22.5493      27.1131      -99999.0000  73.5519      
3027.7500    -99999.0000  22.5483      27.6698      -99999.0000  73.4000      
3027.8750    -99999.0000  22.5479      28.8347      -99999.0000  73.3122      
3028.0000    -99999.0000  22.5596      27.5416      -99999.0000  73.2481      
3028.1250    -99999.0000  22.5717      26.2232      -99999.0000  73.1599      
3028.2500    -99999.0000  22.5712      25.4876      -99999.0000  73.0639      
3028.3750    -99999.0000  22.5828      26.4750      -99999.0000  72.9680      
3028.5000    -99999.0000  22.5948      27.4372      -99999.0000  72.8957      
3028.6250    -99999.0000  22.5940      28.8301      -99999.0000  72.8073      
3028.7500    -99999.0000  22.5936      30.1724      -99999.0000  72.7353      
3028.8750    -99999.0000  22.5925      32.8322      -99999.0000  72.6711      
3029.0000    -99999.0000  22.6046      38.9638      -99999.0000  72.5830      
3029.1250    -99999.0000  22.6162      37.5439      -99999.0000  72.5108      
3029.2500    -99999.0000  22.6158      35.9468      -99999.0000  72.3749      
3029.3750    -99999.0000  22.6151      33.7921      -99999.0000  72.3345      
3029.5000    -99999.0000  22.6139      34.0449      -99999.0000  72.2625      
3029.6250    -99999.0000  22.6135      34.9056      -99999.0000  72.1663      
3029.7500    -99999.0000  22.6128      35.7664      -99999.0000  72.0942      
3029.8750    -99999.0000  22.6122      37.1341      -99999.0000  71.9823      
3030.0000    -99999.0000  22.6112      34.9540      -99999.0000  71.9023      
3030.1250    -99999.0000  22.6359      33.6863      -99999.0000  71.8142      
3030.2500    -99999.0000  22.6355      32.2918      -99999.0000  71.7181      
3030.3750    -99999.0000  22.6344      31.2522      -99999.0000  71.6221      
3030.5000    -99999.0000  22.6464      33.6841      -99999.0000  71.5500      
3030.6250    -99999.0000  22.6584      35.8625      -99999.0000  71.4619      
3030.7500    -99999.0000  22.6575      37.9143      -99999.0000  71.3418      
3030.8750    -99999.0000  22.6569      39.4593      -99999.0000  71.2857      
3031.0000    -99999.0000  22.6561      41.3589      -99999.0000  71.2529      
3031.1250    -99999.0000  22.6681      42.7013      -99999.0000  71.1965      
3031.2500    -99999.0000  22.6928      44.4743      -99999.0000  71.1560      
3031.3750    -99999.0000  22.7047      44.8790      -99999.0000  71.1472      
3031.5000    -99999.0000  22.7291      42.2681      -99999.0000  71.1462      
3031.6250    -99999.0000  22.7286      43.0530      -99999.0000  71.0973      
3031.7500    -99999.0000  22.7279      44.8514      -99999.0000  71.0808      
3031.8750    -99999.0000  22.7269      46.5231      -99999.0000  71.0557      
3032.0000    -99999.0000  22.7263      45.7875      -99999.0000  71.0233      
3032.1250    -99999.0000  22.7382      45.8374      -99999.0000  71.0145      
3032.2500    -99999.0000  22.7498      46.9009      -99999.0000  71.0134      
3032.3750    -99999.0000  22.7496      47.4830      -99999.0000  71.0127      
3032.5000    -99999.0000  22.7489      45.6071      -99999.0000  71.0118      
3032.6250    -99999.0000  22.7480      44.2126      -99999.0000  70.9628      
3032.7500    -99999.0000  22.7475      44.2119      -99999.0000  70.9462      
3032.8750    -99999.0000  22.7721      45.1232      -99999.0000  70.9453      
3033.0000    -99999.0000  22.7713      45.9587      -99999.0000  70.9204      
3033.1250    -99999.0000  22.8211      46.6929      -99999.0000  70.8880      
3033.2500    -99999.0000  22.8332      47.5537      -99999.0000  70.8791      
3033.3750    -99999.0000  22.8451      50.5938      -99999.0000  70.8781      
3033.5000    -99999.0000  22.8697      49.5034      -99999.0000  70.8774      
3033.6250    -99999.0000  22.9070      48.1850      -99999.0000  70.8765      
3033.7500    -99999.0000  22.9444      46.4105      -99999.0000  70.8753      
3033.8750    -99999.0000  22.9436      47.5500      -99999.0000  70.8745      
3034.0000    -99999.0000  22.9049      49.5511      -99999.0000  70.8734      
3034.1250    -99999.0000  22.8534      48.7902      -99999.0000  70.8724      
3034.2500    -99999.0000  22.7387      47.9279      -99999.0000  70.8710      
3034.3750    -99999.0000  22.5604      47.7243      -99999.0000  70.8703      
3034.5000    -99999.0000  22.4458      48.5852      -99999.0000  70.8695      
3034.6250    -99999.0000  22.3183      52.4360      -99999.0000  70.8682      
3034.7500    -99999.0000  22.2162      51.1177      -99999.0000  70.8675      
3034.8750    -99999.0000  22.1648      48.8110      -99999.0000  70.8666      
3035.0000    -99999.0000  22.1262      47.2645      -99999.0000  70.8656      
3035.1250    -99999.0000  22.1254      44.9576      -99999.0000  70.8646      
3035.2500    -99999.0000  22.0993      42.4484      -99999.0000  70.8634      
3035.3750    -99999.0000  22.0732      40.2430      -99999.0000  70.8626      
3035.5000    -99999.0000  22.0723      38.4685      -99999.0000  70.8618      
3035.6250    -99999.0000  22.0844      36.8712      -99999.0000  70.8608      
3035.7500    -99999.0000  22.0964      34.9954      -99999.0000  70.8836      
3035.8750    -99999.0000  22.0702      35.3494      -99999.0000  70.8901      
3036.0000    -99999.0000  22.0949      33.8789      -99999.0000  70.8893      
3036.1250    -99999.0000  22.1193      32.9912      -99999.0000  70.8885      
3036.2500    -99999.0000  22.1188      34.2068      -99999.0000  70.8874      
3036.3750    -99999.0000  22.1180      35.7263      -99999.0000  70.9102      
3036.5000    -99999.0000  22.1173      36.0045      -99999.0000  70.9175      
3036.6250    -99999.0000  22.1418      35.4715      -99999.0000  70.9163      
3036.7500    -99999.0000  22.1663      35.3694      -99999.0000  70.9155      
3036.8750    -99999.0000  22.1781      35.7234      -99999.0000  70.9147      
3037.0000    -99999.0000  22.2029      36.5589      -99999.0000  70.9137      
3037.1250    -99999.0000  22.2149      36.5074      -99999.0000  70.9127      
3037.2500    -99999.0000  22.2140      35.7211      -99999.0000  70.8875      
3037.3750    -99999.0000  22.2388      34.6814      -99999.0000  70.8789      
3037.5000    -99999.0000  22.2635      35.0608      -99999.0000  70.8542      
3037.6250    -99999.0000  22.2625      36.4537      -99999.0000  70.8453      
3037.7500    -99999.0000  22.2618      37.2131      -99999.0000  70.8444      
3037.8750    -99999.0000  22.2609      37.1111      -99999.0000  70.8193      
3038.0000    -99999.0000  22.2604      38.3267      -99999.0000  70.8107      
3038.1250    -99999.0000  22.2594      40.5811      -99999.0000  70.7861      
3038.2500    -99999.0000  22.2588      39.5922      -99999.0000  70.7295      
3038.3750    -99999.0000  22.2582      38.5272      -99999.0000  70.7129      
3038.5000    -99999.0000  22.2574      37.7662      -99999.0000  70.7121      
3038.6250    -99999.0000  22.2694      38.6776      -99999.0000  70.6637      
3038.7500    -99999.0000  22.2813      39.5132      -99999.0000  70.6468      
3038.8750    -99999.0000  22.2803      40.5006      -99999.0000  70.6219      
3039.0000    -99999.0000  22.2799      41.3361      -99999.0000  70.5893      
3039.1250    -99999.0000  22.3046      42.0956      -99999.0000  70.5328      
3039.2500    -99999.0000  22.3164      43.1085      -99999.0000  70.4923      
3039.3750    -99999.0000  22.3284      43.0571      -99999.0000  70.4595      
3039.5000    -99999.0000  22.3276      41.9160      -99999.0000  70.4270      
3039.6250    -99999.0000  22.3265      41.7884      -99999.0000  70.3942      
3039.7500    -99999.0000  22.3263      42.1426      -99999.0000  70.3854      
3039.8750    -99999.0000  22.3253      42.7499      -99999.0000  70.3846      
3040.0000    -99999.0000  22.3247      43.5854      -99999.0000  70.3600      
3040.1250    -99999.0000  22.3240      42.6724      -99999.0000  70.3746      
3040.2500    -99999.0000  22.3231      40.8472      -99999.0000  70.3816      
3040.3750    -99999.0000  22.3226      39.0726      -99999.0000  70.4045      
3040.5000    -99999.0000  22.3213      37.0699      -99999.0000  70.4351      
3040.6250    -99999.0000  22.3337      37.7280      -99999.0000  70.4659      
3040.7500    -99999.0000  22.3456      38.2088      -99999.0000  70.4726      
3040.8750    -99999.0000  22.3446      35.4204      -99999.0000  70.5191      
3041.0000    -99999.0000  22.3441      35.9266      -99999.0000  70.5343      
3041.1250    -99999.0000  22.3433      34.8869      -99999.0000  70.5805      
3041.2500    -99999.0000  22.3428      33.6952      -99999.0000  70.5956      
3041.3750    -99999.0000  22.3162      34.3279      -99999.0000  70.6185      
3041.5000    -99999.0000  22.3160      35.3660      -99999.0000  70.6729      
3041.6250    -99999.0000  22.3152      36.4042      -99999.0000  70.7114      
3041.7500    -99999.0000  22.3144      37.3919      -99999.0000  70.7423      
3041.8750    -99999.0000  22.3131      38.7848      -99999.0000  70.7967      
3042.0000    -99999.0000  22.3128      40.5072      -99999.0000  70.8589      
3042.1250    -99999.0000  22.3123      42.2803      -99999.0000  70.8977      
3042.2500    -99999.0000  22.3114      41.3927      -99999.0000  70.9754      
3042.3750    -99999.0000  22.3104      40.6063      -99999.0000  71.0457      
3042.5000    -99999.0000  22.3101      40.4282      -99999.0000  71.0610      
3042.6250    -99999.0000  22.3347      41.3143      -99999.0000  71.1544      
3042.7500    -99999.0000  22.3337      42.2765      -99999.0000  71.1855      
3042.8750    -99999.0000  22.3332      43.7455      -99999.0000  71.2559      
3043.0000    -99999.0000  22.3578      45.3413      -99999.0000  71.3026      
3043.1250    -99999.0000  22.3570      46.4808      -99999.0000  71.3808      
3043.2500    -99999.0000  22.3561      45.4664      -99999.0000  71.4274      
3043.3750    -99999.0000  22.3555      44.3000      -99999.0000  71.4817      
3043.5000    -99999.0000  22.3548      43.1589      -99999.0000  71.5677      
3043.6250    -99999.0000  22.3538      44.6026      -99999.0000  71.6146      
3043.7500    -99999.0000  22.3533      44.2977      -99999.0000  71.6692      
3043.8750    -99999.0000  22.3398      41.8896      -99999.0000  71.7317      
3044.0000    -99999.0000  22.3267      41.5594      -99999.0000  71.8178      
3044.1250    -99999.0000  22.3003      42.6230      -99999.0000  71.8878      
3044.2500    -99999.0000  22.2999      43.7373      -99999.0000  71.9739      
3044.3750    -99999.0000  22.2482      43.0776      -99999.0000  72.0677      
3044.5000    -99999.0000  22.2223      42.5954      -99999.0000  72.1146      
3044.6250    -99999.0000  22.2090      42.3413      -99999.0000  72.1931      
3044.7500    -99999.0000  22.1448      43.1766      -99999.0000  72.2869      
3044.8750    -99999.0000  22.1062      43.8347      -99999.0000  72.3335      
3045.0000    -99999.0000  22.0421      44.6703      -99999.0000  72.4117      
3045.1250    -99999.0000  21.9780      45.5818      -99999.0000  72.4821      
3045.2500    -99999.0000  21.9392      46.4680      -99999.0000  72.5445      
3045.3750    -99999.0000  21.9132      47.4810      -99999.0000  72.6065      
3045.5000    -99999.0000  21.9124      48.0630      -99999.0000  72.6453      
3045.6250    -99999.0000  21.9116      46.7192      -99999.0000  72.6525      
3045.7500    -99999.0000  21.9110      45.5275      -99999.0000  72.7463      
3045.8750    -99999.0000  21.9355      45.5266      -99999.0000  72.7771      
3046.0000    -99999.0000  21.9728      46.3368      -99999.0000  72.7999      
3046.1250    -99999.0000  22.0353      47.3750      -99999.0000  72.8778      
3046.2500    -99999.0000  22.0855      48.4133      -99999.0000  72.9245      
3046.3750    -99999.0000  22.1354      47.0948      -99999.0000  72.9555      
3046.5000    -99999.0000  22.2232      44.9655      -99999.0000  73.0329      
3046.6250    -99999.0000  22.2732      44.9139      -99999.0000  73.0561      
3046.7500    -99999.0000  22.3232      44.8624      -99999.0000  73.0793      
3046.8750    -99999.0000  22.4111      44.4817      -99999.0000  73.1335      
3047.0000    -99999.0000  22.4484      44.1769      -99999.0000  73.1715      
3047.1250    -99999.0000  22.4857      45.1390      -99999.0000  73.1791      
3047.2500    -99999.0000  22.4976      46.0252      -99999.0000  73.2260      
3047.3750    -99999.0000  22.5096      46.9367      -99999.0000  73.2643      
3047.5000    -99999.0000  22.4962      47.6709      -99999.0000  73.3421      
3047.6250    -99999.0000  22.5209      48.5570      -99999.0000  73.3650      
3047.7500    -99999.0000  22.5202      49.5697      -99999.0000  73.3881      
