WELLNAME = well94
STDEP  =  3100.0000    
ENDEP  =  3829.1688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, RT, SP

#DEPTH       AC           CAL          GR           RT           SP           
3122.6250    48.5385      22.3162      36.4946      4412.5757    102.4064     
3122.7500    49.4149      22.3793      38.1440      6364.0723    102.5656     
3122.8750    50.1870      22.4299      39.7158      4490.3770    102.7565     
3123.0000    50.8974      22.4424      37.7798      1884.1207    102.8840     
3123.1250    51.6850      22.4550      35.0414      759.6243     102.9799     
3123.2500    51.5421      22.4172      34.7195      442.2981     103.0122     
3123.3750    50.9282      22.3792      33.9040      508.4026     103.1081     
3123.5000    50.3027      22.3667      32.8645      1019.8115    103.1722     
3123.6250    49.7390      22.3920      31.9302      4538.8770    103.2997     
3123.7500    49.6965      22.3920      33.1742      7016.1440    103.3321     
3123.8750    49.6193      22.4301      33.2192      6993.5977    103.3964     
3124.0000    49.6849      22.4806      29.3113      7564.4331    103.4604     
3124.1250    50.2331      22.5312      28.6085      7060.9629    103.4612     
3124.2500    50.8740      22.5565      29.3471      1643.9048    103.4937     
3124.3750    51.2253      22.5818      28.6789      760.8151     103.4944     
3124.5000    51.2330      22.6071      26.0758      555.5707     103.5901     
3124.6250    50.5457      22.5944      27.7241      598.9125     103.6227     
3124.7500    49.4030      22.6069      29.3245      749.7930     103.6868     
3124.8750    49.6037      22.5817      31.2849      1155.5070    103.7193     
3125.0000    50.7348      22.5817      31.2800      1685.8590    103.7516     
3125.1250    51.6073      22.5692      33.2583      543.5632     103.7841     
3125.2500    51.8659      22.5565      34.8995      457.5194     103.7848     
3125.3750    51.2405      22.5312      31.9588      892.6176     103.7855     
3125.5000    50.4568      22.4807      31.5506      1872.7296    103.8180     
3125.6250    49.6885      22.4302      29.1978      4943.3438    103.8821     
3125.7500    50.1981      22.3669      29.4485      7413.1519    103.9464     
3125.8750    49.7773      22.2404      27.6698      7541.5684    104.0423     
3126.0000    49.2677      22.1522      27.5029      7383.3779    104.1063     
3126.1250    50.8118      22.1777      27.2682      7290.8398    104.1705     
3126.2500    50.8851      22.2283      26.2112      7779.7856    104.2981     
3126.3750    50.4489      22.2409      27.7316      8544.2295    104.4256     
3126.5000    50.1864      22.2029      29.2042      7566.6401    104.5215     
3126.6250    50.1362      22.1271      30.5990      5351.0708    104.6491     
3126.7500    50.3716      22.0513      32.1574      3272.1667    104.6815     
3126.8750    50.2056      22.0135      23.9347      2937.9521    104.7773     
3127.0000    49.7810      22.0008      20.0226      2664.6191    104.8095     
3127.1250    49.2984      22.0390      20.0935      3519.0840    104.7786     
3127.2500    48.9548      22.1021      18.6017      7041.5088    104.7793     
3127.3750    48.8969      22.1780      19.6455      6739.9883    104.7800     
3127.5000    49.2173      22.2538      18.2659      6034.5225    104.7808     
3127.6250    49.5608      22.3044      15.2274      3113.3735    104.7815     
3127.7500    49.5647      22.3422      15.2740      2153.6599    104.7188     
3127.8750    49.4681      22.3168      13.8090      1946.2993    104.6561     
3128.0000    49.2983      22.2663      14.3423      1808.2131    104.6569     
3128.1250    49.1400      22.2032      12.6922      1735.9945    104.6259     
3128.2500    49.0782      22.1780      13.1780      1845.9077    104.6266     
3128.3750    49.3060      22.1782      14.5927      2388.2244    104.6274     
3128.5000    49.3484      22.2162      13.3562      2875.6292    104.5963     
3128.6250    49.0782      22.2793      14.7011      2887.5151    104.5336     
3128.7500    49.1283      22.3932      16.3768      2885.3613    104.5027     
3128.8750    49.4487      22.5196      17.6716      2798.1714    104.5034     
3129.0000    49.7613      22.6460      16.6813      2151.0994    104.4723     
3129.1250    49.5953      22.7849      17.6177      1847.9988    104.3778     
3129.2500    49.7150      22.8607      17.4708      1911.7899    104.2838     
3129.3750    49.7574      22.8985      19.2718      2203.0879    104.2209     
3129.5000    49.5258      22.9491      21.0431      2558.6243    104.1900     
3129.6250    49.2247      22.9491      20.3101      3011.6958    104.1908     
3129.7500    48.9352      22.9619      20.4609      3224.3889    104.1918     
3129.8750    48.7962      22.9744      17.7524      2993.7883    104.3193     
3130.0000    48.8464      22.9872      19.2994      2724.8240    104.3832     
3130.1250    48.9197      23.0125      20.5173      2377.0059    104.4473     
3130.2500    49.3211      23.0251      21.5326      2018.7753    104.5114     
3130.3750    49.4330      23.0251      22.7527      1739.1456    104.5438     
3130.5000    49.2285      23.0251      22.7443      1589.5522    104.5444     
3130.6250    49.0316      23.0251      22.2135      1047.7588    104.4819     
3130.7500    48.7923      23.0251      20.3125      733.4226     104.4508     
3130.8750    49.5024      23.0252      20.8506      542.1512     104.3564     
3131.0000    49.9849      22.9999      22.1445      471.4338     104.2620     
3131.1250    49.5719      22.9999      23.1857      445.6818     104.1991     
3131.2500    49.2477      23.0127      24.8607      482.3427     104.1049     
3131.3750    49.2476      23.0253      23.3394      641.0964     104.0739     
3131.5000    49.0739      23.0125      24.8323      1064.2920    104.0112     
3131.6250    48.7767      22.9873      21.9447      1434.8230    103.9486     
3131.7500    48.5027      22.9368      23.2128      1581.2822    103.8542     
3131.8750    48.6262      22.8863      24.2289      1280.5764    103.7599     
3132.0000    48.7613      22.8737      24.3251      1037.3322    103.7288     
3132.1250    48.8847      22.8610      22.0173      741.8558     103.7296     
3132.2500    49.0430      22.8865      22.0994      632.3616     103.7620     
3132.3750    49.2012      22.8991      23.1568      582.0379     103.8262     
3132.5000    49.3208      22.8991      22.8622      641.1298     103.8904     
3132.6250    49.4018      22.8991      24.0791      739.8740     103.9864     
3132.7500    49.4751      22.8739      24.9428      804.7218     104.0820     
3132.8750    49.4828      22.8359      23.5736      940.6953     104.0824     
3133.0000    49.4095      22.7854      24.8689      1096.8623    103.9561     
3133.1250    49.2744      22.7729      26.3403      1161.0824    103.7350     
3133.2500    49.4288      22.8234      27.4551      1024.7288    103.5457     
3133.3750    49.6217      22.8615      27.2795      702.4337     103.5147     
3133.5000    50.0037      22.8995      28.3460      610.6208     103.4839     
3133.6250    49.8339      22.9373      29.6156      612.5073     103.4846     
3133.7500    49.6371      22.9371      29.5131      712.5361     103.5171     
3133.8750    49.5290      22.9246      30.7332      830.5853     103.5494     
3134.0000    49.5560      22.9499      30.8155      1151.9205    103.5819     
3134.1250    49.4093      22.9499      27.3795      1727.3135    103.5826     
3134.2500    49.0427      22.9499      25.4998      1716.8940    103.6151     
3134.3750    48.4677      22.9625      25.8633      1556.3683    103.6474     
3134.5000    48.1165      22.9373      27.1075      1434.0283    103.6165     
3134.6250    47.8695      22.8867      28.6611      1324.3755    103.6489     
3134.7500    47.6958      22.8490      27.6170      1223.6619    103.6496     
3134.8750    47.6495      22.8490      29.2392      1300.2867    103.6503     
3135.0000    47.7961      22.8617      29.3518      1375.2340    103.5873     
3135.1250    48.2862      22.8745      25.2572      1293.6550    103.4612     
3135.2500    48.6219      22.9376      26.2471      1223.2482    103.3035     
3135.3750    48.9345      22.9502      26.2381      1379.2887    103.2092     
3135.5000    49.0773      22.9502      24.1616      1693.0552    103.1466     
3135.6250    48.9731      22.9627      23.3062      2069.0183    103.1472     
3135.7500    48.8573      22.9502      24.3981      2448.3857    103.1480     
3135.8750    48.6836      22.9755      25.5914      2955.8179    103.1805     
3136.0000    48.5292      22.9755      27.2770      2934.1504    103.1812     
3136.1250    48.9691      22.9628      24.3660      2574.2720    103.1820     
3136.2500    49.1157      22.9630      25.0339      2294.1179    103.2462     
3136.3750    49.0154      22.9756      23.6319      2065.6709    103.3102     
3136.5000    48.8147      23.0009      21.6615      2089.3335    103.3428     
3136.6250    48.9150      23.0389      23.2610      1974.6619    103.4066     
3136.7500    49.0925      23.0769      25.9763      1876.7759    103.3121     
3136.8750    49.2044      23.1653      26.5356      2111.3538    103.1863     
3137.0000    49.0076      23.2666      28.3381      2284.3770    103.1872     
3137.1250    49.1619      23.3295      30.4882      2480.4668    103.2830     
3137.2500    49.3896      23.4055      29.3771      2838.8240    103.3156     
3137.3750    49.5169      23.5318      28.3377      3255.2617    103.4431     
3137.5000    49.5400      23.5822      29.5452      3425.0051    103.5387     
3137.6250    49.5207      23.5442      27.6771      3759.9541    103.5396     
3137.7500    49.5014      23.4682      26.8075      4381.4756    103.6356     
3137.8750    49.2699      23.3674      27.9850      4955.4888    103.6679     
3138.0000    48.9959      23.3296      29.3803      5587.9854    103.7638     
3138.1250    49.0268      23.3296      30.9750      6034.0889    103.8279     
3138.2500    49.2274      23.3297      31.0569      5749.7744    103.8920     
3138.3750    49.3277      23.3044      31.7348      5857.4780    103.9245     
3138.5000    49.2389      23.3297      29.2027      6499.0210    103.9251     
3138.6250    49.0190      23.3297      29.5489      7322.0908    103.8942     
3138.7500    48.8299      23.3297      26.3115      7332.1553    103.8946     
3138.8750    48.7874      23.3298      26.3321      7234.0151    103.7685     
3139.0000    48.8916      23.3553      23.4665      6982.9629    103.6740     
3139.1250    49.2002      23.4058      20.2756      6007.9717    103.5482     
3139.2500    49.4896      23.4689      21.1148      4182.2271    103.5489     
3139.3750    49.5822      23.5067      19.9448      2436.0522    103.5180     
3139.5000    49.4394      23.4940      20.6334      1617.4891    103.5504     
3139.6250    49.2233      23.4815      21.9275      1326.7155    103.5513     
3139.7500    48.8645      23.4562      23.1470      1175.0311    103.6787     
3139.8750    48.7449      23.4563      24.7717      1014.0129    103.7103     
3140.0000    49.0458      23.4869      25.2133      1120.3710    103.2164     
3140.1250    49.2813      23.4152      24.3297      1320.7606    103.1830     
3140.2500    49.0996      23.3520      24.0937      1501.8402    103.1190     
3140.3750    48.7716      23.3265      23.2124      1900.0586    103.1184     
3140.5000    49.2066      23.2633      24.4798      2380.3567    103.2126     
3140.6250    49.3102      23.2250      23.9155      2938.7944    103.3070     
3140.7500    49.0976      23.1742      22.4241      3679.2373    103.3690     
3140.8750    48.6770      23.1615      23.8200      4545.4712    103.1145     
3141.0000    48.2796      23.1612      25.5434      5188.6338    102.9237     
3141.1250    48.5373      23.1609      25.1303      3674.5454    102.8278     
3141.2500    48.7681      23.1606      25.7440      2344.8459    102.7002     
3141.3750    48.8870      23.1602      25.3830      1467.3199    102.5726     
3141.5000    48.9868      23.1599      23.9124      1076.3134    102.4765     
3141.6250    49.0865      23.1469      22.7774      776.9941     102.3492     
3141.7500    49.1939      23.0837      25.2618      657.3822     102.3483     
3141.8750    49.2512      23.0203      27.1124      688.0079     102.2841     
3142.0000    49.2932      22.9695      26.0469      807.3947     102.2198     
3142.1250    49.2811      22.9061      27.6974      994.7606     102.1873     
3142.2500    49.1727      22.8556      30.0562      1195.8151    102.1232     
3142.3750    48.8716      22.8553      32.5601      1518.6888    102.1224     
3142.5000    48.8210      22.9056      30.6551      2183.0964    102.0583     
3142.6250    49.1096      22.9557      29.3614      3612.8191    102.0574     
3142.7500    49.2671      22.9804      29.3152      4297.6787    102.0886     
3142.8750    49.3822      22.9801      30.7604      4221.4482    102.1512     
3143.0000    49.4434      22.9798      32.2581      3555.7612    102.2139     
3143.1250    49.4853      22.9543      30.7255      3200.0757    102.2764     
3143.2500    49.3461      22.9667      28.3179      3171.1953    102.3073     
3143.3750    49.1799      22.9789      26.7680      2825.4485    102.3382     
3143.5000    49.3220      22.9913      26.2162      2424.6938    102.3688     
3143.6250    49.3639      23.0288      27.4093      2193.2925    102.3366     
3143.7500    49.4019      23.0536      28.7280      2050.5889    102.3358     
3143.8750    49.4246      23.0406      25.2952      1897.7067    102.3350     
3144.0000    49.3894      22.9899      23.7272      2100.0840    102.3343     
3144.1250    49.0844      22.9771      24.2599      2380.1709    102.3334     
3144.2500    48.8874      23.0020      25.1218      2520.2927    102.3008     
3144.3750    48.9023      23.0523      26.1629      2380.1069    102.2366     
3144.5000    48.9557      23.1276      26.7645      2789.3779    102.1723     
3144.6250    49.0516      23.1651      25.5489      3180.4446    102.1081     
3144.7500    49.1089      23.2152      24.5830      3800.0864    101.9806     
3144.8750    49.1663      23.2526      25.4758      4904.4072    101.9160     
3145.0000    49.0771      23.2902      27.1997      6602.4561    101.6298     
3145.1250    48.8377      23.3152      28.6960      7283.1670    101.5023     
3145.2500    48.4595      23.2894      28.6902      6501.3467    101.2480     
3145.3750    47.8539      23.2514      28.0041      6020.3535    101.1524     
3145.5000    47.2175      23.1627      25.6661      5950.1499    101.1834     
3145.6250    47.6371      23.0616      25.4478      5937.4214    101.2775     
3145.7500    48.0952      22.9477      26.9422      5938.0581    101.2766     
3145.8750    48.4763      22.8465      28.6437      5927.0430    101.2757     
3146.0000    48.8381      22.7833      27.7417      5926.5347    101.2116     
3146.1250    49.0457      22.7326      24.8092      5942.7373    101.1475     
3146.2500    49.1994      22.6946      25.9452      5969.0493    101.1468     
3146.3750    49.2066      22.6943      25.3917      5992.6519    101.1779     
3146.5000    49.1290      22.6940      26.2296      6010.7148    101.2721     
3146.6250    49.0168      22.6937      25.4928      5994.4888    101.2713     
3146.7500    48.8621      22.6934      26.6597      5988.3965    101.3020     
3146.8750    48.7692      22.6931      25.8152      5977.8223    101.3013     
3147.0000    48.7571      22.6927      24.6796      5966.7080    101.2690     
3147.1250    48.8336      22.6924      26.1495      5944.4810    101.2682     
3147.2500    48.8872      22.7301      26.4275      5927.8638    101.2990     
3147.3750    48.9445      22.8054      27.6461      5921.8389    101.3297     
3147.5000    48.9671      22.8935      26.7990      5927.4678    101.3292     
3147.6250    48.9858      22.9559      25.0061      5927.5566    101.3602     
3147.7500    48.8967      22.8799      25.4802      5927.6279    101.3910     
3147.8750    48.7267      22.8419      24.9033      5911.6177    101.3583     
3148.0000    48.6954      22.8543      26.2476      5900.6406    101.2306     
3148.1250    48.7489      22.8792      25.7584      5889.6504    101.1666     
3148.2500    48.8793      22.9166      24.5975      5883.6621    101.1977     
3148.3750    48.9791      22.9163      25.9669      5883.7407    101.2604     
3148.5000    49.0210      22.9161      27.5826      5878.3423    101.3867     
3148.6250    48.8972      22.8905      26.9260      5878.3901    101.6074     
3148.7500    48.8620      22.8902      23.8594      5878.4624    101.6381     
3148.8750    48.8692      22.9152      25.6604      5878.5518    101.6055     
3149.0000    49.1886      22.9148      26.1605      5884.1362    101.5731     
3149.1250    49.2690      22.9398      23.8821      5899.6821    101.4774     
3149.2500    49.3071      22.9646      24.9414      5906.3667    101.5085     
3149.3750    49.3104      22.9643      24.1352      5917.5347    101.5710     
3149.5000    49.2174      22.9640      25.4534      5917.6035    101.6017     
3149.6250    49.0512      22.9637      23.3366      5912.1377    101.5691     
3149.7500    48.7810      22.9634      23.3989      5912.2324    101.4733     
3149.8750    48.6533      22.9631      23.6707      5912.3042    101.4090     
3150.0000    48.9457      22.9755      23.5490      5923.4629    101.3448     
3150.1250    49.0339      22.9878      24.6150      5934.0962    101.1537     
3150.2500    48.8176      23.0126      23.0095      5945.2954    101.0896     
3150.3750    48.4702      23.0375      23.7259      5951.4976    100.9302     
3150.5000    48.4120      23.0245      22.8083      5951.5854    100.7709     
3150.6250    48.5117      22.9990      23.3938      5946.0796    100.6435     
3150.7500    48.3994      22.9483      24.5338      5946.1743    100.5792     
3150.8750    48.2602      22.8848      24.7137      5929.5493    100.5151     
3151.0000    48.6219      22.8342      26.3612      5924.0962    100.4825     
3151.1250    48.7718      22.7709      27.7571      5924.1743    100.4503     
3151.2500    48.4630      22.6824      28.0279      5929.2471    100.5128     
3151.3750    48.6513      22.6190      26.7126      5934.9194    100.5757     
3151.5000    48.8781      22.5810      27.5251      5935.5215    100.6699     
3151.6250    49.0202      22.5555      27.4692      5941.1299    100.7642     
3151.7500    49.0314      22.5553      26.0218      5946.7739    100.8268     
3151.8750    48.9499      22.5549      24.4482      5952.4321    100.8577     
3152.0000    48.7375      22.5546      24.6826      5952.5039    100.8567     
3152.1250    48.8603      22.5416      26.2815      5952.6084    100.7926     
3152.2500    49.0525      22.4909      27.5114      5947.6528    100.7602     
3152.3750    49.2331      22.4781      27.7241      5936.0342    100.7592     
3152.5000    48.9474      22.4526      27.6214      5930.5542    100.7266     
3152.6250    48.7389      22.4018      28.5600      5946.7695    100.6942     
