WELLNAME = well97
STDEP  =  3500.0000    
ENDEP  =  4565.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, RT, SP

#DEPTH       AC           CAL          GR           RT           SP           
3505.5000    51.1461      24.2048      28.0909      366.6448     141.3298     
3505.6250    51.0076      24.1781      27.7364      370.0928     141.3533     
3505.7500    50.8307      24.1517      27.9133      356.1905     141.3848     
3505.8750    50.6727      24.1253      28.9506      437.2456     141.3925     
3506.0000    50.5540      24.0798      28.7226      498.5956     141.3923     
3506.1250    50.5122      24.0847      27.3561      465.9320     141.3922     
3506.2500    50.7209      24.1276      26.7739      461.8110     141.3683     
3506.3750    50.9877      24.1578      26.0905      532.8212     141.3365     
3506.5000    51.2737      24.2197      25.3818      490.8743     141.2810     
3506.6250    51.5601      24.2372      25.9383      420.9548     141.1938     
3506.7500    51.8464      24.2548      25.8622      384.2274     141.1462     
3506.8750    51.8623      24.3166      25.6596      368.0676     141.0670     
3507.0000    51.7821      24.3531      26.2919      350.2265     140.9957     
3507.1250    51.8753      24.3958      27.0508      308.8057     140.9559     
3507.2500    52.1420      24.4262      27.3289      259.0776     140.9241     
3507.3750    52.4476      24.4311      27.7336      217.9342     140.8923     
3507.5000    52.7532      24.4109      27.6069      190.3308     140.7182     
3507.6250    53.1549      24.4033      26.6199      169.2161     140.5678     
3507.7500    53.4800      24.4208      25.8606      171.3718     140.4649     
3507.8750    53.6504      24.4067      26.8978      177.0506     140.4410     
3508.0000    53.5893      24.4182      28.1374      185.1227     140.3696     
3508.1250    53.4508      24.4233      28.1625      195.0175     140.2746     
3508.2500    53.3318      24.3841      27.2261      211.5047     140.1795     
3508.3750    53.1548      24.3696      28.7946      236.8195     140.1082     
3508.5000    52.8814      24.3496      28.9715      267.4334     140.0448     
3508.6250    52.5501      24.3609      29.2496      298.4400     139.9576     
3508.7500    52.1993      24.3278      30.3121      328.9313     139.8863     
3508.8750    51.8872      24.3140      30.3371      304.2347     139.7755     
3509.0000    51.7490      24.3128      28.6671      279.9526     139.7199     
3509.1250    51.7843      24.3116      27.7307      260.1419     139.7119     
3509.2500    51.9932      24.3101      27.1233      240.0187     139.6880     
3509.3750    52.3180      24.3279      26.7436      233.4698     139.6562     
3509.5000    52.5465      24.3138      26.8699      242.7629     139.6244     
3509.6250    52.8135      24.3062      25.6299      252.7666     139.5926     
3509.7500    52.7910      24.3048      25.8068      263.6957     139.5371     
3509.8750    52.4014      24.3033      24.2633      277.8851     139.5211     
3510.0000    52.0314      24.3023      23.6306      293.6744     139.5210     
3510.1250    51.8545      24.3011      24.0605      296.5175     139.5208     
3510.2500    51.7549      24.2997      24.3892      276.8545     139.5680     
3510.3750    51.7902      24.3172      24.1613      274.4579     139.6311     
3510.5000    51.9217      24.3600      24.5407      284.4556     139.7179     
3510.6250    52.0925      24.3902      24.7429      309.6102     139.7178     
3510.7500    52.0892      24.3952      23.7307      351.0513     139.6385     
3510.8750    51.8342      24.3561      24.6160      428.5326     139.5672     
3511.0000    51.5805      24.2853      24.7423      534.8452     139.4326     
3511.1250    51.2878      24.2082      24.0084      658.0052     139.3218     
3511.2500    50.8983      24.1691      22.6673      863.3654     139.2742     
3511.3750    50.5668      24.1236      21.1492      943.0358     139.2424     
3511.5000    50.3128      24.0529      22.2621      947.8178     139.2106     
3511.6250    50.0775      23.9758      21.6295      721.6992     139.2025     
3511.7500    49.9585      23.9367      21.0980      545.9980     139.2024     
3511.8750    50.0518      23.9291      20.1364      560.9323     139.1785     
3512.0000    50.3960      23.9656      20.6169      586.2328     139.1230     
3512.1250    50.6437      23.9958      21.5022      618.2790     139.0596     
3512.2500    50.8336      24.0009      21.2744      801.5935     138.9487     
3512.3750    50.6951      24.0562      20.8694      968.9535     138.8458     
3512.5000    50.5373      24.0928      20.7427      930.0082     138.7745     
3512.6250    50.1671      24.0977      19.4776      905.9122     138.7348     
3512.7500    49.7392      24.1152      19.0727      952.6436     138.7267     
3512.8750    49.9867      24.1202      18.6171      815.7356     138.6791     
3513.0000    50.3118      24.1189      18.9964      725.3862     138.5920     
3513.1250    50.4051      24.1175      19.6287      652.0638     138.5681     
3513.2500    50.3243      24.0973      20.0333      620.5864     138.5916     
3513.3750    50.3210      24.0897      20.1090      592.7151     138.5994     
3513.5000    50.3565      24.0883      20.5895      432.1762     138.6229     
3513.6250    50.4498      24.1059      21.5759      277.4193     138.6781     
3513.7500    50.8520      24.1300      22.5371      248.2946     138.6938     
3513.8750    51.3124      24.1539      23.7006      261.7235     138.7648     
3514.0000    51.8884      24.1587      24.5605      289.0214     138.7883     
3514.1250    51.6146      24.1574      25.6481      412.5840     138.7170     
3514.2500    51.3024      24.1561      26.1539      513.0202     138.5983     
3514.3750    50.9319      24.1548      26.6849      675.8319     138.5428     
3514.5000    50.6392      24.1534      26.2547      721.3021     138.5584     
3514.6250    50.4043      24.1520      26.6845      705.9751     138.6136     
3514.7500    50.2656      24.1505      27.4432      681.6346     138.6529     
3514.8750    50.3783      24.1494      28.4296      714.0300     138.6606     
3515.0000    50.6064      24.1483      27.9994      751.7825     138.6605     
3515.1250    50.8351      24.1658      25.7477      784.5454     138.6604     
3515.2500    51.1024      24.2842      26.4812      705.0867     138.6839     
3515.3750    51.0990      24.4344      25.2667      595.2264     138.7628     
3515.5000    50.9992      24.6411      25.0388      516.0953     138.8101     
3515.6250    50.9573      24.8478      24.8616      458.1046     138.8415     
3515.7500    50.9926      24.9537      24.3301      417.8590     138.8730     
3515.8750    51.1632      24.7821      23.4951      408.6047     138.9044     
3516.0000    51.2950      24.6608      23.1155      374.0660     138.9359     
3516.1250    51.1568      24.7163      22.2299      390.6256     139.0148     
3516.2500    51.0762      24.8159      20.8132      375.9261     139.1332     
3516.3750    51.0727      24.8774      21.1418      340.2676     139.2358     
3516.5000    51.2819      24.8888      21.1669      357.1976     139.3542     
3516.6250    51.5492      24.9063      21.9762      379.5580     139.4805     
3516.7500    51.8356      24.9302      23.2914      364.4933     139.6306     
3516.8750    51.7745      24.9353      24.7078      358.0188     139.7648     
3517.0000    51.5583      24.9148      24.9100      371.5834     139.8911     
3517.1250    51.3815      24.9070      24.4545      375.9918     139.9937     
3517.2500    51.1852      24.8869      26.0226      353.4356     139.9698     
3517.3750    51.0465      24.8604      27.4137      332.5610     139.8115     
3517.5000    51.0817      24.8338      28.6530      343.2197     139.6691     
3517.6250    51.2332      24.8261      29.7910      356.0181     139.6847     
3517.7500    51.4616      24.8059      28.8802      345.6667     139.7241     
3517.8750    51.7097      24.8173      28.0958      352.5077     139.7793     
3518.0000    51.5128      24.8223      27.3874      360.1356     139.8423     
3518.1250    51.2588      24.7827      28.5507      370.5236     139.8817     
3518.2500    51.3129      24.7691      29.3853      398.6597     139.9368     
3518.3750    51.5226      24.7678      30.1186      391.9441     140.0236     
3518.5000    51.6932      24.7475      31.1555      400.8210     140.0709     
3518.6250    51.5742      24.7211      31.3576      409.6723     140.0786     
3518.7500    51.5322      24.6756      29.0303      384.7032     140.1496     
3518.8750    51.6448      24.6617      28.1701      383.4515     140.2917     
3519.0000    51.6993      24.6793      26.8293      386.1059     140.4022     
3519.1250    51.5997      24.7219      27.6638      396.4964     140.5206     
3519.2500    51.4418      24.7332      26.3988      437.8342     140.6469     
3519.3750    51.1681      24.7320      25.4122      433.0712     140.7495     
3519.5000    50.8943      24.7306      25.6143      409.3726     140.9627     
3519.6250    50.7169      24.7480      25.6647      395.0127     141.1207     
3519.7500    50.8490      24.7341      24.2228      438.3260     141.3655     
3519.8750    51.2516      24.7077      23.0085      495.0281     141.6025     
3520.0000    51.0354      24.6812      21.9206      544.5551     141.7999     
3520.1250    50.7618      24.6546      20.8075      613.3762     141.9657     
3520.2500    50.4300      24.6469      21.8444      700.3995     142.0525     
3520.3750    50.2528      24.6457      21.5154      714.0464     142.0444     
3520.5000    50.2497      24.6440      21.3381      508.2135     142.0127     
3520.6250    50.4392      24.6430      20.6297      502.4731     142.0520     
3520.7500    50.2815      24.6414      19.4660      685.0923     142.0439     
3520.8750    50.1043      24.6400      18.3024      1029.0980    141.9647     
3521.0000    49.9080      24.6388      19.0863      1590.1035    141.7985     
3521.1250    49.6534      24.6375      20.1231      2179.3306    141.6561     
3521.2500    49.5724      24.6360      20.3506      1683.2041    141.5295     
3521.3750    49.6464      24.6345      21.1851      1584.4359    141.4265     
3521.5000    49.8560      24.6336      22.5760      1775.0800    141.3789     
3521.6250    49.8722      24.6323      23.9164      2149.9036    141.3946     
3521.7500    49.7915      24.6304      25.3578      1750.8606    141.4497     
3521.8750    49.7683      24.6293      26.7488      1372.3540    141.4179     
3522.0000    49.8427      24.6094      26.4197      1125.9794    141.3545     
3522.1250    50.0133      24.5829      26.9001      1178.0488    141.2911     
3522.2500    49.9715      24.5563      25.6353      1325.0505    141.3226     
3522.3750    49.8130      24.5486      23.9152      1322.7830    141.3619     
3522.5000    49.7136      24.5281      22.2204      1234.7996    141.3459     
3522.6250    49.6332      24.5207      23.2572      1300.9642    141.2667     
3522.7500    49.6104      24.5005      24.1423      835.1404     141.2191     
3522.8750    49.8198      24.4736      23.3833      595.1167     141.1399     
3523.0000    50.1065      24.4661      24.1166      514.2921     141.0686     
3523.1250    50.3154      24.4461      25.6339      456.4286     141.1001     
3523.2500    50.4670      24.4384      27.1006      391.3183     141.1631     
3523.3750    50.6569      24.4372      26.0635      422.3602     141.2262     
3523.5000    50.5766      24.4170      27.2520      486.7294     141.2892     
3523.6250    50.4187      24.4093      28.6428      574.4090     141.3997     
3523.7500    50.2413      24.4269      29.9325      756.4064     141.5023     
3523.8750    50.1412      24.4697      30.7668      1048.7781    141.5495     
3524.0000    50.1381      24.5188      28.9204      849.5170     141.6047     
3524.1250    50.1729      24.6056      26.8463      885.3912     141.6440     
3524.2500    50.2475      24.6483      24.9240      890.3123     141.6281     
3524.3750    50.4375      24.6911      24.7720      585.9424     141.6437     
3524.5000    50.5695      24.7401      24.9236      480.1138     141.6989     
3524.6250    50.5471      24.7702      24.0382      526.0901     141.7856     
3524.7500    50.4278      24.7750      24.7967      548.4832     141.9040     
3524.8750    50.3276      24.7736      25.5805      642.5601     142.0303     
3525.0000    50.2468      24.7724      26.4655      801.0506     142.1091     
3525.1250    50.2051      24.7712      25.6307      652.5100     142.1959     
3525.2500    50.1824      24.7699      25.4535      571.3054     142.2668     
3525.3750    50.1983      24.7682      24.8716      580.3540     142.2825     
3525.5000    50.1951      24.7482      25.3772      596.7865     142.2823     
3525.6250    50.1920      24.7218      25.4782      660.3788     142.2821     
3525.7500    50.1695      24.7140      26.1356      930.4968     142.2345     
3525.8750    50.1662      24.7505      25.1743      1039.1301    142.1711     
3526.0000    50.1818      24.7807      25.7305      924.1381     142.0840     
3526.1250    50.3134      24.8235      24.2382      995.1308     141.9653     
3526.2500    50.4464      24.8725      24.8450      746.4010     141.8387     
3526.3750    50.5203      24.9215      24.8954      622.3091     141.7594     
3526.5000    50.3818      24.9516      25.1733      701.9377     141.7197     
3526.6250    50.2816      24.9188      25.4766      801.1622     141.6880     
3526.7500    50.1819      24.8861      25.5270      890.9755     141.5851     
3526.8750    50.1398      24.8594      24.5152      1184.8284    141.4348     
3527.0000    50.1559      24.8329      22.1884      1002.7372    141.3477     
3527.1250    50.2106      24.8065      21.6066      926.1964     141.3080     
3527.2500    50.2074      24.7988      20.9489      1012.9774    141.2525     
3527.3750    50.1461      24.7975      22.2637      1175.8340    141.2365     
3527.5000    50.0848      24.7961      23.5786      1036.7659    141.2363     
3527.6250    50.0426      24.8137      24.7417      1004.3049    141.2362     
3527.7500    50.0585      24.8376      25.6013      1040.0498    141.2123     
3527.8750    50.2488      24.8425      26.2586      928.9091     141.1805     
3528.0000    50.2397      24.8601      25.9802      835.1670     141.1961     
3528.1250    50.2393      24.8649      27.3709      964.0294     141.2039     
3528.2500    50.2777      24.8636      28.4328      978.1415     141.2037     
3528.3750    50.3739      24.8056      29.5453      642.7791     141.1561     
3528.5000    50.5666      24.7662      30.9360      507.1802     141.0927     
3528.6250    50.6628      24.7399      30.5817      501.9321     141.0530     
3528.7500    50.6626      24.7324      28.8113      465.2672     141.0212     
3528.8750    50.6237      24.7309      27.8249      418.7984     141.0606     
3529.0000    50.4883      24.7108      27.9005      393.8977     141.0999     
3529.1250    50.2949      24.6655      28.9877      462.7336     141.1077     
3529.2500    50.1403      24.5760      29.4933      538.1496     141.1549     
3529.3750    49.9662      24.5305      27.8746      724.9441     141.2654     
3529.5000    49.7729      24.5040      27.1664      920.6689     141.3916     
3529.6250    49.5602      24.4774      25.6236      887.8932     141.4467     
3529.7500    49.4633      24.4698      25.1177      803.4338     141.4545     
3529.8750    49.4823      24.4685      23.4738      886.6306     141.5255     
3530.0000    49.5206      24.3121      23.9504      775.2734     141.5747     
3530.1250    49.5975      24.2596      23.7732      648.3560     141.6067     
3530.2500    49.6358      24.2404      22.9894      555.9902     141.6381     
3530.3750    49.6935      24.2338      23.0145      653.9172     141.5984     
3530.5000    49.7897      24.2523      23.5957      613.5936     141.5350     
3530.6250    49.9440      24.2773      23.8735      566.6213     141.4242     
3530.7500    49.9117      24.2833      24.1008      631.0582     141.4398     
3530.8750    49.7533      24.3020      25.1117      762.7340     141.5977     
3531.0000    49.7299      24.3269      24.2521      1033.6691    141.8107     
3531.1250    49.8226      24.3330      25.2630      1425.1143    141.9606     
3531.2500    49.9729      24.3138      25.9706      2159.2456    141.9920     
3531.3750    50.1812      24.2692      25.2626      1904.2375    141.9682     
3531.5000    50.2545      24.2563      24.3524      1682.7389    141.8889     
3531.6250    50.0187      24.2750      23.9983      1786.3346    141.8651     
3531.7500    49.7637      24.2810      24.7311      1916.3418    141.8412     
3531.8750    49.6249      24.2617      24.1748      2065.0898    141.8568     
3532.0000    49.6205      24.2551      24.4274      2214.9482    141.8171     
3532.1250    49.6554      24.2737      24.7052      2439.1096    141.7775     
3532.2500    49.6898      24.2798      24.3764      2980.8140    141.7220     
3532.3750    49.7246      24.2795      21.7221      7381.6626    141.7297     
3532.5000    49.7784      24.2981      19.8514      6627.3506    141.8796     
3532.6250    49.7162      24.2852      19.9524      6297.5010    142.1401     
3532.7500    49.5969      24.2786      19.7752      2372.9766    142.4006     
3532.8750    49.5542      24.2783      20.6597      1591.6267    142.5820     
3533.0000    49.6467      24.2591      22.2267      1601.3606    142.7398     
3533.1250    49.7588      24.2523      23.7936      1675.5798    142.8976     
3533.2500    49.8513      24.2521      25.2848      1287.7661    142.9606     
3533.3750    49.8469      24.2329      27.4836      1406.3365    142.8736     
3533.5000    49.8043      24.2452      26.8515      1157.3851    142.7470     
3533.6250    49.7231      24.2512      26.8513      715.8803     142.7863     
3533.7500    49.6420      24.2509      25.9664      607.6262     142.8335     
3533.8750    49.5415      24.2506      24.6771      654.9130     142.8649     
3534.0000    49.4793      24.2502      24.2472      632.8911     142.8726     
3534.1250    49.5531      24.2500      24.1712      937.9775     142.8961     
3534.2500    49.7034      24.2497      22.3006      973.7921     142.9275     
3534.3750    49.8924      24.2684      21.5926      953.6731     142.9352     
3534.5000    49.9464      24.2555      19.7473      1037.2917    142.8876     
3534.6250    49.8457      24.2678      20.7329      1317.6792    142.8716     
3534.7500    49.7647      24.2738      22.1987      2036.6299    142.8715     
3534.8750    49.7602      24.2545      20.2775      3575.1267    142.9186     
3535.0000    49.8333      24.2480      18.7608      5654.3242    142.9342     
3535.1250    49.7711      24.2097      20.7573      6828.0713    142.9341     
3535.2500    49.6904      24.1968      19.2912      6899.9258    142.9339     
3535.3750    49.5704      24.1776      17.8503      7211.4321    142.8863     
3535.5000    49.5085      24.1710      17.8249      8184.6807    142.8703     
3535.6250    49.4855      24.1896      16.9401      6247.0034    142.9175     
3535.7500    49.4620      24.1956      17.1674      3307.4033    142.9805     
3535.8750    49.3232      24.2332      17.9254      2364.2661    142.9487     
3536.0000    49.1839      24.2456      18.7846      3077.3420    142.8380     
3536.1250    49.1220      24.2642      19.0372      5520.1777    142.7114     
3536.2500    49.0993      24.2891      17.8490      6844.5508    142.6085     
3536.3750    49.1144      24.3141      18.5313      6807.9404    142.5135     
3536.5000    49.1685      24.3391      19.3904      6787.2119    142.3949     
3536.6250    49.3767      24.3451      20.1990      6813.9917    142.2920     
3536.7500    49.5075      24.3448      21.5384      6950.0469    142.2207     
3536.8750    49.4647      24.3635      19.3899      7184.9683    142.2048     
3537.0000    49.4029      24.3884      19.0106      7069.8818    142.2046     
3537.1250    49.3799      24.3754      19.8444      2874.0679    142.1807     
3537.2500    49.4338      24.3878      19.6673      2462.5803    142.1963     
3537.3750    49.4875      24.3938      19.9957      2647.7051    142.2040     
3537.5000    49.4838      24.3935      19.8439      3051.6079    142.2275     
3537.6250    49.4601      24.3932      19.2371      4018.9585    142.2826     
3537.7500    49.4373      24.3928      19.7677      5836.9541    142.3219     
3537.8750    49.3949      24.3925      20.2477      6895.6689    142.3059     
3538.0000    49.4098      24.3923      19.5651      7046.6963    142.2978     
3538.1250    49.4637      24.3920      19.8935      7815.2231    142.2976     
3538.2500    49.5372      24.3917      19.6153      6581.3188    142.3211     
3538.3750    49.6097      24.3724      18.5283      5571.7456    142.3288     
3538.5000    49.6060      24.3658      17.3656      5080.7754    142.3287     
3538.6250    49.4862      24.3466      17.0874      6065.8979    142.3285     
3538.7500    49.3860      24.3210      16.3796      7857.4541    142.2809     
3538.8750    49.3242      24.3144      17.1376      5617.4678    142.2175     
3539.0000    49.3204      24.3140      17.9714      3675.0032    142.1779     
3539.1250    49.4707      24.3138      18.8305      4432.4229    142.1698     
3539.2500    49.6400      24.3135      18.0974      4556.1270    142.1458     
3539.3750    49.6749      24.3133      18.5269      5092.9844    142.1378     
3539.5000    49.6325      24.3319      19.7145      6828.7891    142.2087     
3539.6250    49.5506      24.3379      19.4868      6795.5190    142.3033     
3539.7500    49.4893      24.3376      18.6274      6784.2842    142.3742     
3539.8750    49.4081      24.3562      18.7283      6745.0342    142.4372     
3540.0000    49.3266      24.3622      19.6632      6733.8833    142.5002     
3540.1250    49.2835      24.3998      20.0674      6729.1768    142.5631     
3540.2500    49.3190      24.4311      20.8253      6727.3369    142.6024     
3540.3750    49.3922      24.4561      21.7349      6728.8867    142.6339     
3540.5000    49.3882      24.5000      22.4929      6733.3311    142.6889     
3540.6250    49.3840      24.5313      22.5685      6747.3535    142.7756     
3540.7500    49.3992      24.5561      23.2759      6761.2861    142.8465     
3540.8750    49.3184      24.5811      23.5790      6775.3945    142.9095     
3541.0000    49.1984      24.6061      23.7051      6808.4346    142.9251     
3541.1250    49.0784      24.6120      24.5642      6931.2461    142.9960     
3541.2500    49.0747      24.6117      25.1705      7610.6182    143.0668     
3541.3750    49.1862      24.6303      24.4627      8122.9521    143.1062     
3541.5000    49.3370      24.6364      23.3505      4522.2808    143.1139     
3541.6250    49.4486      24.6172      23.6789      2800.3096    143.1137     
3541.7500    49.4254      24.6106      24.3357      3756.1982    143.1372     
3541.8750    49.3635      24.6103      23.3499      3200.0630    143.1685     
3542.0000    49.3400      24.6100      22.6421      2728.4199    143.1763     
3542.1250    49.3550      24.6096      23.8802      3711.5049    143.1761     
3542.2500    49.4674      24.6094      23.5009      4335.9385    143.1759     
3542.3750    49.6758      24.5902      24.9159      4421.1328    143.2231     
3542.5000    49.7103      24.5646      23.7533      5950.0156    143.2624     
3542.6250    49.6291      24.5391      22.5653      6639.9028    143.3411     
3542.7500    49.4899      24.5514      22.8684      6650.6094    143.3647     
3542.8750    49.3702      24.5385      23.0704      6655.0327    143.3171     
3543.0000    49.2892      24.5319      22.9943      6641.0361    143.2774     
3543.1250    49.3043      24.5315      21.2505      6648.6230    143.2930     
3543.2500    49.4934      24.5502      20.6438      6844.6836    143.3481     
3543.3750    49.6246      24.5562      21.1490      7602.9434    143.3636     
3543.5000    49.8133      24.5749      21.0983      4456.9287    143.3635     
3543.6250    50.0602      24.5998      21.8057      2441.7351    143.3396     
3543.7500    50.2493      24.6058      21.9065      1826.7566    143.3552     
3543.8750    50.4379      24.6055      21.2241      1824.1167    143.3629     
3544.0000    50.6271      24.6052      22.1336      1516.9678    143.3627     
3544.1250    50.7966      24.5670      23.2958      1888.4902    143.2204     
3544.2500    50.7929      24.5731      23.4472      3302.5754    143.0307     
3544.3750    50.7694      24.5980      21.9814      3882.0469    142.9120     
3544.5000    50.7462      24.6040      22.3602      2386.3418    142.8408     
3544.6250    50.6845      24.6037      21.4251      2697.6621    142.9195     
3544.7500    50.9697      24.6034      22.1829      4314.9561    143.0220     
3544.8750    51.0808      24.5842      21.8037      5941.3311    143.1166     
3545.0000    51.0969      24.5776      21.1718      6596.2979    143.2111     
3545.1250    51.0929      24.5583      22.4856      6591.5869    143.2583     
3545.2500    51.0885      24.5328      23.8499      6528.9971    143.2897     
3545.3750    51.0848      24.4883      25.5174      6454.9824    143.2974     
3545.5000    51.0231      24.4186      25.5172      6420.5830    143.2972     
3545.6250    50.8648      24.3614      24.4305      6430.8555    143.2733     
3545.7500    50.5714      24.3296      22.5857      6727.9336    143.2653     
3545.8750    50.4130      24.3040      23.1414      7686.9023    143.2651     
3546.0000    50.3509      24.2785      23.1917      4743.5996    143.2412     
3546.1250    50.3663      24.2340      23.9496      2961.2981    143.2094     
3546.2500    50.4202      24.2211      26.1982      2852.2351    143.2250     
3546.3750    50.4353      24.2208      23.8986      3238.3853    143.2327     
3546.5000    50.4316      24.1826      22.3823      3896.2407    143.2325     
3546.6250    50.4469      24.1697      22.9380      4312.7842    143.2323     
3546.7500    50.4618      24.1505      23.6706      4753.7041    143.2321     
3546.8750    50.4967      24.1817      22.6092      6237.4785    143.2319     
3547.0000    50.4542      24.2319      23.2912      4742.1533    143.2318     
3547.1250    50.2955      24.3010      24.1501      5866.4873    143.2316     
3547.2500    50.1568      24.3576      23.9225      6407.1978    143.2551     
3547.3750    49.9792      24.3888      24.6550      6882.8428    143.2391     
3547.5000    49.8593      24.3759      25.1096      7146.7139    143.2310     
3547.6250    49.9517      24.3314      24.6041      4664.1982    143.2071     
3547.7500    50.0829      24.3185      22.9615      2688.1418    143.1753     
3547.8750    50.2527      24.3182      23.5677      1448.4779    143.1435     
3548.0000    50.2294      24.3179      24.3508      1141.0472    143.1355     
3548.1250    50.1482      24.3176      25.1591      844.1296     143.1353     
3548.2500    49.9898      24.3172      25.9675      977.6382     143.1351     
3548.3750    49.8120      24.3170      27.6602      1271.3125    143.1112     
3548.5000    49.6727      24.3167      27.8621      2062.2588    143.0794     
3548.6250    49.6110      24.3164      28.1903      6220.1973    143.0477     
3548.7500    49.5880      24.3350      25.4108      6207.0483    142.9685     
3548.8750    49.6611      24.3600      22.8334      7148.9531    142.9210     
3549.0000    49.8306      24.3849      20.9635      7614.8457    142.9129     
3549.1250    50.0197      24.4098      20.5337      4323.2671    142.8416     
3549.2500    50.2663      24.4348      21.3168      1472.4573    142.7941     
3549.3750    50.3977      24.4787      21.2914      1163.3583    142.7386     
3549.5000    50.3936      24.4910      20.7100      917.5886     142.6516     
3549.6250    50.3123      24.4717      21.9226      744.5631     142.5092     
3549.7500    50.2502      24.4462      21.2908      795.2252     142.3748     
3549.8750    50.2077      24.4206      21.8970      1105.9675    142.3194     
3550.0000    50.1844      24.3951      22.1242      3084.6252    142.2876     
3550.1250    50.1611      24.3696      22.8314      3392.5100    142.3269     
3550.2500    50.1569      24.3630      21.5427      1625.5837    142.4846     
3550.3750    50.1534      24.3626      22.0225      940.2560     142.6265     
3550.5000    50.1493      24.3813      22.9571      872.4485     142.6579     
3550.6250    50.1443      24.4063      23.2854      879.6255     142.5867     
3550.7500    50.1416      24.4123      22.9062      853.4331     142.4917     
3550.8750    50.1373      24.4120      23.8156      1484.2712    142.4205     
3551.0000    50.1334      24.3927      25.2302      1984.3229    142.3098     
3551.1250    50.1482      24.3862      26.3669      1975.7271    142.2069     
3551.2500    50.1639      24.4048      24.7498      1975.7686    142.2068     
3551.3750    50.1785      24.4107      25.4317      1291.6664    142.2381     
3551.5000    50.1742      24.4104      26.5684      1263.5662    142.2695     
3551.6250    50.1899      24.4101      28.0083      1774.3442    142.2772     
3551.7500    50.2245      24.3720      32.8084      2756.0188    142.3007     
3551.8750    50.2407      24.3212      31.7471      5727.7461    142.3321     
3552.0000    50.2365      24.2893      30.7363      6003.2622    142.3398     
3552.1250    50.2906      24.2827      30.0034      5875.0498    142.3159     
3552.2500    50.3825      24.3014      30.4579      6084.8545    142.3079     
3552.3750    50.4369      24.3074      30.0029      6591.5396    142.3314     
3552.5000    50.4328      24.3071      29.8764      7099.2041    142.4101     
3552.6250    50.4097      24.3068      31.9983      2141.2144    142.4336     
3552.7500    50.3285      24.3444      30.5833      1661.0911    142.4335     
3552.8750    50.3434      24.3946      29.6231      1649.9070    142.3622     
