WELLNAME = well119
STDEP  =  3500.0000    
ENDEP  =  4785.1062    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, RT, SP

#DEPTH       AC           CAL          GR           RT           SP           
3517.7500    48.7659      23.9532      31.2949      1434.6440    78.0860      
3517.8750    48.8243      23.9519      30.8892      1688.2676    77.8633      
3518.0000    48.7860      23.9512      30.9389      2532.6592    77.7358      
3518.1250    48.6637      23.9247      31.9495      4769.2056    77.5450      
3518.2500    48.5681      23.8986      33.0612      4874.7036    77.3541      
3518.3750    48.4767      23.8472      33.8442      6037.3877    77.1314      
3518.5000    48.3888      23.7954      32.8822      6145.1270    77.0989      
3518.6250    48.2816      23.7440      31.2881      6139.1016    77.0660      
3518.7500    48.1475      23.6922      29.3145      6123.9917    77.1277      
3518.8750    48.0135      23.6147      27.9480      6104.3457    77.1586      
3519.0000    47.9647      23.5890      27.0366      6099.6196    77.3153      
3519.1250    48.0156      23.5630      26.1506      6112.9321    77.4724      
3519.2500    48.1127      23.5617      25.9473      6101.2354    77.6609      
3519.3750    48.2213      23.5103      27.3372      6091.8921    77.9439      
3519.5000    48.2834      23.4838      28.4995      6092.8091    78.1641      
3519.6250    48.2725      23.4826      29.2066      6091.3599    78.3845      
3519.7500    48.2658      23.4817      30.3942      6079.6870    78.6676      
3519.8750    48.2665      23.4809      30.2414      6070.3511    78.8563      
3520.0000    48.2672      23.4796      28.5461      6047.4985    79.0763      
3520.1250    48.2681      23.5041      27.0532      6042.8135    79.0751      
3520.2500    48.2879      23.5277      26.7994      6074.4097    78.9471      
3520.3750    48.3198      23.5273      29.0489      6089.7295    78.9148      
3520.5000    48.3473      23.5265      26.5951      6435.6499    78.8504      
3520.6250    48.3906      23.5254      28.1366      7044.0000    78.7858      
3520.7500    48.3756      23.5491      27.1494      5307.4883    78.7529      
3520.8750    48.3571      23.5486      29.2981      3584.1375    78.7520      
3521.0000    48.3502      23.5469      27.9061      2710.7202    78.7507      
3521.1250    48.3510      23.5466      26.4891      2121.7031    78.7813      
3521.2500    48.4288      23.5701      27.5249      2028.7971    78.8432      
3521.3750    48.5340      23.5696      29.2942      2190.8628    78.9047      
3521.5000    48.7356      23.5940      31.5437      2028.7065    78.9672      
3521.6250    48.9632      23.6183      32.8579      1491.1921    79.0608      
3521.7500    49.0193      23.6173      30.8589      1306.3638    79.1543      
3521.8750    48.7207      23.6416      29.6442      1417.4816    79.2167      
3522.0000    48.5599      23.6660      28.5054      1669.8336    79.3419      
3522.1250    48.5344      23.6902      27.9733      2380.2058    79.4671      
3522.2500    48.6315      23.7141      27.9724      5894.8579    79.5609      
3522.3750    48.7477      23.7384      27.0358      6073.9961    79.6545      
3522.5000    48.6784      23.7628      27.6417      6078.3799    79.7798      
3522.6250    48.5252      23.7871      27.2612      6174.3228    79.8418      
3522.7500    48.4530      23.8114      27.9685      6280.7603    79.9351      
3522.8750    48.6207      23.8354      29.9653      6411.8169    79.9976      
3523.0000    48.9132      23.8349      29.4586      5710.4219    80.1225      
3523.1250    48.7051      23.8340      25.6896      2589.4006    80.2166      
3523.2500    48.4712      23.8328      26.4220      1666.2233    80.3734      
3523.3750    48.2368      23.8063      28.0901      1894.8789    80.5934      
3523.5000    48.0415      23.8055      27.6339      2264.5854    80.8134      
3523.6250    47.9928      23.8296      25.5341      4501.1714    81.0651      
3523.7500    48.0438      23.8540      24.0157      6177.1553    81.2851      
3523.8750    48.0905      23.8532      21.3844      6176.8447    81.6314      
3524.0000    48.1491      23.8771      23.3817      6177.7490    81.8204      
3524.1250    48.2076      23.9016      23.7600      6187.8179    82.1667      
3524.2500    48.2854      23.9004      21.7611      6193.2456    82.5132      
3524.3750    48.2971      23.9249      23.0751      6192.9795    82.7651      
3524.5000    48.1557      23.9490      22.7455      6192.7490    83.1116      
3524.6250    48.0834      23.9229      23.0987      6171.6563    83.3949      
3524.7500    48.0339      23.8966      24.3367      6150.6572    83.6466      
3524.8750    47.9770      23.8956      25.2967      6131.0283    83.8666      
3525.0000    47.9935      23.8439      26.1809      6113.6143    83.9605      
3525.1250    48.1215      23.7918      25.8259      6105.3926    83.9593      
3525.2500    48.2687      23.7914      23.4984      6105.1445    83.8950      
3525.3750    48.3500      23.7646      20.8170      6104.8262    83.7673      
3525.5000    48.4278      23.7638      21.9034      6110.2813    83.6079      
3525.6250    48.4362      23.7374      23.4449      6115.7261    83.2904      
3525.7500    48.4136      23.7113      24.6831      6106.3081    83.1632      
3525.8750    48.3874      23.6847      23.1646      6085.5728    82.9405      
3526.0000    48.3999      23.6840      25.4904      6070.5303    82.7809      
3526.1250    48.4315      23.6829      25.5652      6054.5210    82.7168      
3526.2500    48.4399      23.6818      25.2609      6057.6553    82.6524      
3526.3750    48.4600      23.6806      25.3863      6060.8379    82.5880      
3526.5000    48.4918      23.6798      23.8679      6140.5054    82.5556      
3526.6250    48.5428      23.6785      22.8809      6446.3486    82.4911      
3526.7500    48.5818      23.7030      21.7420      5888.3306    82.4266      
3526.8750    48.6288      23.7271      22.6514      5482.9165    82.3301      
3527.0000    48.6369      23.7011      24.8504      6000.3267    82.2980      
3527.1250    48.6261      23.6999      26.9989      6180.2451    82.2018      
3527.2500    48.6194      23.6738      25.3794      6547.3691    82.0741      
3527.3750    48.6393      23.6725      25.3027      6210.3545    81.9780      
3527.5000    48.6786      23.6720      25.3270      4066.8850    81.9453      
3527.6250    48.7296      23.6700      26.3628      2905.0374    81.9122      
3527.7500    48.7880      23.6700      27.8032      3009.6003    81.8799      
3527.8750    48.8699      23.6686      27.4483      3184.8345    81.8787      
3528.0000    48.9746      23.6676      26.8657      3059.9888    81.8459      
3528.1250    49.0640      23.6667      28.5843      3236.9026    81.8446      
3528.2500    49.1377      23.6657      30.7579      3121.1672    81.8437      
3528.3750    49.1844      23.6648      31.3893      2504.8721    81.8423      
3528.5000    49.1619      23.6635      32.2734      2412.9414    81.8413      
3528.6250    49.1090      23.6625      31.9689      2793.3193    81.8083      
3528.7500    49.0905      23.6616      30.3243      3242.2114    81.7754      
3528.8750    49.1223      23.6602      31.1324      2649.7068    81.7429      
3529.0000    49.1733      23.6597      30.9293      1821.3518    81.7100      
3529.1250    49.2008      23.6588      29.6639      1689.7400    81.7087      
3529.2500    49.2401      23.6576      28.3985      1537.4166    81.6762      
3529.3750    49.2718      23.6567      27.5631      1345.0338    81.6750      
3529.5000    49.3186      23.5542      27.8148      1154.1981    81.6738      
3529.6250    49.3270      23.5280      28.7243      1152.7959    81.7041      
3529.7500    49.3393      23.5272      29.0521      1115.2906    81.7347      
3529.8750    49.3284      23.5516      29.0512      1280.4316    81.8280      
3530.0000    49.2790      23.5755      30.9718      1649.7590    81.9221      
3530.1250    49.2103      23.6000      31.6032      2059.9680    82.0787      
3530.2500    49.1458      23.6236      29.2251      2457.0552    82.2669      
3530.3750    49.1388      23.6232      27.3277      2446.7761    82.3293      
3530.5000    49.1204      23.6477      25.6831      2025.4248    82.5176      
3530.6250    49.1637      23.6466      26.7948      1753.4296    82.6744      
3530.7500    49.2299      23.6451      28.0076      1466.5179    82.8630      
3530.8750    49.3269      23.6444      29.1193      1076.9275    83.0833      
3531.0000    49.4356      23.6429      29.4975      1014.2055    83.3350      
3531.1250    49.3354      23.6425      30.6851      953.9289     83.6498      
3531.2500    49.2363      23.6410      30.6082      818.2777     83.9330      
3531.3750    49.1408      23.6406      28.9636      692.3330     84.1530      
3531.5000    49.0494      23.6392      29.9489      667.1238     84.2782      
3531.6250    49.0116      23.6384      29.5939      620.4120     84.3718      
3531.7500    49.0433      23.6374      27.6960      564.2581     84.3710      
3531.8750    49.1135      23.6110      28.6564      590.4464     84.3699      
3532.0000    49.1370      23.5846      28.9589      618.3143     84.3054      
3532.1250    48.9948      23.5838      29.6405      615.4308     84.2405      
3532.2500    48.8456      23.5574      30.0442      634.5472     84.2398      
3532.3750    48.7157      23.5565      28.1720      749.3638     84.1435      
3532.5000    48.6821      23.5553      25.9962      862.2836     84.0793      
3532.6250    48.7329      23.5544      24.6046      894.0299     84.0148      
3532.7500    48.7683      23.5784      22.4540      1002.1754    83.9507      
3532.8750    48.7999      23.5775      23.3636      887.2045     83.8543      
3533.0000    48.7422      23.6014      24.3488      742.5045     83.7902      
3533.1250    48.5814      23.6263      23.0583      698.0248     83.7889      
3533.2500    48.4474      23.6254      25.1055      684.9770     83.7879      
3533.3750    48.3325      23.6747      24.4724      735.6044     83.7868      
3533.5000    48.2138      23.6992      24.4208      804.1814     83.8488      
3533.6250    48.1339      23.7232      21.2839      1036.6768    83.9420      
3533.7500    48.0693      23.7224      22.4465      2641.9185    84.0043      
3533.8750    48.0624      23.7465      24.2409      3875.4253    84.0977      
3534.0000    48.0749      23.7709      25.3526      3987.9421    84.1285      
3534.1250    48.1259      23.7694      22.8735      3038.2678    84.1272      
3534.2500    48.1535      23.7941      23.5551      2476.4539    84.1577      
3534.3750    48.2196      23.8183      24.0094      2367.0386    84.1880      
3534.5000    48.3015      23.8173      23.1739      2284.5796    84.2178      
3534.6250    48.4294      23.8668      21.5041      2080.0393    84.2174      
3534.7500    48.6035      23.8912      20.4159      1711.0829    84.2155      
3534.8750    48.7933      23.9409      20.8954      1346.0790    84.2150      
3535.0000    49.0370      23.9901      23.2460      973.7054     84.2772      
3535.1250    49.1834      23.9893      24.0036      678.7244     84.3392      
3535.2500    49.2647      24.0386      24.6854      553.7407     84.3696      
3535.3750    49.1651      24.0884      26.7832      501.5614     84.4630      
3535.5000    49.0153      24.0875      28.2742      462.8575     84.5569      
3535.6250    48.7885      24.1115      24.8594      429.5282     84.6505      
3535.7500    48.6166      24.1107      25.5919      440.8014     84.8385      
3535.8750    48.4593      24.0839      23.1635      509.5289     84.9641      
3536.0000    48.3485      24.0835      24.7808      657.6174     85.2155      
3536.1250    48.2453      24.0818      25.0327      1155.1638    85.3727      
3536.2500    48.1498      24.0813      23.1099      5071.9683    85.6246      
3536.3750    48.0853      24.0805      21.7435      5834.3501    85.9074      
3536.5000    48.0592      24.0791      20.3265      5804.8408    86.0646      
3536.6250    48.1258      24.0781      21.6657      5777.5869    86.2216      
3536.7500    48.2573      24.0772      20.7037      5765.6309    86.4415      
3536.8750    48.3544      24.0763      21.5121      5760.0005    86.5667      
3537.0000    48.2377      24.0751      23.8880      5771.5947    86.6605      
3537.1250    47.9776      24.0743      23.4572      5794.0693    86.7858      
3537.2500    48.0800      24.0726      22.1666      5850.3745    86.8795      
3537.3750    48.3195      24.0974      24.2138      5956.9590    87.0047      
3537.5000    48.5782      24.1471      23.4543      6300.2734    87.2557      
3537.6250    48.8059      24.1710      25.6025      6914.1499    87.3184      
3537.7500    49.0343      24.1954      27.4727      4879.2480    87.6324      
3537.8750    49.3046      24.1946      28.9638      3036.1287    87.6951      
3538.0000    49.5517      24.2189      29.0640      2023.7255    87.9777      
3538.1250    49.0334      24.2677      31.1364      762.5978     88.0721      
3538.2500    48.4496      24.2673      30.4781      592.0771     88.1660      
3538.3750    48.1352      24.2916      32.2218      540.7148     88.3226      
3538.5000    47.9785      24.3161      29.3888      592.7405     88.4480      
3538.6250    47.9138      24.3400      25.6961      706.4971     88.5732      
3538.7500    47.8376      24.3393      24.0009      1395.7443    88.7299      
3538.8750    47.8816      24.3382      24.9355      3106.3083    88.8235      
3539.0000    47.9822      24.3623      25.7943      5594.0386    89.0431      
3539.1250    47.9361      24.3615      25.5910      5905.2300    89.1688      
3539.2500    47.8833      24.4111      24.4269      5921.5073    89.2943      
3539.3750    47.8648      24.4097      24.2237      5920.0479    89.5458      
3539.5000    47.8655      24.4342      24.8042      5906.6201    89.8603      
3539.6250    47.8664      24.5089      25.0308      5879.9009    90.0491      
3539.7500    47.8789      24.5081      23.9931      5861.0981    90.3009      
3539.8750    47.8987      24.5319      22.2475      5845.6436    90.6158      
3540.0000    47.9188      24.5315      23.4349      5839.8931    90.8676      
3540.1250    47.9197      24.5807      23.0041      5834.2222    91.1507      
3540.2500    47.9280      24.5800      24.3685      5833.9463    91.3393      
3540.3750    47.9094      24.5028      25.3285      5830.3989    91.4647      
3540.5000    47.9487      24.5021      25.7827      5827.9995    91.5581      
3540.6250    47.9687      24.5011      22.7980      5813.6162    91.5254      
3540.7500    48.0080      24.4998      22.2912      5802.5649    91.4294      
3540.8750    48.0589      24.4988      22.0120      6030.0835    91.3019      
3541.0000    48.0906      24.4725      23.5031      6861.2104    91.3006      
3541.1250    48.1258      24.4970      23.0470      5766.9619    91.4258      
3541.2500    48.1651      24.4705      23.1977      3139.5579    91.6142      
3541.3750    48.1851      24.4443      22.5899      2293.0771    91.8659      
3541.5000    48.1858      24.4176      22.9682      1760.2363    92.0227      
3541.6250    48.1982      24.4171      22.9672      1409.0416    92.1165      
3541.7500    48.1951      24.3907      23.2190      1246.3459    92.2417      
3541.8750    48.1764      24.3897      22.3077      1152.3240    92.3354      
3542.0000    48.1772      24.3886      22.8631      1097.0204    92.3658      
3542.1250    48.1703      24.3618      23.2921      1093.7538    92.2063      
3542.2500    48.1520      24.3614      22.0016      1075.4657    92.1101      
3542.3750    48.1409      24.3098      20.9892      1042.2908    92.0776      
3542.5000    48.1149      24.2831      20.3055      970.0258     92.1082      
3542.6250    48.0924      24.2822      20.9619      921.4242     92.2019      
3542.7500    48.0662      24.2303      19.7726      1014.2780    92.3585      
3542.8750    48.0283      24.2299      20.1002      1147.5354    92.4524      
3543.0000    48.0023      24.2283      20.4787      1378.0785    92.6719      
3543.1250    47.9838      24.2279      19.2132      1974.0962    92.7660      
3543.2500    47.9655      24.2267      18.7067      3201.4988    92.9541      
3543.3750    47.9853      24.2259      20.2734      4635.1895    93.0796      
3543.5000    48.0557      24.2246      20.2472      3962.6116    93.1734      
3543.6250    48.1066      24.2490      22.3702      3550.8096    93.2668      
3543.7500    48.1610      24.2478      24.7461      4013.4001    93.3604      
3543.8750    48.2119      24.2468      23.9612      3886.9617    93.4225      
3544.0000    48.2514      24.2459      24.5419      3215.8105    93.5161      
3544.1250    48.2788      24.2445      24.3638      2717.3772    93.5465      
3544.2500    48.3298      24.2694      22.5930      2244.7327    93.6714      
3544.3750    48.3614      24.2676      23.4516      1706.5162    93.7339      
3544.5000    48.4084      24.2672      23.4253      1399.5265    93.8592      
3544.6250    48.4592      24.2916      22.0337      1452.5663    94.0476      
3544.7500    48.5140      24.2903      20.6927      1533.4694    94.2046      
3544.8750    48.5570      24.2894      22.4617      1558.8832    94.4560      
3545.0000    48.5962      24.2883      23.9524      1249.2832    94.6131      
3545.1250    48.6626      24.2875      23.1423      914.9720     94.8962      
3545.2500    48.7017      24.2864      24.9367      620.7712     95.1792      
3545.3750    48.7410      24.2855      23.7726      472.0300     95.3681      
3545.5000    48.7877      24.2843      21.2937      487.6364     95.6196      
3545.6250    48.9006      24.2834      19.1435      519.7416     95.8714      
3545.7500    48.8699      24.3074      17.6761      558.8325     96.1860      
3545.8750    48.7859      24.3065      20.8104      624.4247     96.3747      
3546.0000    48.6671      24.2799      22.5795      716.8110     96.6263      
3546.1250    48.5756      24.3047      20.9603      846.6547     96.7833      
3546.2500    48.5419      24.3286      18.7341      984.2332     97.0031      
3546.3750    48.5544      24.3529      19.0366      1249.6289    97.1601      
3546.5000    48.5820      24.3519      18.8586      1566.6482    97.3486      
3546.6250    48.5944      24.3505      19.9197      1364.3481    97.5685      
3546.7500    48.6337      24.3500      20.5761      1112.1938    97.6938      
3546.8750    48.6420      24.3742      19.8166      1036.2933    97.7874      
3547.0000    48.6428      24.3732      20.7512      1048.6495    97.9128      
3547.1250    48.6010      24.3974      22.0142      839.7318     98.1012      
3547.2500    48.5323      24.3962      22.6203      801.8203     98.2265      
3547.3750    48.4367      24.3952      23.3526      908.2026     98.3832      
3547.5000    48.3452      24.3947      22.0622      1007.8761    98.6345      
3547.6250    48.2766      24.4189      21.1762      1292.6963    98.7287      
3547.7500    48.2389      24.4432      20.3661      1348.6384    98.9171      
3547.8750    48.1819      24.4423      20.8708      1196.9772    99.1053      
3548.0000    48.1482      24.4408      20.7435      1309.5049    99.2623      
3548.1250    48.1064      24.4398      20.2874      1447.8013    99.4192      
3548.2500    48.0535      24.4389      18.4153      1624.4055    99.6388      
3548.3750    48.0233      24.4632      18.5155      1951.3004    99.7643      
3548.5000    48.0049      24.4622      18.0847      2076.5674    99.8897      
3548.6250    47.9670      24.5113      18.4630      2397.9790    100.1726     
3548.7500    47.9292      24.5108      19.8780      2782.0552    100.3613     
3548.8750    47.8721      24.5100      21.2171      4118.9590    100.5496     
3549.0000    47.8536      24.5087      21.8483      5441.2417    100.7383     
3549.1250    47.9087      24.5079      19.0660      5362.2891    101.1789     
3549.2500    48.0134      24.4813      19.8741      5503.8638    101.3994     
3549.3750    48.1530      24.4804      18.2548      5717.1313    101.8088     
3549.5000    48.2886      24.4290      15.6750      5972.8916    101.9977     
3549.6250    48.3815      24.4280      17.2669      5945.0571    102.4390     
3549.7500    48.4283      24.4263      16.9878      3232.5173    102.9118     
3549.8750    48.3981      24.4006      15.7479      2021.3154    103.2900     
3550.0000    48.3296      24.4541      17.7697      1107.3499    103.7629     
3550.1250    48.2416      24.3755      17.1872      840.1751     104.1726     
3550.2500    48.1619      24.3234      17.9447      790.7603     104.6455     
3550.3750    48.1008      24.3724      18.9300      909.6893     105.1184     
3550.5000    48.0436      24.3453      19.9909      1055.8374    105.4964     
3550.6250    48.0292      24.3182      20.2933      1328.3507    105.9061     
3550.7500    48.0184      24.2913      20.9245      1744.6841    106.3157     
3550.8750    48.1740      24.2641      21.7326      2276.9097    106.7253     
3551.0000    48.2806      24.2628      21.0052      4825.6021    107.4484     
3551.1250    48.2698      24.2611      18.6504      5434.5527    107.8257     
3551.2500    48.2632      24.2086      17.1562      5443.5620    108.1399     
3551.3750    48.2714      24.2070      18.2424      5455.4961    108.5170     
3551.5000    48.2224      24.1803      17.5323      5449.1543    108.7681     
3551.6250    48.1469      24.1532      18.3654      5428.6592    109.1768     
3551.7500    48.0828      24.1764      18.1613      5407.1841    109.5540     
3551.8750    48.0338      24.2008      18.4630      5396.0327    109.8686     
3552.0000    48.0079      24.2243      19.0941      5387.7534    110.4036     
3552.1250    47.9397      24.2474      20.7116      5377.4985    110.8128     
3552.2500    47.8334      24.2717      21.6966      5375.3091    111.4111     
3552.3750    47.7387      24.3459      21.5431      5359.0552    111.8836     
