WELLNAME = well99
STDEP  =  3500.0000    
ENDEP  =  4670.4375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, R1, RT, RXO, SONPHI, SP, VSH1

#DEPTH       AC           CAL          GR           R1           RT           RXO          SONPHI       SP           VSH1         
3613.7500    48.5138      23.1202      14.5985      18.5747      1400.5239    457.1824     0.0000       225.2669     0.0000       
3613.8750    48.2865      23.1217      15.9921      18.6247      1410.8368    434.2758     0.0000       225.3922     0.0000       
3614.0000    48.1346      23.1229      18.0819      18.3764      1507.1952    431.0926     0.0000       225.5175     0.0000       
3614.1250    48.1339      23.1248      19.3760      18.2772      1622.0007    443.9315     0.0000       225.5806     0.0000       
3614.2500    47.9821      23.1262      18.9791      18.3273      1797.5723    457.1543     0.0000       225.5817     0.0000       
3614.3750    47.8302      23.1279      19.7758      18.6757      2229.7803    470.7711     0.0000       225.6449     0.0000       
3614.5000    47.8296      23.1296      20.2741      18.7258      2792.4709    481.2467     0.0000       225.7081     0.0000       
3614.6250    47.9044      23.1310      20.3744      18.6763      2983.2227    484.7859     0.0000       225.7091     0.0000       
3614.7500    48.2062      23.1325      19.2812      18.3285      2711.6714    477.7127     0.0000       225.5859     0.0000       
3614.8750    48.5078      23.1337      19.8790      18.1298      2290.3540    463.8810     0.0000       225.2761     0.0000       
3615.0000    48.6583      23.1351      19.3824      18.0307      2006.8252    458.7928     0.0000       224.9040     0.0000       
3615.1250    48.7333      23.1366      19.3835      18.2796      1804.1605    458.7860     0.0000       224.5319     0.0000       
3615.2500    48.7326      23.2375      19.6828      18.3297      1707.4967    458.7792     0.0000       224.1600     0.0000       
3615.3750    48.7319      23.2389      20.8774      18.4295      1592.1901    452.0849     0.0000       223.8501     0.0000       
3615.5000    48.8067      23.3406      22.1716      18.7283      1458.1498    437.3848     0.0000       223.5402     0.0000       
3615.6250    48.8817      23.3418      23.7643      18.7286      1301.2952    426.2816     0.0000       223.2304     0.0000       
3615.7500    49.0323      23.4427      22.3725      18.7289      1165.5820    412.4209     0.0000       222.9205     0.0000       
3615.8750    49.2584      23.4441      22.0749      18.5302      1025.0314    399.0107     0.0000       222.6107     0.0000       
3616.0000    49.4846      23.4456      21.1806      18.1326      908.0701     377.6250     0.0000       222.3008     0.0000       
3616.1250    49.4839      23.4470      21.4800      18.5806      810.3810     368.0380     0.0000       221.9909     0.0000       
3616.2500    49.0296      23.5480      21.8788      18.6804      921.4870     380.3952     0.0000       221.6188     0.0000       
3616.3750    48.5754      23.6491      22.1781      18.7304      1055.5527    397.5209     0.0000       221.1846     0.0000       
3616.5000    48.2724      23.8503      20.3884      18.8302      1301.2495    413.8966     0.0000       220.8124     0.0000       
3616.6250    48.1205      23.9505      21.1852      18.6316      1784.3600    432.5325     0.0000       220.4404     0.0000       
3616.7500    48.1198      24.0514      20.5892      18.2340      2104.9104    438.9247     0.0000       220.1305     0.0000       
3616.8750    48.1190      23.9536      21.0875      18.1348      1670.2443    416.9263     0.0000       219.8828     0.0000       
3617.0000    48.1185      23.6566      22.4814      18.2843      1330.2063    385.9825     0.0000       219.6351     0.0000       
3617.1250    48.3446      23.5585      23.1787      18.4836      966.4787     356.0254     0.0000       219.4495     0.0000       
3617.2500    48.5707      23.4607      23.8760      18.5337      728.4653     335.7072     0.0000       219.2639     0.0000       
3617.3750    48.8726      23.3629      23.8771      18.5837      593.0741     317.7117     0.0000       219.0161     0.0000       
3617.5000    49.0231      23.3644      22.2861      18.5841      539.0693     309.6445     0.0000       218.7684     0.0000       
3617.6250    49.0225      23.3663      23.4809      18.7833      553.0966     317.7002     0.0000       218.5829     0.0000       
3617.7500    48.7193      23.3673      25.2728      18.8831      595.2324     328.3681     0.0000       218.4596     0.0000       
3617.8750    48.4162      23.3692      26.4676      18.7840      638.2331     341.8951     0.0000       218.3985     0.0000       
3618.0000    48.3400      23.3702      25.8716      18.4361      679.3334     350.7904     0.0000       218.3994     0.0000       
3618.1250    48.4149      23.3723      25.5740      18.1876      717.7899     359.9174     0.0000       218.4004     0.0000       
3618.2500    48.6411      23.3733      24.3811      18.5361      747.3675     363.8968     0.0000       218.4013     0.0000       
3618.3750    48.9428      23.3754      24.3820      18.3375      761.2080     354.6566     0.0000       218.5888     0.0000       
3618.5000    49.0935      23.3764      23.6865      17.9896      739.1652     341.8641     0.0000       218.9630     0.0000       
3618.6250    49.1683      23.3783      23.1899      17.7411      709.8954     340.6051     0.0000       219.3372     0.0000       
3618.7500    49.0922      23.3798      23.0915      17.5922      744.5970     349.4665     0.0000       219.8357     0.0000       
3618.8750    48.7134      23.3807      22.5949      17.8413      804.2790     365.2036     0.0000       220.3342     0.0000       
3619.0000    48.6372      23.5814      21.3023      18.1898      878.3679     377.4683     0.0000       220.6460     0.0000       
3619.1250    48.6364      23.5829      21.2038      18.5383      941.8326     376.0764     0.0000       221.0201     0.0000       
3619.2500    49.0139      23.5845      22.7967      18.5885      928.0920     365.1830     0.0000       221.5186     0.0000       
3619.3750    48.9377      23.4867      21.8026      18.4395      856.0547     355.9103     0.0000       221.9550     0.0000       
3619.5000    48.7857      23.4879      22.4005      18.2905      733.6924     343.0717     0.0000       222.2668     0.0000       
3619.6250    48.7094      23.4894      24.1925      18.1416      654.7407     331.9115     0.0000       222.6409     0.0000       
3619.7500    48.7088      23.4913      22.8999      18.0922      603.9173     325.8669     0.0000       223.1395     0.0000       
3619.8750    48.9350      23.3930      23.9953      18.2418      580.0006     331.8997     0.0000       223.6380     0.0000       
3620.0000    49.2368      23.3947      23.9964      18.3913      597.2848     335.5705     0.0000       224.0742     0.0000       
3620.1250    49.3118      23.3959      23.7983      18.5408      615.0854     335.5637     0.0000       224.3863     0.0000       
3620.2500    49.3112      23.3976      22.3067      18.5909      638.0863     335.5576     0.0000       224.6362     0.0000       
3620.3750    49.3105      23.3990      22.6061      18.5913      649.9027     335.5517     0.0000       224.8859     0.0000       
3620.5000    49.3099      23.4005      22.8063      18.6413      652.2864     335.5449     0.0000       225.0734     0.0000       
3620.6250    49.2336      23.5014      22.8070      18.6417      681.6683     343.0146     0.0000       225.1367     0.0000       
3620.7500    48.8548      23.5033      22.8079      18.6419      728.2462     355.8402     0.0000       225.1378     0.0000       
3620.8750    48.6271      23.5048      24.1024      18.6422      834.2347     369.1455     0.0000       225.1387     0.0000       
3621.0000    48.6265      23.5065      25.2975      18.6425      924.5811     378.7515     0.0000       225.1399     0.0000       
3621.1250    48.6257      23.3089      24.3033      18.6429      1028.4839    378.7451     0.0000       225.1410     0.0000       
3621.2500    48.6251      23.2108      22.3141      18.5934      1074.8173    366.4244     0.0000       225.1418     0.0000       
3621.3750    48.6245      23.1128      22.4146      18.5439      973.3405     349.3343     0.0000       225.1427     0.0000       
3621.5000    48.5482      23.1142      20.8234      18.4447      852.7827     337.9688     0.0000       225.1438     0.0000       
3621.6250    48.4719      23.1159      18.8341      18.3954      761.0032     345.4932     0.0000       225.1449     0.0000       
3621.7500    48.3956      23.1171      20.0291      18.3459      792.3694     358.4126     0.0000       225.0838     0.0000       
3621.8750    48.2435      23.1185      20.9257      18.2964      855.8969     377.3170     0.0000       224.9604     0.0000       
3622.0000    48.2428      24.1153      19.4339      18.2470      1020.9481    389.9919     0.0000       224.8993     0.0000       
3622.1250    48.2422      24.0172      17.6436      18.1975      1217.7247    389.9855     0.0000       224.8381     0.0000       
3622.2500    48.3172      23.6206      20.1323      17.9988      1490.3281    395.7511     0.0000       224.6525     0.0000       
3622.3750    48.3922      23.4233      23.5167      17.6508      1899.1685    410.5498     0.0000       224.4047     0.0000       
3622.5000    48.2403      23.3255      22.3235      17.1038      2623.8665    424.3420     0.0000       224.1570     0.0000       
3622.6250    48.0126      23.3267      21.6278      17.4027      3405.6824    441.8316     0.0000       223.8470     0.0000       
3622.7500    47.9362      23.3284      23.3206      17.7016      5176.8384    460.0412     0.0000       223.4749     0.0000       
3622.8750    47.9356      23.3303      22.2268      17.9506      4774.9902    463.4267     0.0000       223.1028     0.0000       
3623.0000    47.9350      23.2317      19.5408      18.2992      3507.2942    438.5766     0.0000       222.7928     0.0000       
3623.1250    48.1613      23.2334      19.9397      18.4986      3061.5991    419.6580     0.0000       222.4827     0.0000       
3623.2500    48.4632      23.2348      20.8364      18.6481      3481.6567    429.0021     0.0000       222.0484     0.0000       
3623.3750    48.2356      23.2365      21.5339      18.7480      4453.2285    440.1696     0.0000       221.6762     0.0000       
3623.5000    48.0836      23.2380      22.3309      18.7483      6220.9111    456.6326     0.0000       221.3661     0.0000       
3623.6250    48.0829      23.2392      23.2276      18.7486      6336.3042    471.9734     0.0000       221.1184     0.0000       
3623.7500    48.0821      23.2413      23.2285      18.5996      5234.5684    475.4470     0.0000       220.9328     0.0000       
3623.8750    48.0816      23.2423      21.1395      18.3512      4535.9092    470.2292     0.0000       220.7473     0.0000       
3624.0000    48.0809      23.2437      22.8322      18.0031      3887.4106    461.6642     0.0000       220.6860     0.0000       
3624.1250    48.0802      23.2457      22.4352      17.8044      3199.6741    449.9361     0.0000       220.6870     0.0000       
3624.2500    48.0795      23.2469      22.0380      17.6554      2595.1794    441.7406     0.0000       220.6882     0.0000       
3624.3750    47.8519      23.3478      23.1336      17.6558      2248.7732    432.1036     0.0000       220.6892     0.0000       
3624.5000    47.7756      23.4490      25.0256      17.8551      2315.8445    419.5826     0.0000       220.6902     0.0000       
3624.6250    47.7748      23.5500      25.8227      18.1042      2307.3547    422.6693     0.0000       220.6911     0.0000       
3624.7500    47.7741      23.5514      25.0274      18.2538      2501.5879    424.2184     0.0000       220.6920     0.0000       
3624.8750    47.8492      23.5529      23.4360      18.2541      2350.1335    424.2119     0.0000       220.8174     0.0000       
3625.0000    47.6214      23.5546      20.7498      18.2544      2191.6824    422.6486     0.0000       221.0051     0.0000       
3625.1250    47.5451      23.7551      22.0446      18.2049      2097.1582    416.4765     0.0000       221.1927     0.0000       
3625.2500    47.5444      23.9556      22.2445      18.4541      1962.9583    407.3900     0.0000       221.4424     0.0000       
3625.3750    47.9222      23.9570      23.1413      18.6037      1817.2031    404.4010     0.0000       221.7544     0.0000       
3625.5000    47.8457      23.8592      23.2417      18.1561      1797.2802    405.8821     0.0000       222.1287     0.0000       
3625.6250    47.5424      23.6616      23.7402      17.8081      2104.8757    410.3738     0.0000       222.5652     0.0000       
3625.7500    47.3903      23.5637      24.9355      17.8582      2298.9063    411.8768     0.0000       222.9395     0.0000       
3625.8750    47.4654      23.5654      23.4436      18.1073      2232.3206    413.3864     0.0000       223.1892     0.0000       
3626.0000    47.9187      23.5668      21.9516      18.2569      2066.5588    413.3798     0.0000       223.5634     0.0000       
3626.1250    48.0695      23.5680      23.3459      18.4066      1878.2789    413.3734     0.0000       223.9377     0.0000       
3626.2500    48.2202      23.5695      22.0529      18.4566      1864.5247    411.8508     0.0000       224.2498     0.0000       
3626.3750    48.2949      23.5719      23.7459      18.4569      1899.0924    407.3285     0.0000       224.5620     0.0000       
3626.5000    48.2944      23.4731      22.6520      18.4572      1892.1243    399.9074     0.0000       224.7496     0.0000       
3626.6250    48.2939      23.4752      21.3590      18.3580      1745.1901    394.0664     0.0000       224.8749     0.0000       
3626.7500    48.2932      23.4762      21.8577      18.2588      1463.0049    392.6148     0.0000       225.0626     0.0000       
3626.8750    48.2924      23.4784      22.9534      18.2093      1272.3452    395.5033     0.0000       225.1882     0.0000       
3627.0000    48.2919      23.4793      24.0492      18.2096      1329.6952    401.3526     0.0000       225.3138     0.0000       
3627.1250    48.2912      23.3817      24.9461      18.2099      1415.3975    402.8236     0.0000       225.4391     0.0000       
3627.2500    48.2906      23.3827      24.7479      18.4591      1501.1003    404.3000     0.0000       225.4400     0.0000       
3627.3750    48.2898      23.3846      23.6539      18.6087      1597.8553    396.9326     0.0000       225.5032     0.0000       
3627.5000    48.2135      23.2860      22.7590      18.7085      1574.5361    394.0197     0.0000       225.5664     0.0000       
3627.6250    48.1371      23.2877      23.3573      18.7089      1490.0925    396.9197     0.0000       225.5674     0.0000       
3627.7500    48.1364      23.2896      23.3582      18.6594      1415.3680    388.2569     0.0000       225.5685     0.0000       
3627.8750    48.1358      23.2906      24.5535      18.5601      1300.6553    378.3911     0.0000       225.5695     0.0000       
3628.0000    48.1351      23.2925      25.4502      18.6600      1082.3407    383.9876     0.0000       225.5704     0.0000       
3628.1250    47.6045      23.2940      27.2430      18.6603      1078.3634    389.6662     0.0000       225.5093     0.0000       
3628.2500    46.9981      23.2956      28.3389      18.3122      1143.6613    391.0944     0.0000       225.3859     0.0000       
3628.3750    47.6031      23.2971      26.7471      18.0140      1195.2162    392.5278     0.0000       225.2625     0.0000       
3628.5000    47.9053      23.2985      25.4542      18.1138      1262.9414    395.4171     0.0000       225.1391     0.0000       
3628.6250    47.9804      23.3002      24.0615      18.3629      1354.2686    408.7061     0.0000       225.0158     0.0000       
3628.7500    47.9796      23.3019      23.4652      18.5623      1495.5300    423.9986     0.0000       224.8923     0.0000       
3628.8750    47.9790      23.3026      24.6606      18.8115      1810.4509    441.4829     0.0000       224.8312     0.0000       
3629.0000    47.9026      23.3048      23.2681      18.8118      2465.2065    459.6885     0.0000       224.8322     0.0000       
3629.1250    47.8260      23.3057      23.3685      18.7126      4919.4111    469.9294     0.0000       224.7710     0.0000       
3629.2500    47.7497      23.3074      23.7676      18.8124      5452.6372    469.9227     0.0000       224.6477     0.0000       
3629.3750    47.7491      23.3093      24.2663      18.9621      5314.1997    469.9160     0.0000       224.5243     0.0000       
3629.5000    47.7485      23.3108      24.0681      18.9624      4883.5054    468.1853     0.0000       224.4008     0.0000       
3629.6250    47.7475      23.3120      22.6754      18.5147      4471.2407    461.3450     0.0000       224.2774     0.0000       
3629.7500    47.7470      23.3134      22.9750      18.1169      3888.4629    447.9715     0.0000       224.0918     0.0000       
3629.8750    47.7463      23.5140      22.7769      17.9181      3118.9697    439.8080     0.0000       223.9061     0.0000       
3630.0000    47.9625      24.2776      21.8066      17.4935      2682.6768    431.4421     0.0000       223.7166     0.0000       
3630.1250    47.9608      24.2804      21.6107      17.4457      2317.8311    437.7900     0.0000       223.4053     0.0000       
3630.2500    47.9595      24.1829      22.3112      17.5467      2484.5320    442.6133     0.0000       223.0985     0.0000       
3630.3750    47.9584      23.7861      21.7154      17.6476      2702.4473    444.2307     0.0000       222.9769     0.0000       
3630.5000    47.9572      23.5889      20.8206      17.8485      2854.7781    442.6065     0.0000       222.9178     0.0000       
3630.6250    47.9559      23.3915      19.1291      17.9494      2792.8818    436.1786     0.0000       222.8587     0.0000       
3630.7500    48.0301      23.2934      18.3336      18.1002      2539.7119    429.8444     0.0000       222.8617     0.0000       
3630.8750    48.0290      23.1959      19.6317      18.2512      2284.3054    423.6021     0.0000       222.8649     0.0000       
3631.0000    48.0281      23.0981      20.8302      18.1528      2084.8354    414.4093     0.0000       222.8682     0.0000       
3631.1250    48.0269      23.0006      20.8329      17.8550      1875.1633    405.4164     0.0000       222.9962     0.0000       
3631.2500    47.9504      22.9025      19.4397      17.9559      1614.1953    392.2930     0.0000       223.2484     0.0000       
3631.3750    47.9493      22.9051      18.0465      17.8577      1320.2227    376.8291     0.0000       223.5629     0.0000       
3631.5000    47.9482      22.9069      17.9492      17.8091      1174.4885    367.3053     0.0000       223.8153     0.0000       
3631.6250    48.0975      22.9088      20.0451      18.0098      1037.2278    367.3019     0.0000       223.9427     0.0000       
3631.7500    48.2473      22.9107      21.2435      18.1109      946.6436     376.8180     0.0000       224.1330     0.0000       
3631.8750    48.3216      22.9126      22.5416      18.0125      967.6345     386.5810     0.0000       224.3854     0.0000       
3632.0000    48.2451      23.2138      21.2485      17.8144      1083.7408    398.0487     0.0000       224.5753     0.0000       
3632.1250    47.7162      23.4151      22.0482      18.1647      1334.8025    409.8576     0.0000       224.7654     0.0000       
3632.2500    47.3383      23.5166      20.9541      18.0663      1602.4980    414.3736     0.0000       225.0178     0.0000       
3632.3750    46.9603      23.6182      21.0560      17.6689      1717.7656    403.9007     0.0000       225.2700     0.0000       
3632.5000    46.7329      23.6204      19.4640      17.5707      1662.1783    395.1346     0.0000       225.5842     0.0000       
3632.6250    46.8071      23.6223      18.0708      17.8211      1556.3344    389.3953     0.0000       225.9614     0.0000       
3632.7500    47.1829      23.6245      19.0699      18.0217      1441.3315    387.9710     0.0000       226.2761     0.0000       
3632.8750    47.4833      23.6264      18.2752      18.2224      1420.4136    387.9669     0.0000       226.5280     0.0000       
3633.0000    47.7836      23.6283      16.1844      18.3733      1596.6943    389.3844     0.0000       226.7804     0.0000       
3633.1250    47.7825      23.5305      15.9874      17.9759      1841.3839    393.6748     0.0000       227.0328     0.0000       
3633.2500    47.5552      23.4327      17.0861      18.1765      2170.6692    400.9329     0.0000       227.3475     0.0000       
3633.3750    47.4785      23.3352      18.5839      18.3771      2683.4016    406.8355     0.0000       227.7242     0.0000       
3633.5000    47.4774      23.3368      20.1809      18.1792      3504.2493    415.8539     0.0000       228.1010     0.0000       
3633.6250    47.3256      23.3390      22.1766      18.1807      4026.5669    421.9772     0.0000       228.4782     0.0000       
3633.7500    47.2491      23.3409      21.6809      18.1818      5316.3242    429.7578     0.0000       228.7928     0.0000       
3633.8750    47.2478      23.3431      23.0786      17.4357      6267.1489    432.9081     0.0000       229.0452     0.0000       
3634.0000    47.3975      23.3450      24.0775      17.4868      6993.7769    426.6199     0.0000       229.2974     0.0000       
3634.1250    47.6979      23.3472      25.5752      17.5878      5088.3789    409.7991     0.0000       229.4869     0.0000       
3634.2500    47.8474      23.3488      27.0725      17.8382      3756.6067    397.9830     0.0000       229.6147     0.0000       
3634.3750    47.8463      23.3513      26.5765      18.0888      2549.7031    389.3442     0.0000       229.6805     0.0000       
3634.5000    47.8450      23.3532      25.5825      18.1399      1889.2450    383.6882     0.0000       229.7457     0.0000       
3634.6250    47.8439      23.4544      25.3854      18.1412      2003.0741    385.0883     0.0000       229.8107     0.0000       
3634.7500    47.8428      23.4566      26.0854      18.1427      2202.8523    387.9122     0.0000       229.8142     0.0000       
3634.8750    47.7662      23.4582      24.7920      18.1938      2693.5469    390.7557     0.0000       229.8174     0.0000       
3635.0000    47.6899      23.4607      24.3960      18.3944      3175.3054    390.7516     0.0000       229.7578     0.0000       
3635.1250    47.5378      23.4623      22.4050      18.1465      3517.6509    389.3222     0.0000       229.5744     0.0000       
3635.2500    47.4613      23.4645      20.1151      18.1479      3175.3804    385.0714     0.0000       229.3284     0.0000       
3635.3750    47.3848      23.4664      20.9147      18.1492      2866.4023    385.0680     0.0000       229.0822     0.0000       
3635.5000    47.1574      23.4686      21.7147      18.1006      2664.2913    387.8900     0.0000       228.8363     0.0000       
3635.6250    46.9299      23.4705      22.1156      17.5542      2512.9131    390.7336     0.0000       228.5278     0.0000       
3635.7500    46.7780      23.4720      20.4237      17.6549      2625.6589    390.7302     0.0000       228.1570     0.0000       
3635.8750    46.6261      23.4746      18.3331      17.8056      2664.3687    387.8792     0.0000       227.7862     0.0000       
3636.0000    46.6248      23.6755      19.5317      18.0062      2485.5662    383.6440     0.0000       227.4157     0.0000       
3636.1250    46.8499      23.7770      18.7367      18.1572      2396.3433    379.4550     0.0000       226.9829     0.0000       
3636.2500    47.1502      23.7789      18.8387      18.1086      2550.0586    378.0664     0.0000       226.5499     0.0000       
3636.3750    47.2247      23.7814      22.1302      17.8109      2559.4231    378.0622     0.0000       226.1791     0.0000       
3636.5000    47.2989      23.7830      20.8369      18.0615      2458.5369    376.6787     0.0000       225.7463     0.0000       
3636.6250    47.2976      23.7855      18.8460      17.9631      2293.5398    372.5656     0.0000       225.3758     0.0000       
3636.7500    47.2966      23.7874      20.5425      17.6654      2108.5420    361.8203     0.0000       225.0676     0.0000       
3636.8750    47.2199      23.7893      18.4524      17.8164      1855.2373    353.9645     0.0000       224.8214     0.0000       
3637.0000    47.2188      23.7908      18.4547      17.8176      1379.6194    348.8209     0.0000       224.6998     0.0000       
3637.1250    47.2177      23.7927      19.5533      17.2708      1517.2394    351.3775     0.0000       224.5785     0.0000       
3637.2500    47.2166      23.7953      19.9546      16.9232      1528.3832    355.2495     0.0000       224.4569     0.0000       
3637.3750    47.4416      23.7968      19.8572      17.4728      1596.9547    356.5482     0.0000       224.3358     0.0000       
3637.5000    47.6668      23.7993      21.4541      17.8229      1705.6249    359.1621     0.0000       224.1522     0.0000       
3637.6250    47.8165      23.8012      22.6522      17.7743      1903.4156    365.7859     0.0000       223.9680     0.0000       
3637.7500    47.8906      23.8031      22.5553      17.8256      2078.0444    372.5319     0.0000       223.7841     0.0000       
3637.8750    47.7387      23.8050      22.2586      17.3784      2285.3564    378.0186     0.0000       223.6005     0.0000       
3638.0000    47.6622      23.9069      21.2643      17.1808      2616.5247    383.5858     0.0000       223.4792     0.0000       
3638.1250    47.6611      23.9087      19.9715      17.5305      2963.0017    389.2343     0.0000       223.3576     0.0000       
3638.2500    47.6598      23.9106      21.1697      17.5818      2764.1279    386.3943     0.0000       223.1740     0.0000       
3638.3750    47.7339      23.9125      21.6702      17.3837      2485.9961    383.5746     0.0000       222.9904     0.0000       
3638.5000    47.8084      23.9141      20.2774      17.6341      2467.8999    382.1704     0.0000       222.8688     0.0000       
3638.6250    47.8072      23.9166      17.9881      17.8847      2635.8596    382.1662     0.0000       222.7472     0.0000       
3638.7500    47.7306      23.9182      17.7911      17.7863      2835.9275    382.1633     0.0000       222.6882     0.0000       
3638.8750    47.5032      23.9201      15.9997      17.7378      2995.8877    382.1599     0.0000       222.6914     0.0000       
3639.0000    47.4267      23.9223      16.8989      17.8885      3223.2861    373.8607     0.0000       222.6946     0.0000       
3639.1250    47.4254      23.9242      18.3963      17.8900      3467.9487    368.4274     0.0000       222.6981     0.0000       
3639.2500    47.4241      23.9264      19.7938      17.9411      3442.7200    361.7474     0.0000       222.8882     0.0000       
3639.3750    47.5741      23.9282      21.2908      18.1915      2774.5100    353.8911     0.0000       223.2026     0.0000       
3639.5000    47.5728      23.9304      21.4928      18.2428      2379.4341    347.4745     0.0000       223.4544     0.0000       
3639.6250    47.5717      23.9323      20.2993      17.9949      2101.2009    342.4242     0.0000       223.7065     0.0000       
3639.7500    47.4195      23.9342      21.0988      17.9463      1952.9929    339.9250     0.0000       223.9589     0.0000       
3639.8750    47.3430      23.8365      20.0054      17.6486      1974.5541    346.1947     0.0000       224.1487     0.0000       
3640.0000    47.3417      23.7387      17.8154      17.7996      2195.5337    353.8730     0.0000       224.4633     0.0000       
3640.1250    47.3408      23.6409      15.1273      17.8009      3405.4412    359.0852     0.0000       224.9651     0.0000       
3640.2500    47.4151      23.6428      16.1261      17.5032      4319.5376    357.7702     0.0000       225.4042     0.0000       
3640.3750    47.4136      23.6450      15.6302      17.4548      5282.2227    351.2826     0.0000       225.7184     0.0000       
3640.5000    47.4127      23.6469      15.3339      17.6554      6092.2993    343.6534     0.0000       226.1575     0.0000       
3640.6250    47.4116      23.6488      16.1334      17.9058      6227.5981    343.6500     0.0000       226.7215     0.0000       
3640.7500    47.1842      23.6510      15.5379      17.8074      6603.0791    346.1693     0.0000       227.1604     0.0000       
3640.8750    47.1074      23.6529      16.0388      17.9085      6849.2393    346.1657     0.0000       227.5371     0.0000       
3641.0000    47.1061      23.6548      15.6426      17.9098      6874.4668    343.6389     0.0000       227.8514     0.0000       
3641.1250    47.1050      23.6567      16.6413      17.8612      6849.5137    317.0637     0.0000       228.1035     0.0000       
3641.2500    47.1039      23.6586      17.3416      17.8129      6774.8579    274.9039     0.0000       228.4181     0.0000       
3641.3750    47.2537      23.5611      16.6464      17.4156      6701.0527    245.4284     0.0000       228.7327     0.0000       
3641.5000    47.5544      23.5633      17.2465      17.6161      6701.1738    220.7218     0.0000       228.9847     0.0000       
3641.6250    48.0816      23.4653      16.8503      17.9165      6701.3140    209.6984     0.0000       229.2368     0.0000       
3641.7500    48.9104      23.4681      18.0487      18.1171      6701.4570    219.9090     0.0000       229.4891     0.0000       
3641.8750    49.3621      23.4693      18.9478      18.1183      6701.5566    229.7747     0.0000       229.6792     0.0000       
3642.0000    48.5309      23.4712      20.0462      18.2192      6701.6782    241.8463     0.0000       229.8069     0.0000       
3642.1250    47.5486      23.4734      20.2481      18.1210      6726.3623    240.9594     0.0000       229.8724     0.0000       
3642.2500    47.1701      23.4756      20.1508      17.7238      6751.1597    219.0927     0.0000       229.9376     0.0000       
3642.3750    47.3200      23.4772      19.8542      17.3763      6776.0259    203.6313     0.0000       230.0651     0.0000       
3642.5000    47.7717      23.4791      18.5612      16.8793      6776.1484    189.2607     0.0000       230.1304     0.0000       
3642.6250    48.1478      23.6803      16.2722      16.0837      6776.2900    175.2612     0.0000       230.1958     0.0000       
3642.7500    47.7693      24.0810      16.8723      15.1384      6776.4575    179.1480     0.0000       230.2613     0.0000       
3642.8750    47.2399      24.3818      17.1736      15.5881      6776.5576    185.1421     0.0000       230.3268     0.0000       
3643.0000    47.7671      24.4834      18.5712      16.1376      6776.6621    192.7415     0.0000       230.4545     0.0000       
3643.1250    47.8413      24.4856      19.3706      16.5374      6776.8257    198.4634     0.0000       230.5820     0.0000       
3643.2500    47.1609      24.4874      18.8748      16.2397      6776.9482    204.3551     0.0000       230.7718     0.0000       
3643.3750    46.6315      24.0908      18.8771      15.9919      6777.0527    209.6528     0.0000       231.0864     0.0000       
3643.5000    45.7999      23.6941      20.1750      16.5414      6777.1938    215.0885     0.0000       231.4012     0.0000       
3643.6250    46.2517      23.7960      18.6828      16.3932      6777.3394    211.1863     0.0000       231.6532     0.0000       
3643.7500    46.7034      24.0968      19.4822      16.4443      6777.4619    199.9051     0.0000       231.8427     0.0000       
3643.8750    45.8720      24.0986      19.4849      16.2963      6777.5845    189.9195     0.0000       232.0328     0.0000       
3644.0000    45.7952      24.1012      19.4872      16.3474      6752.9536    179.7739     0.0000       232.2230     0.0000       
3644.1250    47.2283      24.0034      20.4859      16.7472      6753.0942    185.1110     0.0000       232.3505     0.0000       
3644.2500    49.1143      23.9053      19.3922      17.3465      6753.1982    193.4168     0.0000       232.4780     0.0000       
3644.3750    49.1886      23.7080      17.6015      17.7463      6802.9443    206.5811     0.0000       232.5437     0.0000       
3644.5000    48.5081      23.5109      17.3049      17.1996      6853.0566    218.2333     0.0000       232.5469     0.0000       
3644.6250    47.5256      23.3135      18.1043      17.6990      6853.1621    217.4331     0.0000       232.5496     0.0000       
3644.7500    47.1471      23.2158      19.0037      18.0990      6853.2861    202.0855     0.0000       232.5526     0.0000       
3644.8750    48.2782      23.1180      19.8031      17.4527      6803.4595    196.9718     0.0000       232.5560     0.0000       
3645.0000    48.2016      23.1206      20.7020      16.0591      6511.2939    208.0824     0.0000       232.5592     0.0000       
3645.1250    47.6720      23.1221      19.3095      15.1139      6096.3408    223.0605     0.0000       232.5624     0.0000       
3645.2500    46.9158      23.4229      18.6148      14.2187      6052.0073    233.9249     0.0000       232.5658     0.0000       
3645.3750    46.6127      23.8236      18.8164      14.7181      6583.5405    228.0058     0.0000       232.6930     0.0000       
3645.5000    46.5361      24.0248      19.9146      15.5662      6656.3330    223.0510     0.0000       232.8823     0.0000       
3645.6250    46.5350      24.0267      20.0169      15.2688      6656.4536    230.5157     0.0000       233.0728     0.0000       
3645.7500    46.5337      24.0289      20.7166      16.1668      6656.5923    241.7437     0.0000       233.3253     0.0000       
3645.8750    46.4571      23.9311      20.5197      16.2677      6656.7129    257.2572     0.0000       233.5145     0.0000       
3646.0000    46.4560      23.7341      20.7213      16.3190      6656.8521    319.2499     0.0000       233.7043     0.0000       
3646.1250    46.6812      23.6360      21.6206      17.3165      6632.6558    346.0123     0.0000       233.8945     0.0000       
3646.2500    46.9821      23.6382      22.8184      18.1646      6608.5439    361.5427     0.0000       233.9600     0.0000       
3646.3750    47.4340      23.6401      24.2155      18.1163      6608.6636    376.3902     0.0000       234.0249     0.0000       
