WELLNAME = well60
STDEP  =  3675.0000    
ENDEP  =  4820.0000    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
3870.3750    48.1825      22.9585      29.3696      50.0753      30.8253      9364.0078    4650.7109    0.0211       113.6459     0.1384       13.8355      
3870.5000    48.5490      23.0472      27.0073      50.3748      30.6601      9354.8721    4505.5151    0.0245       113.6299     0.1215       12.1481      
3870.6250    48.6836      23.1486      27.7183      50.4848      30.4442      9354.4463    4352.6802    0.0258       113.5822     0.1266       12.6560      
3870.7500    48.4319      23.2373      29.0898      50.2791      30.2536      9362.8047    4232.5347    0.0234       113.5503     0.1364       13.6356      
3870.8750    48.0449      23.3132      27.6673      49.9629      30.0123      9362.4297    4123.3965    0.0198       113.5026     0.1262       12.6195      
3871.0000    47.8126      23.3638      29.3689      49.7730      29.7963      9370.6162    4088.8315    0.0176       113.4073     0.1383       13.8349      
3871.1250    47.6767      23.3890      27.7177      49.6619      29.7455      9379.1025    4177.2676    0.0163       113.3436     0.1266       12.6555      
3871.2500    47.6569      23.4269      29.2924      49.6458      29.8089      9387.4473    4275.5752    0.0161       113.3118     0.1378       13.7803      
3871.3750    47.7143      23.4648      30.9178      49.6926      29.8596      9404.6250    4376.1919    0.0166       113.2799     0.1494       14.9413      
3871.5000    47.8875      23.4900      32.3909      49.8342      29.8088      9439.3320    4466.6899    0.0183       113.2798     0.1599       15.9935      
3871.6250    48.0801      23.4898      29.6983      49.9916      29.7452      9474.2246    4533.6538    0.0201       113.2956     0.1407       14.0702      
3871.7500    48.3113      23.4769      31.3492      50.1806      29.6309      9420.8965    4597.3066    0.0223       113.3113     0.1525       15.2494      
3871.8750    48.5427      23.4513      31.6538      50.3696      29.5165      9376.8379    4571.5278    0.0245       113.3747     0.1547       15.4670      
3872.0000    48.8898      23.4003      33.2031      50.6533      29.5546      9376.4570    4537.4238    0.0277       113.4540     0.1657       16.5736      
3872.1250    48.6961      23.3620      35.0571      50.4950      29.6942      9419.8262    4644.1997    0.0259       113.5332     0.1790       17.8979      
3872.2500    48.3670      23.3110      37.4953      50.2261      29.8592      9445.7959    4766.7793    0.0228       113.6125     0.1964       19.6395      
3872.3750    48.4824      23.2473      33.7360      50.3204      29.9989      9489.4551    4878.9604    0.0239       113.6600     0.1695       16.9543      
3872.5000    48.9068      23.2090      31.3229      50.6673      30.1512      9506.8291    4975.2104    0.0278       113.6916     0.1523       15.2306      
3872.6250    48.8096      23.1961      29.9257      50.5878      30.2909      9488.7314    4860.4609    0.0269       113.7392     0.1423       14.2327      
3872.7500    48.7511      23.1959      30.4844      50.5400      30.4559      9453.0010    4846.7651    0.0264       113.7708     0.1463       14.6317      
3872.8750    48.7312      23.2211      29.8746      50.5237      30.4812      9426.2510    5011.9058    0.0262       113.7707     0.1420       14.1962      
3873.0000    48.7306      23.2589      28.9347      50.5232      30.2399      9399.5615    5144.1909    0.0262       113.7547     0.1352       13.5248      
3873.1250    48.7494      23.2968      30.0267      50.5386      30.1001      9390.4424    5260.3311    0.0264       113.7228     0.1430       14.3048      
3873.2500    48.7874      23.3347      26.2675      50.5697      30.0493      9372.5508    5369.0859    0.0267       113.7227     0.1162       11.6196      
3873.3750    48.8255      23.3345      27.0801      50.6008      30.0746      9354.7080    5368.8770    0.0271       113.7385     0.1220       12.2001      
3873.5000    48.8250      23.2962      29.1373      50.6004      30.1253      9345.6016    5254.8872    0.0271       113.7384     0.1367       13.6695      
3873.6250    48.3801      23.2706      29.7721      50.2368      30.1634      9345.1758    5181.7798    0.0229       113.7224     0.1412       14.1230      
3873.7500    47.8966      23.2704      28.3242      49.8416      30.2268      9344.8271    5423.6191    0.0184       113.6905     0.1309       13.0887      
3873.8750    47.9346      23.2702      30.1274      49.8727      30.2776      9344.4834    5756.6333    0.0187       113.6428     0.1438       14.3767      
3874.0000    48.3011      23.2700      32.3116      50.1722      30.3283      9344.0576    6324.3389    0.0222       113.5791     0.1594       15.9369      
3874.1250    48.7062      23.2698      33.1751      50.5033      30.3664      9343.6777    6993.5005    0.0260       113.4838     0.1655       16.5536      
3874.2500    48.9567      23.2696      35.2576      50.7080      30.3536      9343.3145    7548.3818    0.0283       113.3726     0.1804       18.0412      
3874.3750    49.0528      23.2694      37.1370      50.7865      30.3281      9342.8418    7893.2505    0.0292       113.2931     0.1938       19.3836      
3874.5000    49.0908      23.2565      37.2639      50.8176      30.3027      9333.8604    8071.3989    0.0296       113.2295     0.1947       19.4742      
3874.6250    49.0902      23.2309      35.0462      50.8172      30.3026      9324.7441    8161.7979    0.0296       113.1659     0.1789       17.8901      
3874.7500    48.8965      23.2053      34.9268      50.6588      30.3280      9324.3809    8093.3311    0.0278       113.1023     0.1780       17.8049      
3874.8750    48.1618      23.1796      35.6633      50.0584      30.3533      9315.3096    7739.1128    0.0209       113.0228     0.1833       18.3309      
3875.0000    47.8328      23.1414      31.8532      49.7895      30.4167      9288.9541    7414.2280    0.0178       112.9750     0.1561       15.6094      
3875.1250    47.9482      23.1031      31.0910      49.8838      30.4929      9288.4385    7050.2207    0.0189       113.0067     0.1507       15.0650      
3875.2500    48.0634      23.0775      29.5416      49.9780      30.5563      9270.8076    6735.4077    0.0199       113.0701     0.1396       13.9583      
3875.3750    48.1402      23.0519      27.4841      50.0408      30.6579      9253.2090    6604.6924    0.0207       113.1493     0.1249       12.4887      
3875.5000    47.8884      23.0263      29.1603      49.8350      30.7340      9235.5938    6842.3955    0.0183       113.2444     0.1369       13.6859      
3875.6250    47.6561      23.0007      31.3191      49.6451      30.7974      9218.0527    6804.0088    0.0161       113.3237     0.1523       15.2279      
3875.7500    47.6169      22.9878      30.8364      49.6131      30.8355      9209.0801    6996.5610    0.0157       113.3712     0.1488       14.8831      
3875.8750    47.6743      22.9876      33.6809      49.6600      30.8227      9200.1357    7248.3521    0.0162       113.4028     0.1691       16.9149      
3876.0000    48.0214      22.9873      35.0523      49.9437      30.7465      9191.0791    7502.2114    0.0195       113.4186     0.1789       17.8945      
3876.1250    48.1174      22.9871      34.4679      50.0221      30.6321      9190.8320    7772.1865    0.0205       113.4185     0.1748       17.4771      
3876.2500    47.6726      22.9869      39.5984      49.6586      30.5559      9173.3408    8044.3926    0.0162       113.4025     0.2114       21.1417      
3876.3750    48.6379      23.0375      44.1700      50.4475      30.6066      9155.8975    7895.6216    0.0000       113.4024     0.2441       24.4072      
3876.5000    48.2316      23.1008      47.5479      50.1155      30.6192      9146.9746    7466.1909    0.0000       113.4340     0.2682       26.8200      
3876.6250    47.8060      23.1133      45.6683      49.7676      30.6446      9129.5723    7066.7163    0.0000       113.4657     0.2548       25.4773      
3876.7500    47.6316      23.1004      42.5948      49.6251      30.6699      9120.7500    6651.3506    0.0000       113.4814     0.2328       23.2820      
3876.8750    48.3071      23.0875      41.2485      50.1772      30.7080      9111.8320    6750.9521    0.0000       113.4813     0.2232       22.3204      
3877.0000    48.8669      23.1000      39.8730      50.6346      30.7460      9111.4971    7118.7563    0.0275       113.4812     0.2134       21.3378      
3877.1250    48.7697      23.1506      40.0545      50.5552      30.4793      9094.1162    7740.8550    0.0000       113.4811     0.2147       21.4675      
3877.2500    48.3441      23.2266      42.9498      50.2074      30.3395      9093.7471    8019.4004    0.0000       113.5127     0.2354       23.5355      
3877.3750    47.9185      23.2645      45.5911      49.8595      30.2887      9084.9346    8086.5625    0.0000       113.5444     0.2542       25.4222      
3877.5000    48.7294      23.2643      47.9022      50.5222      30.3267      9084.5703    8116.4277    0.0000       113.5601     0.2707       27.0730      
3877.6250    49.0572      23.2641      45.3368      50.7901      30.3647      9075.7773    8138.8447    0.0000       113.6076     0.2524       25.2405      
3877.7500    49.0760      23.2639      44.6508      50.8055      30.4663      9083.8525    8146.0947    0.0000       113.6393     0.2475       24.7506      
3877.8750    49.0174      23.3018      42.1870      50.7576      30.5551      9091.9502    8138.1968    0.0000       113.6709     0.2299       22.9907      
3878.0000    49.0362      23.3777      45.4619      50.7730      30.6058      9116.9453    8100.0342    0.0000       113.7184     0.2533       25.3299      
3878.1250    49.1129      23.4283      42.6946      50.8357      30.6185      9142.1152    8084.6631    0.0000       113.7659     0.2335       23.3533      
3878.2500    48.8804      23.4408      42.1594      50.6457      30.5168      9158.7881    8106.9648    0.0000       113.8769     0.2297       22.9710      
3878.3750    48.5128      23.4279      42.8467      50.3453      30.5676      9184.0430    8174.8472    0.0000       114.0356     0.2346       23.4619      
3878.5000    47.9133      23.3896      42.9481      49.8553      30.7453      9183.5947    8166.8809    0.0000       114.1783     0.2353       23.5344      
3878.6250    47.3912      23.3132      45.7159      49.4286      30.8468      9149.1445    8030.8286    0.0000       114.3211     0.2551       25.5114      
3878.7500    48.7814      23.2114      43.9130      50.5648      30.8722      9114.7432    7860.3779    0.0000       114.4956     0.2422       24.2235      
3878.8750    48.1435      23.0842      42.7699      50.0434      30.8594      9088.9209    8037.7139    0.0000       114.6224     0.2341       23.4071      
3879.0000    48.0077      23.0078      39.0107      49.9324      30.8086      9063.2158    8203.7275    0.0194       114.6858     0.2072       20.7220      
3879.1250    47.4661      23.0203      35.5310      49.4898      30.7450      9045.9766    8249.3779    0.0143       114.7175     0.1824       18.2364      
3879.2500    46.2677      23.0455      33.7021      48.5104      30.8719      9037.1660    8081.7783    0.0026       114.7332     0.1693       16.9301      
3879.3750    44.8569      23.0707      33.6258      47.3574      30.9989      9036.8340    7844.1782    0.0000       114.7490     0.1688       16.8756      
3879.5000    45.3586      23.0832      34.1336      47.7675      31.0877      9044.8545    7606.5410    0.0000       114.7806     0.1724       17.2383      
3879.6250    48.0628      23.0830      36.4701      49.9775      31.1258      9052.8867    7355.5000    0.0199       114.8123     0.1891       18.9072      
3879.7500    48.1974      23.0701      39.1876      50.0875      31.1511      9052.5693    7119.3735    0.0212       114.8121     0.2085       20.8483      
3879.8750    48.5639      22.8100      42.4130      50.3870      31.1129      9060.6387    7086.0430    0.0000       114.8120     0.2315       23.1522      
3880.0000    48.6754      22.6908      44.5403      50.4782      31.1279      9151.6357    7200.8931    0.0000       114.8995     0.2467       24.6717      
3880.1250    48.7520      22.8448      42.0810      50.5408      30.9886      9178.0400    7378.2852    0.0000       115.0669     0.2291       22.9150      
3880.2500    48.3445      22.8714      42.6399      50.2077      30.9002      9076.3955    6560.4932    0.0000       115.1471     0.2331       23.3142      
3880.3750    47.9564      22.8852      43.9347      49.8905      30.9258      8299.4395    5784.5713    0.0000       115.1476     0.2424       24.2391      
3880.5000    47.5683      22.8738      45.0011      49.5733      31.0149      6817.0313    5020.1865    0.0000       115.1799     0.2500       25.0008      
3880.6250    48.2071      22.7989      46.7779      50.0954      31.1801      4201.1440    3625.4363    0.0000       115.2439     0.2627       26.2700      
3880.7500    49.1560      22.6859      49.3919      50.8709      31.0536      2207.3157    2225.9241    0.0000       115.3079     0.2814       28.1371      
3880.8750    49.9305      22.7759      51.9553      51.5039      30.8637      1693.6946    1948.0587    0.0000       115.3719     0.2997       29.9681      
3881.0000    50.9181      23.0182      51.4996      52.3110      30.5468      2114.8298    2263.8550    0.0000       115.4200     0.2964       29.6426      
3881.1250    50.2199      23.1335      54.0122      51.7404      30.1666      4708.5669    2655.5051    0.0000       115.4682     0.3144       31.4373      
3881.2500    49.5606      23.0967      56.7786      51.2015      29.8498      7185.0742    3230.3188    0.0000       115.5322     0.3341       33.4133      
3881.3750    49.5212      22.9964      59.9001      51.1693      29.6852      8863.5361    4583.4116    0.0000       115.5962     0.3564       35.6429      
3881.5000    49.7725      23.0864      58.9117      51.3748      29.8250      9149.6973    6206.9351    0.0000       115.6284     0.3494       34.9369      
3881.6250    49.9657      23.2398      54.9548      51.5326      29.9649      9133.2510    6230.4844    0.0000       115.6449     0.3211       32.1106      
3881.7500    49.5776      23.2790      50.4144      51.2155      30.0920      9142.2256    6473.7803    0.0000       115.6772     0.2887       28.8674      
3881.8750    49.2088      23.2929      46.9903      50.9140      30.2065      9142.7676    6474.1250    0.0000       115.7095     0.2642       26.4216      
3882.0000    48.9370      23.2560      48.8687      50.6919      30.3083      9126.2441    6683.1392    0.0000       115.7419     0.2776       27.7633      
3882.1250    50.3896      23.0669      46.4847      51.8791      30.4101      9118.2715    6784.0283    0.0000       115.7583     0.2606       26.0605      
3882.2500    52.3267      22.9286      46.0544      53.4622      30.4992      9118.8574    6529.8438    0.0000       115.7271     0.2575       25.7532      
3882.3750    54.1282      22.9679      45.2180      54.9344      30.3980      9102.3975    6421.4722    0.0000       115.6801     0.2516       25.1557      
3882.5000    52.0155      23.0198      47.5532      53.2079      30.3222      9085.9473    6573.3525    0.0000       115.6490     0.2682       26.8237      
3882.6250    49.1472      23.0717      47.7063      50.8637      30.3986      9069.4814    6754.0435    0.0000       115.6336     0.2693       26.9331      
3882.7500    48.0033      23.0983      49.5341      49.9288      30.5004      9027.8096    6868.7632    0.0000       115.6342     0.2824       28.2386      
3882.8750    46.9952      23.0868      49.0529      49.1049      30.6784      8977.9307    6843.5640    0.0000       115.6189     0.2789       27.8949      
3883.0000    45.9095      23.0499      48.6733      48.2177      30.8563      9028.8555    6593.2734    0.0000       115.6036     0.2762       27.6238      
3883.1250    47.5753      23.0258      45.6803      49.5791      31.0469      9080.0479    6411.7002    0.0000       115.6042     0.2549       25.4859      
3883.2500    49.8030      23.0778      42.0022      51.3997      30.9457      9072.2012    6281.8159    0.0000       115.5889     0.2286       22.8587      
3883.3750    50.1318      23.1679      42.6374      51.6684      30.8319      9055.7207    6171.7983    0.0000       115.5737     0.2331       23.3124      
3883.5000    49.2593      23.2198      41.9025      50.9553      30.7687      9030.9668    6137.7056    0.0000       115.5585     0.2279       22.7875      
3883.6250    47.6698      23.2336      43.2735      49.6563      30.8578      9014.6455    6132.3506    0.0000       115.5432     0.2377       23.7668      
3883.7500    45.6928      23.2221      43.9088      48.0406      31.0104      8998.3486    6155.6035    0.0000       115.5438     0.2422       24.2206      
3883.8750    45.1884      23.2107      44.1888      47.6284      30.8839      8948.7607    6196.2754    0.0000       115.5443     0.2442       24.4206      
3884.0000    48.8888      23.2119      42.7942      50.6525      30.7953      8907.5361    6260.5776    0.0000       115.5448     0.2342       23.4244      
3884.1250    48.6750      23.2003      39.0905      50.4778      30.6815      8841.8516    6325.4746    0.0257       115.5295     0.2078       20.7789      
3884.2500    49.2364      23.1635      40.0049      50.9366      30.6057      8768.4209    6284.6514    0.0000       115.4825     0.2143       21.4321      
3884.3750    48.6351      23.0886      39.4730      50.4452      30.5299      8574.7471    5987.4048    0.0253       115.4355     0.2105       21.0521      
3884.5000    48.0726      23.0136      39.8799      49.9855      30.4794      8063.1699    5551.9473    0.0200       115.3727     0.2134       21.3428      
3884.6250    48.1301      23.1037      39.9569      50.0325      30.5939      7043.4312    5128.9829    0.0206       115.3098     0.2140       21.3978      
3884.7500    48.9046      23.2952      38.5114      50.6655      30.6957      5196.7075    4193.1738    0.0278       115.2945     0.2037       20.3653      
3884.8750    49.6016      23.4486      36.9390      51.2350      30.6580      3311.7837    3541.8748    0.0343       115.2951     0.1924       19.2422      
3885.0000    50.2792      23.5768      37.1937      51.7888      30.5568      2391.5845    2371.5872    0.0404       115.2798     0.1942       19.4241      
3885.1250    51.0730      23.6413      39.9605      52.4376      30.3922      2114.6011    2267.8555    0.0475       115.2804     0.2140       21.4003      
3885.2500    49.7742      23.6298      39.4285      51.3761      30.1260      2672.6750    2869.0566    0.0358       115.2810     0.2102       21.0203      
3885.3750    48.6304      23.4280      38.9726      50.4414      30.1898      4206.0938    3549.2673    0.0253       115.2499     0.2069       20.6947      
3885.5000    48.6298      23.2897      36.8927      50.4409      30.2154      8172.9536    4378.5010    0.0253       115.2029     0.1921       19.2091      
3885.6250    49.2880      23.3925      34.7113      50.9788      30.2411      9099.0947    5771.3501    0.0314       115.1242     0.1765       17.6509      
3885.7500    49.8300      23.5077      36.9960      51.4217      30.2287      9142.1553    6353.8145    0.0363       115.0613     0.1928       19.2829      
3885.8750    50.3525      23.4962      36.2610      51.8488      30.1276      9117.1904    5902.6963    0.0411       114.9983     0.1876       18.7578      
3886.0000    50.3519      23.2944      37.9113      51.8483      30.2928      9041.4287    5160.9702    0.0411       114.9196     0.1994       19.9366      
3886.1250    50.0413      23.1561      35.4253      51.5944      30.3946      8833.5117    4416.6401    0.0383       114.8568     0.1816       18.1609      
3886.2500    49.7307      23.1953      33.2692      51.3406      30.4457      8494.5586    3744.5657    0.0354       114.7780     0.1662       16.6209      
3886.3750    49.5364      23.2853      33.3462      51.1817      30.4460      7928.3843    3456.0513    0.0337       114.7152     0.1668       16.6759      
3886.5000    49.4195      23.2992      32.4081      51.0863      30.3575      8361.8613    3594.3525    0.0326       114.6840     0.1601       16.0058      
3886.6250    49.3996      23.2116      34.2615      51.0700      30.4847      8918.3740    3931.3508    0.0324       114.6529     0.1733       17.3297      
3886.7500    49.3989      23.0859      36.2417      51.0694      30.5611      9061.4795    4393.2100    0.0324       114.6217     0.1874       18.7441      
3886.8750    49.2627      22.9475      34.0856      50.9581      30.5995      9062.0166    5043.9629    0.0311       114.5747     0.1720       17.2040      
3887.0000    48.8940      22.8091      31.9548      50.6568      30.5998      9028.8154    5389.7080    0.0277       114.5277     0.1568       15.6820      
3887.1250    48.7190      22.6961      32.4124      50.5138      30.5874      9004.0518    5537.8257    0.0261       114.5124     0.1601       16.0089      
3887.2500    48.4278      22.7735      34.3165      50.2757      30.5497      8979.4346    5579.6328    0.0234       114.5288     0.1737       17.3690      
3887.3750    48.0591      22.9396      36.7791      49.9744      30.4993      8963.2256    5819.1934    0.0199       114.5770     0.1913       19.1279      
3887.5000    48.3685      23.1058      39.0639      50.2273      30.3980      8955.3516    5401.0879    0.0228       114.6251     0.2076       20.7600      
3887.6250    48.2516      23.4242      41.3488      50.1318      30.2588      8955.9854    5575.3799    0.0000       114.6415     0.2239       22.3920      
3887.7500    47.8054      23.5396      39.9285      49.7671      30.0561      8981.5146    5686.0049    0.0175       114.6738     0.2138       21.3775      
3887.8750    47.0878      23.3886      40.1832      49.1807      29.9041      9032.5283    5782.6187    0.0000       114.7219     0.2156       21.5594      
3888.0000    46.3316      23.3263      38.7630      48.5627      29.8917      9049.8457    5913.9028    0.0033       114.7860     0.2054       20.5450      
3888.1250    45.2653      23.3402      36.8097      47.6912      29.9301      9050.4023    6059.4609    0.0000       114.8659     0.1915       19.1498      
3888.2500    44.2378      23.3922      37.5973      46.8515      29.9685      9050.9141    6208.6050    0.0000       114.9299     0.1971       19.7124      
3888.3750    47.5118      23.4695      39.7300      49.5272      30.0069      9043.0078    6220.5322    0.0147       114.9780     0.2124       21.2358      
3888.5000    48.0150      23.4707      39.5026      49.9384      30.0706      9026.6846    6117.2905    0.0195       114.9786     0.2107       21.0733      
3888.6250    47.1037      23.3196      39.1227      49.1937      30.1344      9018.7539    5998.9497    0.0108       114.9633     0.2080       20.8019      
3888.7500    48.5564      23.1432      37.8546      50.3808      30.1220      9019.2695    5877.3945    0.0246       114.9639     0.1990       19.8962      
3888.8750    48.9626      23.0684      36.1551      50.7129      30.2238      9002.9834    5715.4980    0.0284       114.9645     0.1868       18.6822      
3889.0000    49.3302      23.0316      37.6280      51.0133      30.4144      8995.1836    5657.4497    0.0318       114.9650     0.1973       19.7343      
3889.1250    48.8258      23.0200      34.9133      50.6011      30.4782      8987.3057    5758.9658    0.0271       114.9656     0.1780       17.7952      
3889.2500    48.4184      23.0212      32.0716      50.2681      30.3643      8987.8135    5884.2388    0.0233       114.9662     0.1577       15.7655      
3889.3750    48.6115      23.0225      29.7629      50.4259      30.2377      8971.5654    6012.2197    0.0251       115.0143     0.1412       14.1164      
3889.5000    49.0759      23.0363      30.3983      50.8055      30.2761      8955.3076    6137.2310    0.0294       115.0625     0.1457       14.5702      
3889.6250    49.4629      23.0374      31.9219      51.1217      30.3652      8939.1377    6218.2686    0.0330       115.0948     0.1566       15.6585      
3889.7500    49.8885      23.0386      33.0141      51.4695      30.4544      8923.0850    6109.3867    0.0369       115.1588     0.1644       16.4386      
3889.8750    50.1980      23.0524      31.3906      51.7225      30.5943      8915.1826    6007.9438    0.0397       115.2070     0.1528       15.2790      
3890.0000    49.6936      23.1171      31.6707      51.3103      30.5058      8915.6865    5880.7285    0.0351       115.3027     0.1548       15.4791      
3890.1250    49.8093      23.2072      31.0371      51.4048      30.3792      8924.5986    5713.3867    0.0362       115.4302     0.1503       15.0265      
3890.2500    50.1769      23.2972      29.2866      51.7052      30.5572      8933.3975    5524.9932    0.0395       115.5418     0.1378       13.7761      
3890.3750    49.4787      23.3745      27.6884      51.1346      30.6971      8933.9668    5337.8188    0.0331       115.6217     0.1263       12.6346      
3890.5000    49.0325      23.4011      26.3948      50.7700      30.9004      8917.7520    5283.5942    0.0290       115.6381     0.1171       11.7106      
3890.6250    48.6250      23.3007      27.9693      50.4370      30.9134      8876.9131    5449.1328    0.0252       115.6387     0.1284       12.8352      
3890.7500    49.5348      23.2639      30.3052      51.1805      30.6726      8852.5176    5736.4116    0.0336       115.6234     0.1450       14.5037      
3890.8750    49.0501      23.3920      32.3619      50.7844      30.7364      8836.4941    6038.7954    0.0292       115.5764     0.1597       15.9728      
3891.0000    48.6620      23.4693      34.0634      50.4672      30.8001      8837.0137    6101.4331    0.0256       115.5135     0.1719       17.1881      
3891.1250    48.9132      23.4451      33.4043      50.6725      30.8512      8845.7451    5834.5220    0.0279       115.4665     0.1672       16.7173      
3891.2500    49.2808      23.3195      32.1361      50.9729      30.8896      8887.6553    5548.1509    0.0313       115.4512     0.1581       15.8115      
3891.3750    49.7646      23.1556      32.4669      51.3683      30.8518      8888.2607    5320.3096    0.0358       115.5153     0.1605       16.0478      
3891.5000    49.7253      23.0426      34.2698      51.3362      30.5856      8880.4326    5101.8496    0.0354       115.6269     0.1734       17.3356      
3891.6250    48.4459      23.0437      33.8900      50.2906      30.5606      8872.6748    4933.5801    0.0235       115.7385     0.1706       17.0643      
3891.7500    47.4377      23.1465      35.7946      49.4666      30.6497      8856.5713    4947.6816    0.0140       115.8501     0.1842       18.4247      
3891.8750    47.8247      23.2747      34.2724      49.7829      30.6373      8848.8779    5055.2983    0.0177       115.9617     0.1734       17.3375      
3892.0000    48.2116      23.3901      32.6742      50.0991      30.4600      8841.0801    5150.8315    0.0213       116.0892     0.1620       16.1959      
3892.1250    48.4048      23.4674      33.7158      50.2570      30.5110      8833.4189    5238.3457    0.0232       116.2009     0.1694       16.9398      
3892.2500    48.5398      23.5068      34.8081      50.3673      30.5748      8825.6396    5332.3740    0.0244       116.2649     0.1772       17.7201      
3892.3750    48.6749      23.5334      36.0020      50.4777      30.5624      8834.3799    5433.1191    0.0257       116.3131     0.1857       18.5728      
3892.5000    48.8293      23.5473      35.8505      50.6039      30.4231      8843.2109    5556.4658    0.0271       116.3454     0.1846       18.4647      
3892.6250    49.0030      23.5614      34.4807      50.7459      30.2331      8843.6670    5703.8535    0.0287       116.3777     0.1749       17.4862      
3892.7500    49.1574      23.5753      35.1923      50.8720      29.9922      8819.5322    5838.8091    0.0302       116.4417     0.1799       17.9945      
3892.8750    49.3119      23.5635      38.4423      50.9983      30.0179      8811.7207    6010.6689    0.0316       116.4899     0.2032       20.3159      
3893.0000    49.3888      23.5520      34.3818      51.0612      30.1832      8787.6484    5806.8687    0.0323       116.5698     0.1742       17.4156      
3893.1250    48.9232      23.5532      31.3873      50.6807      30.2978      8788.1211    5440.0376    0.0280       116.6973     0.1528       15.2766      
3893.2500    48.4188      23.5417      29.0021      50.2684      30.3235      8772.2969    5197.1670    0.0233       116.8565     0.1357       13.5729      
3893.3750    47.8758      23.5177      28.4190      49.8246      30.2476      8756.4141    4937.4658    0.0182       117.0317     0.1316       13.1565      
3893.5000    48.3789      23.5062      25.9830      50.2358      30.0702      8732.4121    4823.8701    0.0229       117.1751     0.1142       11.4164      
3893.6250    47.8939      23.4820      23.2930      49.8394      30.1467      8700.4141    5040.4365    0.0183       117.3025     0.0950       9.4950       
3893.7500    47.6027      23.4703      23.9031      49.6015      30.2612      8676.6025    5247.0669    0.0156       117.4142     0.0993       9.9308       
3893.8750    47.5440      23.5097      24.3100      49.5535      30.2108      8652.8145    5487.7393    0.0150       117.5100     0.1022       10.2214      
3894.0000    47.7952      23.5490      22.0516      49.7588      30.1476      8645.2314    5707.4116    0.0174       117.5898     0.0861       8.6083       
3894.1250    48.0660      23.5881      23.7532      49.9801      30.3256      8670.0420    5691.7700    0.0200       117.6538     0.0982       9.8237       
3894.2500    47.6972      23.6274      26.4702      49.6787      30.4655      8702.9365    5592.0679    0.0165       117.7179     0.1176       11.7644      
3894.3750    46.6503      23.6668      29.7712      48.8231      30.5801      8752.2715    5478.7661    0.0064       117.7820     0.1412       14.1223      
3894.5000    45.7972      23.6934      26.8019      48.1259      30.4281      8785.5166    5613.6230    0.0000       117.8301     0.1200       12.0013      
3894.6250    44.9054      23.6565      24.3911      47.3971      30.1872      8794.2168    5882.0713    0.0000       117.8942     0.1028       10.2793      
3894.7500    43.9360      23.5688      25.0011      46.6048      29.9845      8729.3877    6267.7549    0.0000       117.9900     0.1072       10.7151      
3894.8750    42.9085      23.4684      27.8452      45.7651      29.9974      8681.1201    6672.5186    0.0000       118.1016     0.1275       12.7466      
3895.0000    46.8024      23.3554      29.9276      48.9474      30.1247      8625.0654    7004.6855    0.0079       118.1974     0.1423       14.2340      
3895.1250    47.4219      23.2678      29.5477      49.4537      30.2392      8585.4443    7319.1792    0.0138       118.3091     0.1396       13.9626      
3895.2500    47.3631      23.2436      31.7572      49.4057      30.2903      8569.9619    7527.3975    0.0133       118.4367     0.1554       15.5408      
3895.3750    47.1688      23.2702      33.9920      49.2469      30.1510      8554.4033    7719.9121    0.0114       118.5483     0.1714       17.1372      
3895.5000    46.8970      23.3222      36.3031      49.0247      30.1005      8547.0469    7851.1191    0.0088       118.6758     0.1879       18.7879      
3895.6250    46.3539      23.3868      37.9542      48.5809      30.2405      8539.5195    7873.5723    0.0035       118.8033     0.1997       19.9673      
3895.7500    46.9926      23.4514      34.0708      49.1029      30.3424      8540.0029    7822.7495    0.0097       118.9150     0.1719       17.1934      
3895.8750    48.6196      23.4907      32.5992      50.4325      30.3173      8548.4365    7911.2847    0.0252       118.9949     0.1614       16.1423      
3896.0000    48.6384      23.4538      34.3772      50.4479      30.1779      8564.9102    7948.7676    0.0253       119.0907     0.1741       17.4123      
3896.1250    48.4247      23.3407      36.0536      50.2732      30.0132      8581.3965    7934.4106    0.0233       119.2341     0.1861       18.6097      
3896.2500    48.0753      23.2659      38.0601      49.9877      30.0262      8581.8633    7883.1953    0.0201       119.3775     0.2004       20.0429      
3896.3750    48.4235      23.2545      40.5998      50.2722      30.1281      8558.3721    7788.5928    0.0000       119.5209     0.2186       21.8570      
3896.5000    48.5779      23.2557      37.7318      50.3985      30.1919      8479.3789    7623.6685    0.0248       119.7119     0.1981       19.8085      
3896.6250    48.5773      23.2571      34.4323      50.3979      30.2430      8416.7871    7469.1343    0.0248       119.9029     0.1745       17.4516      
3896.7500    48.5767      23.2454      35.7280      50.3975      30.2433      8401.6035    7283.6973    0.0248       120.0146     0.1838       18.3771      
3896.8750    48.6149      23.2338      34.7921      50.4287      30.1039      8402.0781    7069.8164    0.0251       120.1104     0.1771       17.7087      
3897.0000    48.6143      23.2477      36.4660      50.4282      30.1931      8394.7158    6830.3032    0.0251       120.2538     0.1890       18.9043      
3897.1250    48.5169      23.2743      34.7404      50.3486      30.3077      8395.2275    6648.2729    0.0242       120.3813     0.1767       17.6717      
3897.2500    48.3613      23.3008      31.8724      50.2214      30.3334      8387.9297    6434.9912    0.0228       120.4772     0.1562       15.6231      
