WELLNAME = well84
STDEP  =  3500.0000    
ENDEP  =  4555.9242    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, R1, RT, RXO, SONPHI, SP, VSH1

#DEPTH       AC           CAL          GR           R1           RT           RXO          SONPHI       SP           VSH1         
3587.0000    49.6603      29.1595      31.4292      139.7754     8467.0635    290.6345     0.0000       308.9547     0.0000       
3587.1250    49.6500      29.8594      31.4304      136.4738     8540.2041    262.8893     0.0000       308.9563     0.0000       
3587.2500    49.6397      30.0510      30.9233      131.7745     8644.4346    248.0266     0.0000       308.9582     0.0000       
3587.3750    49.6309      30.1152      30.7974      127.3295     8709.2041    232.1084     0.0000       308.9600     0.0000       
3587.5000    49.6670      30.2432      30.0362      124.9179     8601.8193    239.1225     0.0000       308.8824     0.0000       
3587.6250    49.6606      30.4347      30.1008      122.3793     8193.3477    269.4283     0.0000       308.8839     0.0000       
3587.7500    49.6963      30.6579      29.8479      119.2049     7481.4814    341.2476     0.0000       308.9254     0.0000       
3587.8750    49.7364      30.8176      30.3575      117.4291     7370.8960    398.0024     0.0000       308.9669     0.0000       
3588.0000    49.7285      30.7231      28.5795      118.5757     7187.1182    487.3282     0.0000       308.9684     0.0000       
3588.1250    49.7192      29.5167      26.8014      121.2473     6074.7344    604.5930     0.0000       308.9702     0.0000       
3588.2500    49.7089      28.4691      27.8194      125.6983     4808.2261    637.3266     0.0000       309.0510     0.0000       
3588.3750    49.7239      27.5486      29.4727      130.9118     4585.7866    591.6194     0.0000       309.0529     0.0000       
3588.5000    49.8592      26.9776      30.5541      135.9981     3989.7324    596.0845     0.0000       309.0944     0.0000       
3588.6250    49.8746      26.8196      30.2377      140.4490     2847.0752    727.5104     0.0000       309.1360     0.0000       
3588.7500    49.7196      26.7887      31.0648      143.3749     2024.4491    894.9402     0.0000       309.2170     0.0000       
3588.8750    49.6614      26.7896      31.1931      144.0130     1507.1633    999.2589     0.0000       309.2184     0.0000       
3589.0000    49.6018      26.7905      32.0839      142.9993     1139.5653    976.4221     0.0000       309.2205     0.0000       
3589.1250    49.5940      26.7913      31.9580      142.4940     1001.7667    885.3436     0.0000       309.1826     0.0000       
3589.2500    49.6089      27.2052      30.4977      142.2429     1592.3362    807.5456     0.0000       309.1446     0.0000       
3589.3750    49.7443      27.4603      31.0073      140.8480     2719.9702    739.8314     0.0000       309.1460     0.0000       
3589.5000    49.7102      27.5247      30.3096      141.2319     3857.4402    666.5604     0.0000       309.1478     0.0000       
3589.6250    49.3858      27.4302      29.9933      140.0912     4229.7007    657.0009     0.0000       309.1100     0.0000       
3589.7500    49.1825      27.3040      28.4695      140.6026     3383.6057    651.1612     0.0000       309.0717     0.0000       
3589.8750    49.1007      27.2733      27.8352      141.4951     1961.4210    616.5877     0.0000       309.0735     0.0000       
3590.0000    49.0909      27.2422      29.5520      141.6249     1612.2664    599.7369     0.0000       309.0753     0.0000       
3590.1250    49.1542      27.2113      31.0146      142.2632     1284.1669    586.7984     0.0000       309.0767     0.0000       
3590.2500    49.2891      27.1805      29.7451      141.3767     1281.7548    569.4507     0.0000       309.0789     0.0000       
3590.3750    49.3775      27.0860      28.4119      141.6345     1443.3778    583.2282     0.0000       309.0803     0.0000       
3590.5000    49.3919      26.9917      28.5402      142.2722     2212.3137    598.0010     0.0000       309.0819     0.0000       
3590.6250    49.3821      26.9924      27.3343      143.5457     3726.6160    616.0118     0.0000       309.1235     0.0000       
3590.7500    49.3481      26.9615      27.3355      144.0569     4250.1172    642.9194     0.0000       309.1650     0.0000       
3590.8750    49.3146      27.0894      26.7648      142.5351     3383.0222    651.4102     0.0000       309.1666     0.0000       
3591.0000    49.3538      27.2811      24.7329      142.2839     2525.9260    650.1938     0.0000       309.1683     0.0000       
3591.1250    49.4892      27.3773      24.9248      142.9220     2044.6621    650.4876     0.0000       309.2494     0.0000       
3591.2500    49.6725      27.4732      24.5448      144.7039     1379.3767    629.0618     0.0000       309.2906     0.0000       
3591.3750    49.7599      27.5694      25.1815      143.6904     1315.8202    601.9142     0.0000       309.3718     0.0000       
3591.5000    49.8237      27.5704      25.4370      143.8204     1628.9602    568.6537     0.0000       309.4927     0.0000       
3591.6250    49.9334      27.6030      25.8192      144.7129     1990.3279    580.3887     0.0000       309.5740     0.0000       
3591.7500    49.8752      27.5087      24.8039      145.2239     2104.4697    601.9799     0.0000       309.6550     0.0000       
3591.8750    49.8654      27.2552      23.5980      145.3539     1373.1204    593.8444     0.0000       309.7758     0.0000       
3592.0000    49.7597      27.1925      24.3616      144.4675     1068.1483    567.6008     0.0000       309.8967     0.0000       
3592.1250    49.6290      27.1617      24.7443      142.1832     1148.2764    561.9343     0.0000       310.0176     0.0000       
3592.2500    49.5713      27.0672      25.4441      142.0592     1283.8877    568.2627     0.0000       310.1780     0.0000       
3592.3750    49.4657      26.9092      27.0338      142.4431     2416.9194    536.0190     0.0000       310.3386     0.0000       
3592.5000    49.4312      26.6241      28.4962      142.0649     3612.0457    573.3995     0.0000       310.4992     0.0000       
3592.6250    49.4472      26.6885      28.6244      143.7197     4149.3262    605.2179     0.0000       310.6599     0.0000       
3592.7500    49.4858      26.9436      29.0068      145.1204     3319.0659    599.8538     0.0000       310.8203     0.0000       
3592.8750    49.5723      27.1033      29.5798      145.1231     2934.0583    581.4387     0.0000       310.9810     0.0000       
3593.0000    49.5871      27.1676      29.1999      145.6343     2235.1384    584.4059     0.0000       311.1413     0.0000       
3593.1250    49.5774      27.2003      28.3752      146.5267     2015.7178    583.9952     0.0000       311.3020     0.0000       
3593.2500    49.5192      27.2012      26.6610      146.6568     1974.6216    560.8155     0.0000       311.4226     0.0000       
3593.3750    49.5099      27.2021      23.3587      145.7703     2163.8445    539.1211     0.0000       311.6231     0.0000       
3593.5000    49.5727      27.1712      22.4706      146.1542     2674.6292    552.8621     0.0000       311.7834     0.0000       
3593.6250    49.5881      27.2037      21.0741      147.1736     2993.9478    568.7861     0.0000       311.9440     0.0000       
3593.7500    49.6272      27.2047      21.3295      147.4307     1691.1343    539.8695     0.0000       312.0249     0.0000       
3593.8750    49.6169      27.1421      22.7919      147.0525     1480.9170    517.7717     0.0000       312.1858     0.0000       
3594.0000    49.5829      27.1111      23.1108      145.9117     1745.3770    525.3490     0.0000       312.2268     0.0000       
3594.1250    49.5494      27.1119      23.6838      145.1523     2194.8794    526.7829     0.0000       312.3080     0.0000       
3594.2500    49.5406      27.1446      25.5273      145.1553     2589.6575    527.0276     0.0000       312.3100     0.0000       
3594.3750    49.5056      27.0819      25.9097      145.1583     4792.9121    543.5531     0.0000       312.3115     0.0000       
3594.5000    49.4711      27.0829      25.6569      145.7966     7426.5229    546.9659     0.0000       312.3134     0.0000       
3594.6250    49.4613      27.2428      25.5311      146.0534     8213.2549    535.8119     0.0000       312.3150     0.0000       
3594.7500    49.4520      27.2751      25.2147      145.6752     8619.1426    529.1760     0.0000       312.3962     0.0000       
3594.8750    49.4437      27.3713      24.0723      145.8055     8453.3135    505.7786     0.0000       312.3978     0.0000       
3595.0000    49.4329      27.4039      22.2313      145.8082     7902.5635    508.9618     0.0000       312.3994     0.0000       
3595.1250    49.4004      27.4683      21.4703      144.9215     7284.6206    521.2493     0.0000       312.4010     0.0000       
3595.2500    49.3412      27.5326      23.3774      143.2728     6530.0454    525.7537     0.0000       312.3631     0.0000       
3595.3750    49.3068      27.5971      24.5855      141.4971     6087.6162    521.0992     0.0000       312.3251     0.0000       
3595.5000    49.2268      27.5979      25.0314      141.8816     6336.3867    535.5981     0.0000       312.3667     0.0000       
3595.6250    49.1439      27.5988      25.4773      142.1381     5800.7876    561.5286     0.0000       312.4078     0.0000       
3595.7500    49.0852      27.5362      24.6528      142.3952     4158.5742    536.1028     0.0000       312.4096     0.0000       
3595.8750    49.0764      27.4735      23.7647      141.6359     2101.4243    508.1288     0.0000       312.3320     0.0000       
3596.0000    49.0177      27.3791      23.2577      139.9873     2320.6707    527.7578     0.0000       312.3338     0.0000       
3596.1250    49.0079      27.3164      21.6708      143.0394     2837.1455    530.4604     0.0000       312.2161     0.0000       
3596.2500    48.9986      27.1903      23.7049      144.3126     3818.1133    533.2024     0.0000       312.0588     0.0000       
3596.3750    48.9656      27.1593      23.3250      144.6967     5661.1045    539.7005     0.0000       311.9019     0.0000       
3596.5000    48.9301      27.1919      22.6909      145.9701     5532.3481    566.5299     0.0000       311.7451     0.0000       
3596.6250    48.9223      27.2563      23.5180      145.0841     5437.6157    596.0383     0.0000       311.7069     0.0000       
3596.7500    48.9115      27.3207      24.6626      144.0704     5132.0210    581.0866     0.0000       311.7085     0.0000       
3596.8750    48.9027      27.3534      25.6802      144.2002     4028.7751    557.3755     0.0000       311.7500     0.0000       
3597.0000    48.9408      27.3541      26.1897      144.7113     2081.5205    532.7216     0.0000       311.8310     0.0000       
3597.1250    48.9553      27.3868      26.6355      143.3168     2076.2026    506.7791     0.0000       311.9517     0.0000       
3597.2500    49.0190      27.4197      28.4788      142.0494     2327.0732    491.2048     0.0000       312.0330     0.0000       
3597.3750    49.0819      27.3886      29.3694      142.3062     2388.6270    476.7070     0.0000       312.0742     0.0000       
3597.5000    49.1694      27.4215      29.0530      143.1985     2681.7644    469.1251     0.0000       312.1553     0.0000       
3597.6250    49.2061      27.4220      29.9435      143.4556     3719.1804    457.9350     0.0000       312.1970     0.0000       
3597.7500    49.2472      27.4868      29.3094      142.6963     4304.1157    448.0434     0.0000       312.3176     0.0000       
3597.8750    49.3095      27.4873      29.1836      142.1912     4336.3516    452.4688     0.0000       312.3589     0.0000       
3598.0000    49.3486      27.4249      28.2956      142.1939     4116.4478    467.2208     0.0000       312.5197     0.0000       
3598.1250    49.3882      27.4255      27.9157      141.4349     3574.8994    466.8641     0.0000       312.6005     0.0000       
3598.2500    49.3784      27.3313      28.2981      138.5161     2186.3540    455.1795     0.0000       312.7214     0.0000       
3598.3750    49.4176      27.3002      29.0614      139.5351     2004.5952    438.6445     0.0000       312.8026     0.0000       
3598.5000    49.5778      27.3012      27.7288      140.5541     1521.9591    421.2014     0.0000       312.8438     0.0000       
3598.6250    49.7132      27.2383      24.2365      140.8112     2174.9917    403.5206     0.0000       312.9247     0.0000       
3598.7500    49.8008      27.2709      26.0800      140.3060     2925.6567    399.9674     0.0000       313.0060     0.0000       
3598.8750    49.8152      27.3991      24.3660      139.8009     4074.5793    418.3752     0.0000       313.1268     0.0000       
3599.0000    49.8059      27.4634      22.0806      141.2013     5344.7246    437.5604     0.0000       313.2080     0.0000       
3599.1250    49.7941      27.5914      23.5428      140.8229     6726.4966    453.3800     0.0000       313.2491     0.0000       
3599.2500    49.7858      27.6556      23.4805      138.7934     6903.6743    456.2313     0.0000       313.3303     0.0000       
3599.3750    49.8259      27.7517      22.9736      137.9072     6971.9902    449.5412     0.0000       313.4114     0.0000       
3599.5000    49.8147      27.8161      24.9438      139.3075     7284.1362    436.2478     0.0000       313.4926     0.0000       
3599.6250    49.8039      27.8169      25.9613      139.1832     7330.4214    426.8251     0.0000       313.5735     0.0000       
3599.7500    49.7472      27.8179      23.9936      138.9324     6543.0493    421.0487     0.0000       313.5753     0.0000       
3599.8750    49.7141      27.8187      22.7880      138.9352     4886.5454    412.4568     0.0000       313.6567     0.0000       
3600.0000    49.6539      27.8196      20.3122      139.5733     5033.8188    434.1772     0.0000       313.6581     0.0000       
3600.1250    49.5957      27.8204      20.7582      140.2115     3913.4670    451.2281     0.0000       313.6599     0.0000       
3600.2500    49.5642      27.7578      22.0931      139.9601     2996.8687    442.0221     0.0000       313.7409     0.0000       
3600.3750    49.5026      27.6633      23.8093      139.7097     2896.6936    428.9581     0.0000       313.7424     0.0000       
3600.5000    49.4730      27.6324      21.2063      139.8391     2781.7056    414.3201     0.0000       313.8635     0.0000       
3600.6250    49.4143      27.5699      21.3982      139.9692     2931.3394    407.2698     0.0000       313.9443     0.0000       
3600.7500    49.3783      27.5073      21.0819      140.3530     4105.0903    411.2956     0.0000       314.0654     0.0000       
3600.8750    49.3710      27.5081      22.2264      140.8641     6442.2817    414.3667     0.0000       314.1859     0.0000       
3601.0000    49.3627      27.5724      23.8790      140.8671     5865.3774    409.7280     0.0000       314.3863     0.0000       
3601.1250    49.3519      27.7321      23.3720      139.9809     4354.1006    415.2121     0.0000       314.5465     0.0000       
3601.2500    49.2937      27.8599      23.6908      138.2053     4343.6069    405.3153     0.0000       314.7070     0.0000       
3601.3750    49.2834      28.0513      25.3434      137.3191     6186.2256    377.1232     0.0000       314.8277     0.0000       
3601.5000    49.2751      28.2427      24.8366      138.5924     7913.9053    371.1244     0.0000       314.9882     0.0000       
3601.6250    49.2638      28.2435      25.1553      139.8656     8406.0840    370.4106     0.0000       315.1091     0.0000       
3601.7500    49.2555      28.0857      23.3782      139.2335     8419.3086    382.6313     0.0000       315.1504     0.0000       
3601.8750    49.1973      27.8325      21.5377      137.0769     8423.0850    466.9857     0.0000       315.3107     0.0000       
3602.0000    49.1865      27.8651      21.9200      136.9529     8427.0498    433.9443     0.0000       315.4712     0.0000       
3602.1250    49.1544      28.0882      22.9375      136.1938     8430.6445    407.0414     0.0000       315.6317     0.0000       
3602.2500    49.1205      28.2478      22.6846      134.4185     8434.2373    395.4494     0.0000       315.9114     0.0000       
3602.3750    49.1335      28.1852      21.4792      133.6592     8437.8320    399.8039     0.0000       316.1514     0.0000       
3602.5000    49.1484      28.0592      22.3696      134.6786     8441.6172    396.2530     0.0000       316.3115     0.0000       
3602.6250    49.1395      27.8695      23.7045      136.0786     8445.4063    390.8832     0.0000       316.5516     0.0000       
3602.7500    49.1782      27.7750      23.5151      138.2409     8449.1953    379.3507     0.0000       316.7119     0.0000       
3602.8750    49.1699      27.7441      23.1354      138.8790     8452.7979    366.8196     0.0000       316.9913     0.0000       
3603.0000    49.1848      27.7767      23.4542      138.6277     8456.4004    413.1648     0.0000       317.2313     0.0000       
3603.1250    49.1982      27.7459      24.0270      138.8847     8391.2061    440.2474     0.0000       317.4709     0.0000       
3603.2500    49.1395      27.6832      24.2188      139.6498     8096.1436    446.6338     0.0000       317.7505     0.0000       
3603.3750    49.1297      27.5252      25.2995      138.1287     7744.4019    435.4771     0.0000       317.9506     0.0000       
3603.5000    49.1204      27.3674      23.7766      135.8451     8392.5459    430.0808     0.0000       318.2302     0.0000       
3603.6250    49.1112      27.4000      24.9210      135.8482     8475.1982    426.7507     0.0000       318.5098     0.0000       
3603.7500    49.1009      27.5279      25.4303      137.8834     8518.6631    419.5122     0.0000       318.7495     0.0000       
3603.8750    49.0935      27.6875      24.0978      139.2836     8552.4014    411.4085     0.0000       319.0290     0.0000       
3604.0000    49.0837      27.7836      23.5911      139.9219     8311.0332    409.1928     0.0000       319.2292     0.0000       
3604.1250    49.0972      27.7845      23.1478      139.7973     7378.8364    418.6022     0.0000       319.3499     0.0000       
3604.2500    49.1116      27.6902      23.7206      139.0386     5294.6387    432.2120     0.0000       319.4309     0.0000       
3604.3750    49.1755      27.6275      25.5635      138.9143     3864.1511    419.4387     0.0000       319.5120     0.0000       
3604.5000    49.2384      27.5013      25.1201      138.7903     3281.3389    421.0866     0.0000       319.5534     0.0000       
3604.6250    49.3022      27.3752      26.3915      137.7772     4142.6499    408.1713     0.0000       319.5950     0.0000       
3604.7500    49.3404      27.3126      28.1708      140.4471     5989.5034    406.4478     0.0000       319.6758     0.0000       
3604.8750    49.3806      27.2817      27.7910      140.7044     6923.5112    400.9272     0.0000       319.7169     0.0000       
3605.0000    49.4192      27.2825      28.3638      140.8342     7304.6992    400.1750     0.0000       319.7584     0.0000       
3605.1250    49.4341      27.4106      26.6504      140.4561     7155.8389    388.3423     0.0000       319.7997     0.0000       
3605.2500    49.4238      27.5068      27.4771      138.9348     6855.4917    392.1670     0.0000       319.8414     0.0000       
3605.3750    49.2929      27.5392      26.6529      138.8108     6453.9595    394.6309     0.0000       319.9224     0.0000       
3605.5000    49.2842      27.6036      26.0826      140.4649     6288.6631    390.2220     0.0000       319.9238     0.0000       
3605.6250    49.3476      27.6044      24.5597      140.3409     6689.5435    371.2485     0.0000       319.9255     0.0000       
3605.7500    49.4579      27.6687      25.0055      139.4549     6358.2168    376.2415     0.0000       319.8876     0.0000       
3605.8750    49.5934      27.6696      26.7848      138.3145     5732.0356    379.9504     0.0000       319.9289     0.0000       
3606.0000    49.6815      27.6705      26.6590      138.3176     4808.0498    378.2957     0.0000       319.9305     0.0000       
3606.1250    49.7212      27.6714      26.7238      137.8126     4192.3315    387.8740     0.0000       319.9717     0.0000       
3606.2500    49.7598      27.6722      27.2329      138.1966     3345.2859    383.9708     0.0000       320.0132     0.0000       
3606.3750    49.7980      27.6097      27.4881      139.5963     1651.0432    371.7506     0.0000       320.0944     0.0000       
3606.5000    49.8866      27.6104      27.9974      138.9643     1107.9487    356.9737     0.0000       320.1753     0.0000       
3606.6250    49.9964      27.6113      27.2366      139.3483     1156.0299    355.4861     0.0000       320.2564     0.0000       
3606.7500    49.9629      27.6123      28.6984      139.9864     1173.2610    359.3727     0.0000       320.3772     0.0000       
3606.8750    49.8790      27.6131      28.0645      139.8624     1761.4817    361.6613     0.0000       320.5375     0.0000       
3607.0000    49.7985      27.5504      28.1927      138.4681     3542.8528    368.6549     0.0000       320.6980     0.0000       
3607.1250    49.7417      27.5196      24.3841      138.4711     4239.9434    378.4412     0.0000       320.7789     0.0000       
3607.2500    49.6336      27.4569      25.5283      138.2202     4434.0342    388.0365     0.0000       320.8996     0.0000       
3607.3750    49.5521      27.3625      26.0374      138.9851     4679.8682    379.6613     0.0000       321.0203     0.0000       
3607.5000    49.4944      27.2999      26.4197      139.1149     4984.9863    374.5184     0.0000       321.1412     0.0000       
3607.6250    49.4836      27.2690      26.8019      138.6099     4631.0361    380.8655     0.0000       321.2617     0.0000       
3607.7500    49.5475      27.3015      24.7713      137.8509     3806.0637    377.0409     0.0000       321.3427     0.0000       
3607.8750    49.6099      27.3659      26.1694      138.4889     3067.3896    374.1131     0.0000       321.5431     0.0000       
3608.0000    49.6733      27.4304      25.7896      138.8729     2567.5588    370.3578     0.0000       321.6638     0.0000       
3608.1250    49.7125      27.4630      25.2829      139.0026     1848.1411    358.9913     0.0000       321.7844     0.0000       
3608.2500    49.7269      27.4956      24.3952      138.4977     1569.6206    355.0060     0.0000       321.9051     0.0000       
3608.3750    49.7429      27.5599      23.2535      137.9927     1838.0962    366.9465     0.0000       321.9860     0.0000       
3608.5000    49.7558      27.5926      23.5722      137.3608     2771.2046    364.5493     0.0000       322.0670     0.0000       
3608.6250    49.7470      27.6253      22.4940      137.4905     3903.1436    369.4361     0.0000       322.1480     0.0000       
3608.7500    49.7382      27.6578      23.5112      138.0015     3522.3818    378.8026     0.0000       322.2291     0.0000       
3608.8750    49.6557      27.6903      22.8775      138.0045     2055.5366    381.6261     0.0000       322.3099     0.0000       
3609.0000    49.6222      27.7229      22.7517      137.3726     1516.6128    369.4874     0.0000       322.3911     0.0000       
3609.1250    49.6120      27.7873      22.3720      137.2486     1052.7819    356.0468     0.0000       322.4324     0.0000       
3609.2500    49.7239      27.8199      21.9923      137.3783     950.5536     345.5145     0.0000       322.4341     0.0000       
3609.3750    49.8120      27.8209      23.2636      137.6353     1119.1389    348.5263     0.0000       322.4357     0.0000       
3609.5000    49.8991      27.8217      24.4711      138.1463     1444.3513    361.5638     0.0000       322.4375     0.0000       
3609.6250    49.8408      27.8225      25.6786      138.4036     1968.1476    373.3386     0.0000       322.3994     0.0000       
3609.7500    49.7826      27.8869      27.0767      138.5333     1374.8948    384.6006     0.0000       322.3614     0.0000       
3609.8750    49.7486      27.8877      26.1255      138.4090     710.5711     362.9286     0.0000       322.3630     0.0000       
3610.0000    49.7252      27.8880      24.7300      138.1581     461.8613     338.7225     0.0000       322.2844     0.0000       
3610.1250    49.7676      27.8905      25.0491      137.9073     378.2439     316.3267     0.0000       322.1287     0.0000       
3610.2500    49.8785      27.8926      26.1305      137.6576     378.8759     303.7559     0.0000       322.0122     0.0000       
3610.3750    49.9888      27.8952      28.3550      137.2810     421.5465     321.1375     0.0000       321.8962     0.0000       
3610.5000    50.0513      27.8338      27.2144      136.9043     884.7989     343.8259     0.0000       321.8191     0.0000       
3610.6250    50.0419      27.8362      26.4547      136.7817     1477.6974    376.0080     0.0000       321.7823     0.0000       
3610.7500    49.9589      27.8070      25.8856      136.9125     1852.6605    402.4463     0.0000       321.6268     0.0000       
3610.8750    49.8513      27.7776      25.9511      137.0443     1418.6617    382.8980     0.0000       321.3520     0.0000       
3611.0000    49.7206      27.7167      26.5883      136.9212     956.6949     364.6980     0.0000       321.2346     0.0000       
3611.1250    49.6376      27.7186      25.1937      136.7989     785.5650     358.9399     0.0000       321.0396     0.0000       
3611.2500    49.5300      27.6259      23.8626      137.1838     767.7426     357.4644     0.0000       320.8432     0.0000       
3611.3750    49.4486      27.5965      24.8805      137.8226     803.1518     369.0701     0.0000       320.6082     0.0000       
3611.5000    49.3899      27.5988      24.5018      137.9539     830.4941     367.9499     0.0000       320.4125     0.0000       
3611.6250    49.4519      27.4744      22.3453      136.6883     757.2789     361.3007     0.0000       320.1773     0.0000       
3611.7500    49.5623      27.4131      19.1729      136.1847     775.6584     367.8729     0.0000       319.9416     0.0000       
3611.8750    49.7214      27.3519      20.1273      136.6965     913.2476     379.8533     0.0000       319.6663     0.0000       
3612.0000    49.7597      27.3542      21.2724      137.0818     1427.5587    394.5617     0.0000       319.3519     0.0000       
3612.1250    49.5559      27.3886      22.8620      137.3401     2837.5454    408.3315     0.0000       319.1166     0.0000       
3612.2500    49.3523      27.4223      21.2135      137.4714     3722.5718    427.0770     0.0000       319.0007     0.0000       
3612.3750    49.3177      27.5836      22.2951      137.6022     3703.7944    447.2124     0.0000       318.9234     0.0000       
3612.5000    49.4275      27.8400      21.0272      137.6066     3237.3738    455.8375     0.0000       318.8467     0.0000       
3612.6250    49.5631      28.0009      21.4105      137.4843     2340.6001    444.4648     0.0000       318.7709     0.0000       
3612.7500    49.7464      28.0350      22.0476      137.3612     2206.6189    442.6056     0.0000       318.6934     0.0000       
3612.8750    49.8084      27.9740      23.7007      137.3655     1961.1125    440.2388     0.0000       318.6166     0.0000       
3613.0000    49.7737      27.9443      24.1475      137.2437     1696.9387    429.7576     0.0000       318.6195     0.0000       
3613.1250    49.6424      27.9153      24.2765      137.1202     1765.7028    424.4685     0.0000       318.7017     0.0000       
3613.2500    49.4392      27.9491      23.1993      137.2519     2073.3252    445.5870     0.0000       318.7438     0.0000       
3613.3750    49.2843      27.9517      23.5825      137.2553     2067.6125    456.2756     0.0000       318.8261     0.0000       
3613.5000    49.2004      27.9536      24.4102      137.3871     1712.5326    439.2254     0.0000       318.9876     0.0000       
3613.6250    49.1663      27.9563      24.2853      137.5192     1065.4648    418.8724     0.0000       319.0693     0.0000       
3613.7500    49.2036      27.9591      24.1605      137.5223     844.2235     404.6046     0.0000       319.2308     0.0000       
3613.8750    49.2430      27.8976      24.4168      137.6536     984.0936     409.1105     0.0000       319.3528     0.0000       
3614.0000    49.3056      27.9000      24.2923      137.7870     1207.5211    419.9674     0.0000       319.4346     0.0000       
3614.1250    49.4154      27.9021      25.0562      137.7888     1889.3440    433.6330     0.0000       319.5171     0.0000       
3614.2500    49.4775      27.9045      26.3282      137.9209     2820.8552    450.3745     0.0000       319.5194     0.0000       
3614.3750    49.5626      27.8436      24.6161      138.0509     3581.8547    472.7156     0.0000       319.6021     0.0000       
3614.5000    49.6015      27.8144      24.8088      138.0561     3587.7769    476.7930     0.0000       319.6443     0.0000       
3614.6250    49.6651      27.7846      25.1920      138.1874     3722.2830    473.7412     0.0000       319.6862     0.0000       
3614.7500    49.7029      27.7552      26.4007      138.3179     4060.3193    490.2703     0.0000       319.8086     0.0000       
3614.8750    49.7650      27.6943      28.1171      138.4487     4021.1226    495.6805     0.0000       319.8904     0.0000       
3615.0000    49.8270      27.6329      28.9448      138.4539     3587.2668    495.3156     0.0000       320.0125     0.0000       
3615.1250    49.9621      27.5721      28.2486      138.4578     3295.1370    490.9432     0.0000       320.1338     0.0000       
3615.2500    50.4593      27.5108      29.5848      138.3343     2933.4089    486.0393     0.0000       320.2953     0.0000       
3615.3750    51.1027      27.3867      30.7298      138.2116     2372.1694    476.1446     0.0000       320.4571     0.0000       
3615.5000    52.3007      27.3248      32.0652      138.3429     1825.9419    462.6467     0.0000       320.6183     0.0000       
3615.6250    50.9601      27.2004      33.5277      138.4742     1505.6212    454.2858     0.0000       320.7802     0.0000       
3615.7500    49.8868      27.1077      35.4349      137.9705     1214.1116    460.3879     0.0000       320.9018     0.0000       
3615.8750    49.6109      27.0463      33.4687      137.4664     1122.8848    473.1804     0.0000       321.0234     0.0000       
3616.0000    49.7697      26.9851      32.9630      137.7247     1022.5385    451.2454     0.0000       321.1849     0.0000       
3616.1250    49.8798      26.9561      32.3936      138.3640     767.6536     419.9090     0.0000       321.3461     0.0000       
3616.2500    49.7250      26.9264      31.9514      138.3688     547.0997     398.0619     0.0000       321.5078     0.0000       
3616.3750    49.7634      26.9608      29.6043      137.4833     432.3061     390.4012     0.0000       321.6697     0.0000       
3616.5000    50.2848      27.0265      29.7970      136.5986     410.7214     399.3706     0.0000       321.8306     0.0000       
3616.6250    50.8307      27.0605      30.8787      136.4759     422.1740     415.3056     0.0000       321.9924     0.0000       
3616.7500    50.3610      27.0626      31.0078      136.6077     472.1137     441.5923     0.0000       322.1534     0.0000       
3616.8750    49.7460      27.1289      29.6131      136.4845     710.1855     430.5675     0.0000       322.2356     0.0000       
3617.0000    49.5430      27.1311      27.9009      136.2344     620.0333     430.2708     0.0000       322.3573     0.0000       
3617.1250    49.6534      27.1970      27.9032      134.8418     560.4147     461.6833     0.0000       322.4794     0.0000       
3617.2500    49.7637      27.2632      28.9847      132.6872     630.8345     444.4401     0.0000       322.6012     0.0000       
3617.3750    49.7532      27.3603      30.3204      132.5645     710.9427     442.0514     0.0000       322.6827     0.0000       
3617.5000    49.6707      27.3944      32.1646      135.8707     831.8600     463.9792     0.0000       322.7650     0.0000       
3617.6250    49.5642      27.4600      32.9919      137.9065     839.5544     443.5493     0.0000       322.8471     0.0000       
3617.7500    49.8197      27.4624      33.3751      136.2599     606.1779     410.8263     0.0000       322.9698     0.0000       
3617.8750    50.1469      27.5286      33.1867      136.0102     423.0167     379.1410     0.0000       323.0114     0.0000       
3618.0000    50.3303      27.5945      32.6810      136.9035     363.8833     358.5410     0.0000       323.0539     0.0000       
3618.1250    50.6592      27.6286      31.8577      136.6534     335.0312     362.0894     0.0000       323.0962     0.0000       
3618.2500    50.9138      27.6624      32.8760      136.4037     431.2454     391.9284     0.0000       323.0987     0.0000       
3618.3750    50.8303      27.6652      32.1798      136.0274     543.6068     426.8944     0.0000       323.1016     0.0000       
3618.5000    50.7248      27.6675      30.9753      136.0313     640.1685     444.1609     0.0000       323.1041     0.0000       
3618.6250    50.5935      27.6702      32.5651      136.0352     815.1273     453.5752     0.0000       323.0675     0.0000       
3618.7500    50.4144      27.6402      31.9961      135.7855     1080.0504    444.3294     0.0000       323.0302     0.0000       
3618.8750    50.2348      27.6107      30.6646      135.6632     1288.0319    443.5032     0.0000       322.9540     0.0000       
3619.0000    50.1278      27.5497      29.1427      135.6671     1636.1124    430.9172     0.0000       322.9564     0.0000       
3619.1250    50.1173      27.4891      29.2085      135.7984     1884.6443    444.9496     0.0000       322.9594     0.0000       
3619.2500    50.2041      27.4908      28.3852      136.0567     1774.2966    439.4880     0.0000       322.9619     0.0000       
3619.3750    50.3633      27.4615      28.2605      136.3146     1702.1224    430.0384     0.0000       322.8852     0.0000       
3619.5000    50.0373      27.4325      29.7230      136.0649     1565.4899    433.7542     0.0000       322.8487     0.0000       
3619.6250    49.5205      27.4347      32.2018      134.7992     1431.4042    420.9838     0.0000       322.8111     0.0000       
