WELLNAME = well79
STDEP  =  3940.0000    
ENDEP  =  5121.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, R1, RT, RXO, SONPHI, SP, VSH1

#DEPTH       AC           CAL          GR           R1           RT           RXO          SONPHI       SP           VSH1         
3942.6250    53.6378      23.8248      25.3781      11.2621      449.0608     726.0088     0.0000       125.6413     0.0000       
3942.7500    54.4833      23.9065      25.8144      11.5183      1103.9834    1539.3940    0.0000       125.0169     0.0000       
3942.8750    55.1741      24.0130      22.5511      11.8507      2314.8440    5322.5791    0.0000       124.4701     0.0000       
3943.0000    54.8210      24.1201      18.6299      12.0174      2505.7842    5286.2114    0.0000       123.9381     0.0000       
3943.1250    54.5671      24.2007      18.9926      12.3627      2350.3066    5230.4868    0.0000       123.3903     0.0000       
3943.2500    54.2732      24.2065      24.6739      12.6949      465.9648     1879.8479    0.0000       122.8425     0.0000       
3943.3750    54.1338      24.1363      27.5402      13.0526      306.3871     722.7197     0.0000       122.2634     0.0000       
3943.5000    54.7083      24.1168      31.6509      13.4228      211.3098     516.0591     0.0000       121.7163     0.0000       
3943.6250    55.3403      24.1479      33.6072      13.7675      144.9120     319.5607     0.0000       121.0282     0.0000       
3943.7500    55.0280      24.1537      35.5895      14.2646      110.4712     219.3533     0.0000       120.5121     0.0000       
3943.8750    54.5219      24.1848      37.9516      14.6094      87.4291      166.9042     0.0000       119.9797     0.0000       
3944.0000    53.8206      24.2418      39.7307      14.9922      74.9285      138.4316     0.0000       119.2747     0.0000       
3944.1250    53.6250      24.3224      38.8502      14.7165      71.1869      122.0266     0.0000       118.6956     0.0000       
3944.2500    53.3119      24.3788      37.8672      14.3393      74.4169      121.0457     0.0000       118.1323     0.0000       
3944.3750    53.1917      24.4859      36.3553      14.8622      90.3831      135.6342     0.0000       117.4741     0.0000       
3944.5000    53.1676      24.5671      36.9919      15.1305      104.4588     159.8761     0.0000       116.7687     0.0000       
3944.6250    53.2605      24.6500      41.5077      15.4882      90.5318      149.7751     0.0000       116.0007     0.0000       
3944.7500    53.4105      24.6811      45.5171      15.9608      74.5171      106.3119     0.0000       115.4054     0.0000       
3944.8750    53.7728      24.6604      47.6507      15.5574      63.0223      90.3402      0.0000       114.9048     0.0000       
3945.0000    54.5604      24.6409      50.0893      14.9136      56.9924      77.5750      0.0000       114.2785     0.0000       
3945.1250    56.5252      24.6461      51.4626      15.0064      57.5133      69.1103      0.0000       113.5743     0.0000       
3945.2500    58.4711      24.6012      53.8247      15.0967      56.4847      69.1586      0.0000       112.9480     0.0000       
3945.3750    60.7257      24.5057      55.7310      14.9353      58.1354      67.8579      0.0000       112.3373     0.0000       
3945.5000    63.7141      24.3854      57.4088      14.6465      61.2533      70.5654      0.0000       111.5859     0.0000       
3945.6250    64.8083      24.3147      59.2137      14.1049      63.8167      77.1892      0.0000       111.0064     0.0000       
3945.7500    64.1110      24.2439      59.1936      14.2471      67.4917      82.5590      0.0000       110.4895     0.0000       
3945.8750    62.1760      24.4016      58.2619      14.5663      68.3671      84.1802      0.0000       109.8166     0.0000       
3946.0000    59.1017      24.5340      57.3059      14.9367      63.0575      80.3821      0.0000       109.2846     0.0000       
3946.1250    57.0124      24.6417      56.3224      14.9529      57.1335      69.1072      0.0000       108.7371     0.0000       
3946.2500    51.5422      24.6475      56.3028      14.7523      49.6277      57.2252      0.0000       108.1901     0.0000       
3946.3750    48.7016      24.6774      60.0837      14.4637      41.1342      48.1495      0.0000       107.6271     0.0000       
3946.5000    47.2688      25.1149      63.6365      14.6569      33.3949      37.3044      0.0000       106.9232     0.0000       
3946.6250    46.3570      25.6265      67.6965      13.3685      28.5248      28.9833      0.0000       106.4384     0.0000       
3946.7500    45.8119      26.5440      70.3118      11.8753      21.4266      21.7709      0.0000       105.9532     0.0000       
3946.8750    45.4404      28.0450      72.3193      9.5979       15.8698      17.4784      0.0000       105.2172     0.0000       
3947.0000    45.1663      30.0013      69.0560      8.6376       12.4574      14.2978      0.0000       104.5752     0.0000       
3947.1250    44.8721      28.2080      65.9453      8.1338       10.4026      12.0860      0.0000       103.9799     0.0000       
3947.2500    44.6361      26.3386      63.4429      7.5039       13.2205      13.1958      0.0000       103.2749     0.0000       
3947.3750    44.4585      25.7366      61.0665      7.1514       20.4767      16.7862      0.0000       102.5858     0.0000       
3947.5000    45.0141      25.3873      31.7086      6.5592       29.7850      26.7661      0.0000       101.9592     0.0000       
3947.6250    45.7619      25.0639      28.3682      6.1693       81.1590      84.8507      0.0000       101.3952     0.0000       
3947.7500    46.3561      24.8412      26.5490      6.5153       498.9332     511.7219     0.0000       100.6902     0.0000       
3947.8750    46.7193      24.6196      23.9953      6.6561       765.6245     815.2528     0.0000       100.0327     0.0000       
3948.0000    47.1591      24.4723      21.3157      6.8996       799.9456     932.8978     0.0000       99.4853      0.0000       
3948.1250    47.2894      24.3267      20.0795      7.2193       902.6065     1073.5505    0.0000       98.8119      0.0000       
3948.2500    47.1889      24.2059      19.8079      7.5906       794.3969     961.8289     0.0000       98.1857      0.0000       
3948.3750    47.1078      24.1604      20.5723      7.7443       476.0312     603.4610     0.0000       97.6383      0.0000       
3948.5000    47.0837      24.1916      21.8702      8.0387       394.9270     545.7452     0.0000       97.0128      0.0000       
3948.6250    47.2723      24.2486      21.4708      8.3591       422.8124     550.2524     0.0000       96.4816      0.0000       
3948.7500    47.5964      24.3044      18.2076      8.5773       333.7683     469.5273     0.0000       95.9032      0.0000       
3948.8750    48.0555      24.3609      18.6709      8.7951       337.7868     443.7493     0.0000       95.4342      0.0000       
3949.0000    48.7840      24.3925      19.5113      9.1541       416.2520     546.3139     0.0000       94.9961      0.0000       
3949.1250    49.4563      24.4731      20.7332      9.3078       410.3513     605.5450     0.0000       94.3540      0.0000       
3949.2500    50.3597      24.5048      22.7408      9.5383       440.9793     669.3093     0.0000       93.6962      0.0000       
3949.3750    51.6490      24.5872      22.1895      9.7311       604.1588     886.5507     0.0000       92.9757      0.0000       
3949.5000    50.9881      24.5912      20.4969      10.0259      910.8051     1429.8826    0.0000       92.3646      0.0000       
3949.6250    50.1728      24.5981      21.1617      10.3074      994.5313     1656.3450    0.0000       91.7373      0.0000       
3949.7500    49.6663      24.6287      18.6593      10.5379      878.5657     1410.6865    0.0000       91.0165      0.0000       
3949.8750    49.2374      24.6345      20.7676      10.8070      831.8950     1403.8070    0.0000       90.2957      0.0000       
3950.0000    48.8466      24.6391      24.3458      11.0632      673.9702     1189.1342    0.0000       89.5897      0.0000       
3950.1250    48.5725      24.6449      28.2278      11.3064      367.2422     613.3196     0.0000       88.8203      0.0000       
3950.2500    48.2590      24.6765      32.1865      11.5375      179.4762     251.3731     0.0000       87.9405      0.0000       
3950.3750    48.0037      24.6823      33.9655      11.7686      146.3520     209.6501     0.0000       87.0927      0.0000       
3950.5000    47.7875      24.6870      34.4277      12.0121      126.0175     193.1384     0.0000       86.3082      0.0000       
3950.6250    47.6480      24.7192      30.1256      12.1920      126.9187     175.2762     0.0000       85.4604      0.0000       
3950.7500    47.6428      24.7250      26.7364      11.9924      133.0907     192.2670     0.0000       84.6447      0.0000       
3950.8750    47.7748      24.7550      27.6803      11.6275      130.8110     196.9383     0.0000       83.9865      0.0000       
3951.0000    48.0774      24.7613      29.1555      11.9225      145.6629     215.6229     0.0000       83.2175      0.0000       
3951.1250    48.2103      24.7665      27.1083      12.0895      184.2763     253.0550     0.0000       82.3542      0.0000       
3951.2500    48.4953      24.7746      25.2897      12.3583      259.2039     316.8481     0.0000       81.7118      0.0000       
3951.3750    48.8764      24.8040      23.9021      11.7151      546.8297     588.3525     0.0000       81.0856      0.0000       
3951.5000    49.1812      24.8351      22.9192      11.7304      2887.9846    4669.1504    0.0000       80.4436      0.0000       
3951.6250    49.4667      24.8403      24.7265      11.9365      3191.5972    5625.2134    0.0000       79.7703      0.0000       
3951.7500    49.7908      24.8720      25.3130      12.1291      2745.5156    6118.0327    0.0000       79.0811      0.0000       
3951.8750    50.2105      24.9014      26.6362      12.5007      2186.8967    6512.3018    0.0000       78.5168      0.0000       
3952.0000    50.4578      24.9083      27.3764      12.6287      1555.0029    3841.8645    0.0000       77.9057      0.0000       
3952.1250    50.2991      24.9406      28.4717      12.9105      995.4014     1669.2360    0.0000       77.2320      0.0000       
3952.2500    50.1407      24.9694      29.5664      13.1793      572.5070     997.7939     0.0000       76.5425      0.0000       
3952.3750    49.9820      25.0005      30.7883      13.4358      330.5829     640.5325     0.0000       75.8692      0.0000       
3952.5000    49.7842      25.0068      30.0345      13.6157      261.6081     480.0374     0.0000       75.2117      0.0000       
3952.6250    49.6452      25.0115      28.1905      13.8341      230.6134     397.7527     0.0000       74.6323      0.0000       
3952.7500    49.4268      25.0201      26.9549      14.0273      183.0135     320.1225     0.0000       74.0691      0.0000       
3952.8750    49.3272      25.0501      27.8983      14.1438      154.0836     263.2723     0.0000       73.4436      0.0000       
3953.0000    49.1294      25.0311      28.6379      14.0202      120.2327     208.7366     0.0000       72.9120      0.0000       
3953.1250    48.8733      25.0352      29.9363      13.8835      87.3651      156.7352     0.0000       72.3962      0.0000       
3953.2500    48.7356      25.0433      30.9298      13.6712      69.4655      121.6180     0.0000       71.7553      0.0000       
3953.3750    48.4610      25.0473      26.0959      13.4209      75.8412      132.6548     0.0000       71.2392      0.0000       
3953.5000    48.1668      25.0519      26.3302      13.2333      89.1713      163.7665     0.0000       70.7853      0.0000       
3953.6250    47.8914      25.0577      24.1818      13.0206      122.6239     215.4892     0.0000       70.0030      0.0000       
3953.7500    47.8107      25.0635      22.2872      12.7833      200.3960     356.4729     0.0000       69.4085      0.0000       
3953.8750    48.2299      25.0198      19.9109      12.5451      398.0413     571.7142     0.0000       69.0333      0.0000       
3954.0000    48.4588      25.0233      19.4356      12.7129      567.2147     736.2000     0.0000       68.4705      0.0000       
3954.1250    49.0517      25.0291      20.9108      13.1589      829.7868     816.6603     0.0000       67.8137      0.0000       
3954.2500    49.5692      25.0343      19.5480      13.5420      1763.2535    4140.2090    0.0000       67.2508      0.0000       
3954.3750    49.9516      25.0418      18.1357      13.7852      2461.2485    5246.8389    0.0000       66.7976      0.0000       
3954.5000    50.1407      25.0458      17.8370      14.1050      1956.9166    5663.8452    0.0000       66.2819      0.0000       
3954.6250    49.3640      25.0274      18.9577      14.3231      1928.7405    4457.0439    0.0000       65.6877      0.0000       
3954.7500    49.0123      25.0321      20.6354      14.5160      1893.9106    4712.9766    0.0000       65.0155      0.0000       
3954.8750    49.4495      25.1132      21.7808      14.6582      1310.6888    3115.1111    0.0000       64.5310      0.0000       
3955.0000    49.6402      25.1196      23.1299      14.7371      922.9091     1846.5649    0.0000       64.0469      0.0000       
3955.1250    49.9643      25.1254      24.0220      14.8289      579.2894     1090.3860    0.0000       63.3747      0.0000       
3955.2500    50.2884      25.1053      22.4066      15.0097      418.6087     779.0709     0.0000       63.0323      0.0000       
3955.3750    50.6318      25.0857      21.7281      15.1510      405.7754     761.5474     0.0000       62.7371      0.0000       
3955.5000    50.9747      25.0656      22.7981      15.3948      441.8590     857.7054     0.0000       62.0947      0.0000       
3955.6250    51.1247      25.0208      23.9434      15.6512      521.0826     1012.3647    0.0000       61.3574      0.0000       
3955.7500    50.9471      24.9765      24.3038      15.8697      586.3388     1252.2858    0.0000       60.6686      0.0000       
3955.8750    50.7497      24.9063      24.9939      15.9860      412.7824     884.0269     0.0000       60.1216      0.0000       
3956.0000    50.5905      24.8614      27.0515      16.1918      264.1064     576.2824     0.0000       59.4954      0.0000       
3956.1250    50.3528      24.7901      28.5525      16.3973      201.7626     404.2119     0.0000       58.9322      0.0000       
3956.2500    50.2344      24.7705      29.9517      16.2105      139.8223     274.1256     0.0000       58.4477      0.0000       
3956.3750    50.0568      24.6779      30.8185      16.0235      123.0745     243.3204     0.0000       57.8694      0.0000       
3956.5000    49.8595      24.6555      31.8890      15.8863      132.1543     259.5454     0.0000       57.1489      0.0000       
3956.6250    49.5841      24.6360      30.5262      15.6740      134.0157     270.9459     0.0000       56.3336      0.0000       
3956.7500    49.3678      24.5922      29.3913      15.4743      138.6049     288.4675     0.0000       55.7221      0.0000       
3956.8750    49.1319      24.5480      27.5727      15.2994      195.4885     414.5251     0.0000       55.1420      0.0000       
3957.0000    48.8565      24.5509      25.1970      15.0367      248.6957     501.7632     0.0000       54.4683      0.0000       
3957.1250    48.6021      24.5584      23.4291      14.8365      333.4164     677.0775     0.0000       53.7325      0.0000       
3957.2500    48.3662      24.5636      19.7360      15.0802      563.3625     1034.8396    0.0000       53.0746      0.0000       
3957.3750    48.3421      24.5688      17.1318      15.3502      1108.8414    2335.2664    0.0000       52.5420      0.0000       
3957.5000    48.5490      24.5757      18.2789      15.4530      1220.8352    3201.0847    0.0000       51.8841      0.0000       
3957.6250    48.6425      24.5804      18.1057      15.7221      1359.3149    3070.6936    0.0000       51.2112      0.0000       
3957.7500    48.7530      24.5631      16.1099      15.9276      1471.5383    2763.9033    0.0000       50.5696      0.0000       
3957.8750    48.7885      24.5666      16.9790      16.0574      1828.1166    4250.7930    0.0000       49.8646      0.0000       
3958.0000    48.7652      24.5476      17.5402      16.0218      2772.3464    5235.8159    0.0000       49.2532      0.0000       
3958.1250    48.7981      24.5517      16.6844      15.9870      3635.9822    5204.3047    0.0000       48.7047      0.0000       
3958.2500    48.8911      24.5321      15.2210      15.9643      4305.8623    5256.1826    0.0000       48.0627      0.0000       
3958.3750    49.1191      24.5391      13.8582      16.0432      4072.8828    5393.5708    0.0000       47.4682      0.0000       
3958.5000    49.5002      24.4960      14.6496      16.2360      3249.0144    5617.9238    0.0000       46.8903      0.0000       
3958.6250    50.2300      24.5000      16.9610      16.4415      2913.6907    5695.1050    0.0000       46.3907      0.0000       
3958.7500    49.8011      24.4557      18.5374      16.6217      1662.7076    3492.5513    0.0000       46.0170      0.0000       
3958.8750    49.4107      24.4598      19.8352      16.8019      1533.6615    3319.1899    0.0000       45.5970      0.0000       
3959.0000    49.1362      24.4414      20.6773      16.9953      1819.5609    4565.1426    0.0000       45.1618      0.0000       
3959.1250    49.0735      24.4454      19.0107      17.1375      1824.0636    5241.1362    0.0000       44.7734      0.0000       
3959.2500    49.3585      24.4506      17.3699      17.1401      2008.0000    5293.1372    0.0000       44.3843      0.0000       
3959.3750    49.5866      24.4311      17.9576      16.9025      2613.3723    5446.6445    0.0000       44.0268      0.0000       
3959.5000    49.3892      24.4127      16.9246      16.6769      2238.8301    5785.6890    0.0000       43.6848      0.0000       
3959.6250    49.2305      24.3938      15.8916      16.4519      1893.0686    5936.7705    0.0000       43.2180      0.0000       
3959.7500    49.0331      24.3972      16.4050      16.5314      1638.6237    5043.0825    0.0000       42.7821      0.0000       
3959.8750    48.8156      24.4036      17.6016      16.6347      1411.7913    3930.8564    0.0000       42.4236      0.0000       
3960.0000    48.6766      24.4082      18.5438      16.7775      1347.3121    3680.8652    0.0000       41.9251      0.0000       
3960.1250    48.4981      24.3645      19.9683      16.9064      1277.4180    3606.3103    0.0000       41.4889      0.0000       
3960.2500    48.3788      24.3697      20.9116      17.0745      1206.5912    3355.6331    0.0000       41.1465      0.0000       
3960.3750    48.2008      24.3496      17.7498      17.2424      1053.3866    2829.6633    0.0000       40.7275      0.0000       
3960.5000    47.9648      24.3565      19.8850      17.3586      1061.4783    2484.2947    0.0000       40.4330      0.0000       
3960.6250    47.5539      24.3364      21.2830      17.5521      1047.8007    2379.7893    0.0000       40.1698      0.0000       
3960.7500    47.3772      24.3411      20.8330      17.7317      935.5725     2069.8413    0.0000       39.8299      0.0000       
3960.8750    47.9131      24.3221      22.2575      17.8232      887.0264     1918.7709    0.0000       39.5836      0.0000       
3961.0000    48.3915      24.3014      23.3021      17.6492      1050.2426    2419.1030    0.0000       39.3377      0.0000       
3961.1250    49.2173      24.2830      24.3974      17.5375      1275.3705    2910.2202    0.0000       39.0755      0.0000       
3961.2500    49.0397      24.2900      25.6705      17.4518      1462.6732    3809.2515    0.0000       38.8601      0.0000       
3961.3750    48.7638      24.2952      26.8659      17.5057      1744.8309    5284.4185    0.0000       38.6609      0.0000       
3961.5000    48.6638      24.2779      25.8582      17.5713      1866.9491    5580.4937    0.0000       38.4301      0.0000       
3961.6250    48.5441      24.2555      22.5704      17.7009      1286.9507    3646.6467    0.0000       38.1374      0.0000       
3961.7500    48.5204      24.2348      21.6652      17.8051      1086.2682    2890.6050    0.0000       37.8597      0.0000       
3961.8750    48.5349      24.2164      22.6827      17.9855      1172.1406    2990.2502    0.0000       37.6134      0.0000       
3962.0000    48.6270      24.2216      23.3982      18.1787      1163.5592    2999.1196    0.0000       37.4142      0.0000       
3962.1250    48.7774      24.1779      23.7585      18.3082      1371.2117    3498.0547    0.0000       37.1996      0.0000       
3962.2500    48.9659      24.1808      22.7767      18.4374      1579.9521    4793.8540    0.0000       37.0007      0.0000       
3962.3750    49.1361      24.1653      21.1095      18.2758      1391.0477    3817.8496    0.0000       36.8177      0.0000       
3962.5000    49.4211      24.1677      15.7187      18.1898      1275.0989    3418.5249    0.0000       36.5883      0.0000       
3962.6250    49.7255      24.1522      16.0797      18.1927      1364.3457    3573.0283    0.0000       36.4049      0.0000       
3962.7500    50.0688      24.1551      17.4535      18.1193      1521.2920    4924.1909    0.0000       36.2057      0.0000       
3962.8750    50.4122      24.1597      18.4975      18.0336      1797.8160    4761.4780    0.0000       35.9605      0.0000       
3963.0000    50.6394      24.1413      19.3137      17.8849      2017.8315    4847.7554    0.0000       35.7620      0.0000       
3963.1250    50.3648      24.1465      17.6729      17.8749      2101.1455    4798.7358    0.0000       35.5949      0.0000       
3963.2500    50.0710      24.1534      16.2849      18.2591      2220.9609    4871.9189    0.0000       35.4126      0.0000       
3963.3750    49.6794      24.1558      17.5079      18.3880      2072.4314    5266.8901    0.0000       35.2447      0.0000       
3963.5000    49.4448      24.1650      18.3494      18.5043      1811.0126    5661.9053    0.0000       35.0768      0.0000       
3963.6250    49.1119      24.1691      18.7851      18.6733      1393.1394    4175.5732    0.0000       34.8477      0.0000       
3963.7500    48.9150      24.1507      17.4223      18.7383      1023.5823    2932.9229    0.0000       34.6489      0.0000       
3963.8750    49.1808      24.1530      15.7563      18.8811      878.6829     2338.0142    0.0000       34.4961      0.0000       
3964.0000    49.7351      24.1628      14.9006      18.9721      826.0934     2233.3760    0.0000       34.3131      0.0000       
3964.1250    49.6145      24.1651      15.6661      19.0504      832.4391     2242.1042    0.0000       34.0988      0.0000       
3964.2500    49.4570      24.1732      16.3309      19.1549      914.3897     2497.6743    0.0000       33.9007      0.0000       
3964.3750    49.2408      24.1773      16.8178      19.1325      1059.5244    2859.0442    0.0000       33.6878      0.0000       
3964.5000    49.0045      24.1819      17.1782      18.9449      1247.4073    3621.3684    0.0000       33.5354      0.0000       
3964.6250    48.8075      24.1871      16.1452      18.6693      1445.3995    4397.4712    0.0000       33.4138      0.0000       
3964.7500    49.0154      24.1941      14.8837      18.4440      1613.1765    4866.6792    0.0000       33.2312      0.0000       
3964.8750    50.1503      24.1987      15.6757      18.6380      1732.5560    4867.3848    0.0000       33.0338      0.0000       
3965.0000    52.0768      24.2091      16.7704      18.7160      1813.2628    4844.9375    0.0000       32.8674      0.0000       
3965.1250    51.9180      24.1861      16.8775      18.7822      1972.9504    4876.3394    0.0000       32.7466      0.0000       
3965.2500    50.6388      24.1913      15.5660      18.8355      2012.0718    4875.8735    0.0000       32.6261      0.0000       
3965.3750    49.5535      24.1971      16.2308      18.8637      2134.4763    4884.5215    0.0000       32.4906      0.0000       
3965.5000    48.4878      24.1775      16.9715      18.8926      2324.6130    4874.9072    0.0000       32.3396      0.0000       
3965.6250    48.7715      24.1592      14.4934      18.8822      2466.0173    4774.7646    0.0000       32.2045      0.0000       
3965.7500    49.1346      24.1367      15.0569      18.8978      2337.3647    4810.3013    0.0000       32.1164      0.0000       
3965.8750    49.6131      24.1207      14.7836      18.9891      2129.8083    4850.6357    0.0000       32.0287      0.0000       
3966.0000    50.0731      24.0994      13.6488      19.1442      1971.9012    4872.9780    0.0000       31.9109      0.0000       
3966.1250    51.4391      24.0563      14.5415      19.2481      1791.7604    4826.9751    0.0000       31.8070      0.0000       
3966.2500    52.7477      24.0333      15.2816      19.4036      1687.1855    4799.4023    0.0000       31.7333      0.0000       
3966.3750    51.8557      24.0425      16.0989      19.4445      1570.9382    4917.4644    0.0000       31.6614      0.0000       
3966.5000    50.7892      24.0460      16.7119      19.3835      1537.2878    5216.4326    0.0000       31.5738      0.0000       
3966.6250    49.5490      24.0523      17.0469      19.2722      1473.6216    4990.8550    0.0000       31.4857      0.0000       
3966.7500    47.8445      24.0610      14.5199      19.1865      1334.0105    4433.8716    0.0000       31.4146      0.0000       
3966.8750    47.7638      24.0610      15.3102      19.0754      1266.8252    4294.2529    0.0000       31.3589      0.0000       
3967.0000    47.9922      24.0421      16.5833      18.9768      1332.5833    4760.6753    0.0000       31.3029      0.0000       
3967.1250    48.2966      23.9995      17.5260      19.0056      1612.0770    4751.2837    0.0000       31.2458      0.0000       
3967.2500    48.6386      23.9788      18.4181      19.1222      1912.1230    4800.1030    0.0000       31.1886      0.0000       
3967.3750    48.8096      23.9599      17.4369      19.2387      2265.8718    4835.8101    0.0000       31.1330      0.0000       
3967.5000    48.6509      23.9374      17.9739      19.3435      2426.2957    4839.8550    0.0000       31.1082      0.0000       
3967.6250    48.4913      23.9191      18.5875      19.2696      2585.9255    4875.8169    0.0000       31.1155      0.0000       
3967.7500    48.3334      23.8989      19.2770      19.1462      2659.5215    4889.0850    0.0000       31.1231      0.0000       
3967.8750    48.0194      23.8794      17.3825      19.0228      2612.3108    4888.6099    0.0000       31.1301      0.0000       
3968.0000    47.8032      23.8610      17.1351      18.9489      2654.0825    4865.1890    0.0000       31.1528      0.0000       
3968.1250    47.7602      23.8651      17.5967      18.8007      2678.8770    4869.3467    0.0000       31.2075      0.0000       
3968.2500    47.9483      23.8720      17.9824      18.7392      2409.2493    4877.9966    0.0000       31.2616      0.0000       
3968.3750    48.0987      23.8761      18.4193      18.6915      2096.7842    4886.6646    0.0000       31.3638      0.0000       
3968.5000    48.2877      23.8813      16.6767      18.9603      1883.9888    4867.8843    0.0000       31.4984      0.0000       
3968.6250    48.5526      23.8870      12.9326      19.2547      1739.4855    4867.4272    0.0000       31.5845      0.0000       
3968.7500    48.7425      23.8940      14.0785      19.3459      1817.7528    4880.6509    0.0000       31.6561      0.0000       
3968.8750    48.5833      23.9251      15.0218      19.2858      1983.2821    4875.5977    0.0000       31.7263      0.0000       
3969.0000    48.3868      23.9303      15.7366      19.2007      2095.9658    4888.8325    0.0000       31.7793      0.0000       
3969.1250    48.1698      23.9361      16.5280      19.1521      2049.1545    4892.9487    0.0000       31.8186      0.0000       
3969.2500    47.9334      23.9424      17.2941      19.0661      1936.8832    4892.4248    0.0000       31.8575      0.0000       
3969.3750    47.7751      23.9482      17.9323      18.9554      1751.8210    4891.9790    0.0000       31.9130      0.0000       
3969.5000    47.7132      23.9523      16.0384      18.8817      1682.4591    4859.4897    0.0000       31.9519      0.0000       
3969.6250    47.7667      23.9586      15.7669      19.0366      1754.8492    4827.2109    0.0000       32.0063      0.0000       
3969.7500    48.0132      23.9380      16.6578      19.1290      2010.3096    4858.5269    0.0000       32.1089      0.0000       
3969.8750    48.3373      23.9443      18.0569      19.0300      2357.5676    4858.0522    0.0000       32.1784      0.0000       
3970.0000    48.6806      23.9513      19.2788      18.9064      -99999.0000  -99999.0000  0.0000       32.2486      0.0000       
3970.1250    48.8113      23.9300      17.6882      18.8327      -99999.0000  -99999.0000  0.0000       32.3346      0.0000       
3970.2500    48.4403      23.9387      17.9978      18.9882      -99999.0000  -99999.0000  0.0000       32.4052      0.0000       
3970.3750    47.9908      23.9415      16.4078      19.1300      -99999.0000  -99999.0000  0.0000       32.5258      0.0000       
3970.5000    47.7948      23.9473      14.5640      19.2593      -99999.0000  -99999.0000  0.0000       32.6277      0.0000       
3970.6250    47.5005      23.9779      12.2891      19.2875      -99999.0000  -99999.0000  0.0000       32.6795      0.0000       
3970.7500    47.2256      24.0090      12.0670      19.0752      -99999.0000  -99999.0000  0.0000       32.7821      0.0000       
3970.8750    47.0865      24.0660      12.8578      18.9006      -99999.0000  -99999.0000  0.0000       32.8847      0.0000       
3971.0000    47.1786      24.0959      13.6745      19.1443      -99999.0000  -99999.0000  0.0000       32.9542      0.0000       
3971.1250    47.3869      24.1523      14.3640      19.3628      -99999.0000  -99999.0000  0.0000       33.0561      0.0000       
3971.2500    47.5948      24.1846      12.3942      19.5047      -99999.0000  -99999.0000  0.0000       33.1907      0.0000       
3971.3750    47.7838      24.2664      13.1602      19.6598      -99999.0000  -99999.0000  0.0000       33.3087      0.0000       
3971.5000    47.9719      24.2969      12.1261      19.7511      -99999.0000  -99999.0000  0.0000       33.4109      0.0000       
3971.6250    48.0065      24.3786      12.1584      19.6409      -99999.0000  -99999.0000  0.0000       33.5463      0.0000       
3971.7500    47.9245      24.4339      13.3037      19.5290      -99999.0000  -99999.0000  0.0000       33.6643      0.0000       
3971.8750    47.8623      24.5174      14.3990      19.3797      -99999.0000  -99999.0000  0.0000       33.7651      0.0000       
3972.0000    47.9166      24.5727      15.6202      19.1291      -99999.0000  -99999.0000  0.0000       33.8990      0.0000       
