WELLNAME = well94
STDEP  =  3100.0000    
ENDEP  =  3829.1688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, R1, RT, RXO, SONPHI, SP, VSH1

#DEPTH       AC           CAL          GR           R1           RT           RXO          SONPHI       SP           VSH1         
3105.6250    51.4843      21.7060      31.3724      37.5881      6366.9883    2488.9431    0.0000       79.4205      0.0000       
3105.7500    52.4115      21.8072      34.4452      37.8420      4145.9160    1772.4584    0.0000       79.3898      0.0000       
3105.8750    53.4624      21.8705      37.2841      38.0446      1757.3611    1101.1267    0.0000       79.4219      0.0000       
3106.0000    54.2582      21.9081      39.5943      37.7398      741.5558     501.7138     0.0000       79.4228      0.0000       
3106.1250    54.1925      21.9462      42.8749      36.9532      298.6901     191.8132     0.0000       79.5505      0.0000       
3106.2500    54.0147      21.9715      44.1050      35.6583      104.7682     36.9745      0.0000       79.7732      0.0000       
3106.3750    54.1460      22.0094      44.9970      33.2979      30.4548      53.2983      0.0000       80.0275      0.0000       
3106.5000    54.7680      22.0474      44.5789      30.7642      63.0866      108.1948     0.0000       80.2503      0.0000       
3106.6250    53.8292      22.1106      39.7614      29.2210      312.7320     598.7884     0.0000       80.5997      0.0000       
3106.7500    52.9560      22.1233      40.7604      29.3485      794.5379     1695.9443    0.0000       80.8855      0.0000       
3106.8750    52.3456      22.1106      39.2838      29.5011      3031.6670    3287.5593    0.0000       81.1080      0.0000       
3107.0000    52.2837      22.1359      37.5049      29.6029      3838.3130    2730.3643    0.0000       81.2991      0.0000       
3107.1250    53.2959      22.1107      36.8786      29.6539      1530.2625    1383.3120    0.0000       81.4900      0.0000       
3107.2500    52.9481      22.1107      35.7606      29.6544      896.2711     697.8701     0.0000       81.7762      0.0000       
3107.3750    52.5154      22.0980      35.0800      29.6299      689.9940     593.7153     0.0000       82.1258      0.0000       
3107.5000    52.5038      22.1107      34.9997      29.8592      499.4762     654.8470     0.0000       82.5386      0.0000       
3107.6250    52.4960      22.1361      30.9729      30.2149      518.7929     710.9969     0.0000       82.9513      0.0000       
3107.7500    52.9210      22.1233      32.6004      30.5958      575.8552     761.2617     0.0000       83.2057      0.0000       
3107.8750    52.6350      22.1108      32.8974      31.0275      666.2228     856.2678     0.0000       83.5552      0.0000       
3108.0000    52.0633      22.1108      32.9042      31.4088      1061.2305    1950.6172    0.0000       83.9362      0.0000       
3108.1250    51.5610      22.0854      34.4010      31.7381      1327.4562    1036.8497    0.0000       84.1903      0.0000       
3108.2500    50.8888      22.0603      35.7199      31.8406      891.3268     783.7265     0.0000       84.3810      0.0000       
3108.3750    52.1173      22.0351      36.1458      32.1962      873.8386     927.8875     0.0000       84.5086      0.0000       
3108.5000    53.5427      22.0098      34.3703      32.5519      979.6755     985.6765     0.0000       84.6681      0.0000       
3108.6250    54.2766      22.0098      36.1296      32.9326      944.7057     371.5795     0.0000       84.9859      0.0000       
3108.7500    55.0762      22.0351      38.5424      33.2377      290.1243     189.0943     0.0000       85.3037      0.0000       
3108.8750    56.2660      22.0352      41.6841      33.2877      179.1075     167.7069     0.0000       85.6531      0.0000       
3109.0000    54.3229      22.0477      38.8099      32.6776      122.7826     172.1935     0.0000       86.0025      0.0000       
3109.1250    52.4145      22.0352      38.7871      31.9971      123.8101     205.6047     0.0000       86.3201      0.0000       
3109.2500    51.0779      22.0100      37.0322      32.5552      170.6414     230.2914     0.0000       86.6062      0.0000       
3109.3750    51.7462      22.0100      36.2794      33.0376      299.9132     335.7426     0.0000       86.8922      0.0000       
3109.5000    53.5076      21.9973      33.8468      33.4180      538.9540     798.8552     0.0000       87.1782      0.0000       
3109.6250    53.4960      21.9975      32.3974      33.4940      681.2184     547.8849     0.0000       87.4638      0.0000       
3109.7500    53.7625      22.0101      32.6602      33.3685      440.3591     395.7231     0.0000       87.4927      0.0000       
3109.8750    53.3993      22.0101      33.5711      33.7244      300.6351     301.5450     0.0000       87.8074      0.0000       
3110.0000    52.8430      22.0101      35.1386      33.9521      204.9655     279.5690     0.0000       87.5255      0.0000       
3110.1250    52.6846      22.0482      32.7030      33.8515      221.9468     323.7823     0.0000       87.6533      0.0000       
3110.2500    53.1481      22.0607      33.1620      33.9538      273.8256     385.8749     0.0000       87.9394      0.0000       
3110.3750    52.4876      22.0607      32.1020      34.2085      444.5584     729.1686     0.0000       88.2572      0.0000       
3110.5000    51.6764      22.0227      33.3962      34.7161      377.4702     346.2505     0.0000       88.5749      0.0000       
3110.6250    54.1639      22.0102      34.4053      34.9695      248.4923     297.1349     0.0000       88.8926      0.0000       
3110.7500    55.6626      22.0103      33.1178      34.9441      210.5600     307.0265     0.0000       89.1469      0.0000       
3110.8750    56.8059      22.0230      32.2247      34.7166      291.5417     349.7313     0.0000       89.3695      0.0000       
3111.0000    57.1960      22.0609      32.4361      34.7435      412.5146     770.3738     0.0000       89.5288      0.0000       
3111.1250    56.7286      22.0609      34.7591      35.2769      1170.0140    1761.4506    0.0000       89.6880      0.0000       
3111.2500    56.6551      22.0356      33.2753      35.8356      2750.7612    3642.0176    0.0000       89.7838      0.0000       
3111.3750    57.9799      22.0609      35.7621      36.3683      5005.4873    5204.2773    0.0000       89.9431      0.0000       
3111.5000    59.1966      22.0990      38.5077      36.6732      4203.2534    3749.9749    0.0000       90.0389      0.0000       
3111.6250    60.3823      22.1496      45.4808      36.7958      3020.4541    1847.4355    0.0000       90.1664      0.0000       
3111.7500    60.8998      22.2002      47.8613      34.6158      1589.9993    641.6688     0.0000       90.2307      0.0000       
3111.8750    60.0655      22.2761      50.8823      32.8664      400.5395     136.7464     0.0000       90.3582      0.0000       
3112.0000    58.0299      22.3774      42.4935      31.4199      87.9233      63.6618      0.0000       90.5172      0.0000       
3112.1250    56.1526      22.4784      37.4254      29.6701      39.2645      70.5900      0.0000       90.5816      0.0000       
3112.2500    54.5767      22.5668      33.2932      28.1506      67.7985      156.2035     0.0000       90.7091      0.0000       
3112.3750    52.2785      22.5413      30.8080      27.4429      136.2366     547.2141     0.0000       90.8368      0.0000       
3112.5000    51.6797      22.4528      29.5234      27.5957      1502.0221    1279.8568    0.0000       90.9961      0.0000       
3112.6250    52.3788      22.3391      29.3689      27.7738      793.4946     1017.2307    0.0000       91.1553      0.0000       
3112.7500    52.4020      22.2888      30.0805      27.6465      587.7616     713.2308     0.0000       91.2510      0.0000       
3112.8750    51.8882      22.2888      29.0659      27.3430      461.9844     594.7343     0.0000       91.4103      0.0000       
3113.0000    51.5676      22.2888      30.6940      27.3443      408.5991     576.0402     0.0000       91.5697      0.0000       
3113.1250    51.4015      22.2508      32.3639      27.5987      425.3839     530.6176     0.0000       91.8240      0.0000       
3113.2500    52.2589      22.2003      30.3576      27.9035      357.4647     540.3889     0.0000       92.0148      0.0000       
3113.3750    53.4485      22.1878      28.5882      28.3354      387.5206     610.2667     0.0000       92.1423      0.0000       
3113.5000    52.3631      22.2005      28.2541      28.5898      428.7480     658.0704     0.0000       92.2701      0.0000       
3113.6250    51.1310      22.2764      27.1939      28.9449      469.6417     745.7824     0.0000       92.4929      0.0000       
3113.7500    49.6827      22.3525      25.7430      29.3007      587.8277     858.6505     0.0000       92.7155      0.0000       
3113.8750    50.4281      22.3901      26.9907      29.6564      768.6661     1035.7576    0.0000       92.8429      0.0000       
3114.0000    51.1580      22.4282      24.7540      30.0372      738.2060     664.6721     0.0000       93.0339      0.0000       
3114.1250    51.5442      22.4660      22.6040      30.4941      318.6899     364.9769     0.0000       93.1932      0.0000       
3114.2500    52.0269      22.4660      23.3156      30.7484      266.1949     351.1235     0.0000       93.4161      0.0000       
3114.3750    51.7952      22.4788      22.3205      30.9519      350.9197     461.2953     0.0000       93.7338      0.0000       
3114.5000    50.8180      22.5294      21.9926      31.2573      613.3334     929.7007     0.0000       93.9563      0.0000       
3114.6250    50.2078      22.6307      20.2488      31.7397      1365.5057    1978.5916    0.0000       94.1156      0.0000       
3114.7500    50.3854      22.7062      22.2785      32.1968      2044.4233    5544.3086    0.0000       94.3065      0.0000       
3114.8750    51.0613      22.5924      23.3986      32.7044      5062.9512    6067.2183    0.0000       94.4658      0.0000       
3115.0000    50.7484      22.5293      25.9600      33.1364      5460.7920    4648.3340    0.0000       94.6568      0.0000       
3115.1250    49.7636      22.4660      27.9629      33.6443      3564.4243    2808.6206    0.0000       94.8477      0.0000       
3115.2500    49.5511      22.4029      30.0499      34.1515      2435.2017    2053.3005    0.0000       94.9435      0.0000       
3115.3750    50.6479      22.3904      28.6227      34.4567      1886.8054    1382.3265    0.0000       95.0712      0.0000       
3115.5000    50.9491      22.4410      29.8182      34.8380      1065.6697    1131.2637    0.0000       95.2940      0.0000       
3115.6250    50.8835      22.4790      29.3978      35.3204      991.0674     1307.8074    0.0000       95.5484      0.0000       
3115.7500    50.3852      22.4916      26.7865      35.7772      1255.3169    1653.1304    0.0000       95.7711      0.0000       
3115.8750    50.4625      22.5169      26.9022      36.2092      1644.0677    2162.3765    0.0000       95.9939      0.0000       
3116.0000    50.7946      22.4916      28.8046      36.6153      2423.4917    5312.6079    0.0000       96.1846      0.0000       
3116.1250    51.5901      22.4156      29.4103      36.8949      5935.4136    2668.3057    0.0000       96.3121      0.0000       
3116.2500    52.1500      22.3651      31.6235      37.2771      2190.9990    1229.4425    0.0000       96.4715      0.0000       
3116.3750    52.4242      22.2895      34.0579      37.6127      1179.4225    278.0657     0.0000       96.6625      0.0000       
3116.5000    53.1849      22.2895      36.3920      36.8056      120.9832     132.8962     0.0000       96.9167      0.0000       
3116.6250    54.4014      22.2895      38.2953      36.2267      67.2802      98.1066      0.0000       97.0760      0.0000       
3116.7500    55.4633      22.3023      38.2439      35.5460      52.7849      66.8068      0.0000       97.2034      0.0000       
3116.8750    54.5480      22.3403      39.7923      34.6132      44.2486      50.9615      0.0000       97.2993      0.0000       
3117.0000    53.8528      22.4289      38.5210      33.5253      35.8952      41.3124      0.0000       97.4269      0.0000       
3117.1250    53.3238      22.4919      36.2283      31.7591      29.0790      36.8043      0.0000       97.5544      0.0000       
3117.2500    52.6286      22.4791      33.3978      29.7911      21.7566      43.0047      0.0000       97.6184      0.0000       
3117.3750    51.9489      22.4033      30.9331      27.8221      17.5410      94.5837      0.0000       97.6510      0.0000       
3117.5000    51.0839      22.3781      28.9605      26.1574      96.2834      324.5956     0.0000       97.7787      0.0000       
3117.6250    49.8674      22.3528      26.5424      25.4043      727.7698     1105.6907    0.0000       97.9696      0.0000       
3117.7500    48.9290      22.3023      24.5691      25.5573      1580.3867    2089.8694    0.0000       98.0972      0.0000       
3117.8750    50.5161      22.2137      24.8556      25.6846      962.7938     632.3161     0.0000       98.2565      0.0000       
3118.0000    51.3734      22.1507      24.0184      25.5594      430.2067     265.6061     0.0000       98.4155      0.0000       
3118.1250    51.9835      22.1129      26.0982      25.1817      163.7409     258.0645     0.0000       98.5114      0.0000       
3118.2500    52.0337      22.0621      26.4212      24.9070      169.5027     282.9733     0.0000       98.5756      0.0000       
3118.3750    50.8327      22.0118      24.8050      25.3383      402.1023     442.2376     0.0000       98.6714      0.0000       
3118.5000    50.1183      21.9991      26.5827      25.6932      1223.4487    1256.2545    0.0000       98.7672      0.0000       
3118.6250    49.5661      21.9866      27.8757      26.0739      2768.7534    4929.2607    0.0000       98.7997      0.0000       
3118.7500    49.1451      21.9866      28.5086      26.3028      5215.9102    5167.6489    0.0000       98.8640      0.0000       
3118.8750    48.8053      21.9994      29.0688      26.6070      5272.9790    5175.3804    0.0000       99.0549      0.0000       
3119.0000    48.6547      22.0119      27.5969      27.0632      5267.5532    5446.9258    0.0000       99.1508      0.0000       
3119.1250    49.4231      22.0119      28.9957      27.3172      5438.1309    5749.4873    0.0000       99.2783      0.0000       
3119.2500    49.7629      22.0247      30.6950      27.7738      5861.3921    6116.8828    0.0000       99.4058      0.0000       
3119.3750    50.1104      22.0880      32.2428      28.1798      4823.8677    3707.9116    0.0000       99.4381      0.0000       
3119.5000    50.6162      22.1386      31.9099      28.4586      2974.5950    2088.1990    0.0000       99.5025      0.0000       
3119.6250    50.2030      22.1765      32.0395      28.8138      1687.0151    1021.1212    0.0000       99.5349      0.0000       
3119.7500    49.3497      22.1637      33.2047      29.1439      952.4097     877.1071     0.0000       99.5353      0.0000       
3119.8750    48.8361      22.1510      33.6147      29.4735      851.2466     970.5829     0.0000       99.5363      0.0000       
3120.0000    48.7781      22.1385      33.3286      29.8035      971.1653     4194.6812    0.0000       99.6003      0.0000       
3120.1250    49.5967      22.1385      31.7088      29.9819      2902.3848    4947.0552    0.0000       99.6644      0.0000       
3120.2500    49.9481      22.1133      30.7704      30.3619      4068.8225    5538.7778    0.0000       99.6969      0.0000       
3120.3750    50.7164      22.0498      29.6271      30.6414      4925.3037    6164.4590    0.0000       99.7613      0.0000       
3120.5000    50.1488      21.9236      29.7100      30.9208      5410.1968    6144.1328    0.0000       99.9204      0.0000       
3120.6250    49.5735      21.7843      30.6951      31.1493      5399.0815    6085.3047    0.0000       100.0479     0.0000       
3120.7500    48.9904      21.6960      29.2748      31.4035      5360.8994    6105.2334    0.0000       100.0804     0.0000       
3120.8750    48.8514      21.6331      29.0032      31.6324      5338.9092    6183.2896    0.0000       100.1764     0.0000       
3121.0000    49.8283      21.5446      31.0585      31.8611      5389.5288    6552.4795    0.0000       100.3990     0.0000       
3121.1250    50.4344      21.5321      30.1398      32.0139      5465.5703    7187.2627    0.0000       100.5585     0.0000       
3121.2500    50.6892      21.5956      28.6750      32.1671      5891.1670    8414.2988    0.0000       100.7811     0.0000       
3121.3750    50.8591      21.8233      30.6529      32.4465      6643.1709    4564.5391    0.0000       100.9721     0.0000       
3121.5000    51.2529      22.0761      32.0176      32.5994      2142.7317    1768.7565    0.0000       101.1631     0.0000       
3121.6250    51.6930      22.2907      31.4182      32.8030      1264.1121    853.1791     0.0000       101.3540     0.0000       
3121.7500    52.3417      22.4677      34.4625      33.0066      366.4158     512.2726     0.0000       101.4815     0.0000       
3121.8750    52.9864      22.4545      36.7697      33.1844      165.1655     297.6837     0.0000       101.6408     0.0000       
3122.0000    52.3416      22.3662      39.5667      33.0084      141.3217     231.2690     0.0000       101.7683     0.0000       
3122.1250    51.3995      22.2906      36.7700      32.6061      155.4910     339.0811     0.0000       101.8641     0.0000       
3122.2500    50.5694      22.2779      37.1444      32.4064      213.4211     1416.3368    0.0000       101.9599     0.0000       
3122.3750    49.6582      22.2654      35.2164      32.5089      990.8127     2064.2302    0.0000       102.0560     0.0000       
3122.5000    48.6775      22.2907      34.9703      32.6620      2073.9194    3017.3323    0.0000       102.2470     0.0000       
3122.6250    48.5385      22.3162      36.4946      32.8404      4412.5757    6014.0591    0.0000       102.4064     0.0000       
3122.7500    49.4149      22.3793      38.1440      33.0187      6364.0723    6152.6689    0.0000       102.5656     0.0000       
3122.8750    50.1870      22.4299      39.7158      33.2476      4490.3770    3025.9438    0.0000       102.7565     0.0000       
3123.0000    50.8974      22.4424      37.7798      33.4511      1884.1207    1200.3711    0.0000       102.8840     0.0000       
3123.1250    51.6850      22.4550      35.0414      33.6298      759.6243     665.6210     0.0000       102.9799     0.0000       
3123.2500    51.5421      22.4172      34.7195      34.0056      442.2981     611.0386     0.0000       103.0122     0.0000       
3123.3750    50.9282      22.3792      33.9040      34.0062      508.4026     702.0652     0.0000       103.1081     0.0000       
3123.5000    50.3027      22.3667      32.8645      34.0067      1019.8115    1333.0613    0.0000       103.1722     0.0000       
3123.6250    49.7390      22.3920      31.9302      34.0327      4538.8770    4738.5151    0.0000       103.2997     0.0000       
3123.7500    49.6965      22.3920      33.1742      34.1094      7016.1440    6609.7729    0.0000       103.3321     0.0000       
3123.8750    49.6193      22.4301      33.2192      34.2113      6993.5977    7939.5200    0.0000       103.3964     0.0000       
3124.0000    49.6849      22.4806      29.3113      34.2878      7564.4331    9474.0137    0.0000       103.4604     0.0000       
3124.1250    50.2331      22.5312      28.6085      34.3392      7060.9629    5117.2402    0.0000       103.4612     0.0000       
3124.2500    50.8740      22.5565      29.3471      34.4920      1643.9048    1132.9084    0.0000       103.4937     0.0000       
3124.3750    51.2253      22.5818      28.6789      34.6194      760.8151     908.9879     0.0000       103.4944     0.0000       
3124.5000    51.2330      22.6071      26.0758      34.7720      555.5707     820.2814     0.0000       103.5901     0.0000       
3124.6250    50.5457      22.5944      27.7241      34.9502      598.9125     868.0186     0.0000       103.6227     0.0000       
3124.7500    49.4030      22.6069      29.3245      35.1287      749.7930     1240.9487    0.0000       103.6868     0.0000       
3124.8750    49.6037      22.5817      31.2849      35.4590      1155.5070    1706.7175    0.0000       103.7193     0.0000       
3125.0000    50.7348      22.5817      31.2800      35.8148      1685.8590    2127.6965    0.0000       103.7516     0.0000       
3125.1250    51.6073      22.5692      33.2583      36.2210      543.5632     797.3287     0.0000       103.7841     0.0000       
3125.2500    51.8659      22.5565      34.8995      36.5506      457.5194     733.0566     0.0000       103.7848     0.0000       
3125.3750    51.2405      22.5312      31.9588      36.5001      892.6176     1136.5217    0.0000       103.7855     0.0000       
3125.5000    50.4568      22.4807      31.5506      36.3738      1872.7296    3917.8066    0.0000       103.8180     0.0000       
3125.6250    49.6885      22.4302      29.1978      36.2475      4943.3438    5432.6650    0.0000       103.8821     0.0000       
3125.7500    50.1981      22.3669      29.4485      36.0960      7413.1519    5684.4751    0.0000       103.9464     0.0000       
3125.8750    49.7773      22.2404      27.6698      36.1224      7541.5684    6033.6924    0.0000       104.0423     0.0000       
3126.0000    49.2677      22.1522      27.5029      36.3764      7383.3779    6420.8213    0.0000       104.1063     0.0000       
3126.1250    50.8118      22.1777      27.2682      36.6308      7290.8398    6870.1357    0.0000       104.1705     0.0000       
3126.2500    50.8851      22.2283      26.2112      36.8849      7779.7856    7347.8237    0.0000       104.2981     0.0000       
3126.3750    50.4489      22.2409      27.7316      37.1390      8544.2295    5861.0420    0.0000       104.4256     0.0000       
3126.5000    50.1864      22.2029      29.2042      37.3423      7566.6401    4226.9331    0.0000       104.5215     0.0000       
3126.6250    50.1362      22.1271      30.5990      37.4183      5351.0708    1910.7346    0.0000       104.6491     0.0000       
3126.7500    50.3716      22.0513      32.1574      37.2919      3272.1667    1505.6091    0.0000       104.6815     0.0000       
3126.8750    50.2056      22.0135      23.9347      36.9871      2937.9521    1355.2119    0.0000       104.7773     0.0000       
3127.0000    49.7810      22.0008      20.0226      36.4810      2664.6191    1262.5129    0.0000       104.8095     0.0000       
3127.1250    49.2984      22.0390      20.0935      36.2791      3519.0840    1476.4880    0.0000       104.7786     0.0000       
3127.2500    48.9548      22.1021      18.6017      36.2289      7041.5088    1693.2649    0.0000       104.7793     0.0000       
3127.3750    48.8969      22.1780      19.6455      36.2039      6739.9883    1825.6692    0.0000       104.7800     0.0000       
3127.5000    49.2173      22.2538      18.2659      36.1284      6034.5225    1634.6748    0.0000       104.7808     0.0000       
3127.6250    49.5608      22.3044      15.2274      36.1288      3113.3735    1451.8489    0.0000       104.7815     0.0000       
3127.7500    49.5647      22.3422      15.2740      36.1042      2153.6599    1188.5886    0.0000       104.7188     0.0000       
3127.8750    49.4681      22.3168      13.8090      36.1553      1946.2993    1052.4827    0.0000       104.6561     0.0000       
3128.0000    49.2983      22.2663      14.3423      36.1304      1808.2131    974.0978     0.0000       104.6569     0.0000       
3128.1250    49.1400      22.2032      12.6922      36.1309      1735.9945    923.3118     0.0000       104.6259     0.0000       
3128.2500    49.0782      22.1780      13.1780      36.2075      1845.9077    902.4925     0.0000       104.6266     0.0000       
3128.3750    49.3060      22.1782      14.5927      36.2589      2388.2244    981.7025     0.0000       104.6274     0.0000       
3128.5000    49.3484      22.2162      13.3562      36.2846      2875.6292    1097.0768    0.0000       104.5963     0.0000       
3128.6250    49.0782      22.2793      14.7011      36.2852      2887.5151    1063.9539    0.0000       104.5336     0.0000       
3128.7500    49.1283      22.3932      16.3768      36.3364      2885.3613    1021.1185    0.0000       104.5027     0.0000       
3128.8750    49.4487      22.5196      17.6716      36.3369      2798.1714    963.4371     0.0000       104.5034     0.0000       
3129.0000    49.7613      22.6460      16.6813      36.3374      2151.0994    910.4087     0.0000       104.4723     0.0000       
3129.1250    49.5953      22.7849      17.6177      36.3379      1847.9988    840.6567     0.0000       104.3778     0.0000       
3129.2500    49.7150      22.8607      17.4708      36.3132      1911.7899    815.0888     0.0000       104.2838     0.0000       
3129.3750    49.7574      22.8985      19.2718      36.3899      2203.0879    856.1394     0.0000       104.2209     0.0000       
3129.5000    49.5258      22.9491      21.0431      36.4664      2558.6243    898.6484     0.0000       104.1900     0.0000       
3129.6250    49.2247      22.9491      20.3101      36.5177      3011.6958    950.9187     0.0000       104.1908     0.0000       
3129.7500    48.9352      22.9619      20.4609      36.5944      3224.3889    1013.0647    0.0000       104.1918     0.0000       
3129.8750    48.7962      22.9744      17.7524      36.6709      2993.7883    965.9429     0.0000       104.3193     0.0000       
3130.0000    48.8464      22.9872      19.2994      36.7221      2724.8240    930.0808     0.0000       104.3832     0.0000       
3130.1250    48.9197      23.0125      20.5173      36.7224      2377.0059    885.4362     0.0000       104.4473     0.0000       
3130.2500    49.3211      23.0251      21.5326      36.6722      2018.7753    850.3205     0.0000       104.5114     0.0000       
3130.3750    49.4330      23.0251      22.7527      36.5966      1739.1456    803.0372     0.0000       104.5438     0.0000       
3130.5000    49.2285      23.0251      22.7443      36.5208      1589.5522    744.4813     0.0000       104.5444     0.0000       
3130.6250    49.0316      23.0251      22.2135      36.4200      1047.7588    636.8464     0.0000       104.4819     0.0000       
3130.7500    48.7923      23.0251      20.3125      36.3191      733.4226     536.2098     0.0000       104.4508     0.0000       
3130.8750    49.5024      23.0252      20.8506      36.2941      542.1512     437.8822     0.0000       104.3564     0.0000       
3131.0000    49.9849      22.9999      22.1445      36.2692      471.4338     391.1292     0.0000       104.2620     0.0000       
3131.1250    49.5719      22.9999      23.1857      36.2191      445.6818     382.1039     0.0000       104.1991     0.0000       
3131.2500    49.2477      23.0127      24.8607      36.1689      482.3427     448.3031     0.0000       104.1049     0.0000       
3131.3750    49.2476      23.0253      23.3394      36.1694      641.0964     516.0576     0.0000       104.0739     0.0000       
3131.5000    49.0739      23.0125      24.8323      36.1192      1064.2920    647.0519     0.0000       104.0112     0.0000       
3131.6250    48.7767      22.9873      21.9447      36.1198      1434.8230    732.9171     0.0000       103.9486     0.0000       
3131.7500    48.5027      22.9368      23.2128      36.0950      1581.2822    790.6803     0.0000       103.8542     0.0000       
3131.8750    48.6262      22.8863      24.2289      36.0445      1280.5764    662.8222     0.0000       103.7599     0.0000       
3132.0000    48.7613      22.8737      24.3251      36.0197      1037.3322    577.4729     0.0000       103.7288     0.0000       
3132.1250    48.8847      22.8610      22.0173      35.9441      741.8558     514.4249     0.0000       103.7296     0.0000       
